Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,-5.0,8.822222222,0.0,539.1498879765395,0.0,18.611120074471174,0.24290542214057373,14.510002404590365,65.3030081154047,0.0,1078.8101586821454,0.05578786505212274,146.3221982359218,0.0
 01/01  02:00:00,-5.0,8.822222222,0.0,539.1498879765395,0.0,18.61114391209444,-0.803949838317397,10.72726216677516,84.49114457832002,0.0,1383.928037118836,0.07218014237429432,130.54992568634088,0.0
 01/01  03:00:00,-5.0,8.827777778,0.0,539.1498879765395,0.0,18.610241062889166,-0.9731845912430206,11.628301839273485,90.93663200018936,0.0,1490.5395527186492,0.07768647346773065,125.25186044213939,0.0
 01/01  04:00:00,-5.0,8.827777778,0.0,539.1498879765395,0.0,18.61079131701503,-1.2227663804588964,12.339580412948804,89.41614809295945,0.0,1469.8334856530869,0.07638753643098051,126.50166780970132,0.0
 01/01  05:00:00,-5.6,8.833333333,0.0,539.1498879765395,0.0,18.611078149814283,-1.6413130296225709,10.848249600972698,99.86016153814633,0.0,1627.9721799096287,0.08530985362854289,117.91681923448674,0.0
 01/01  06:00:00,-5.6,8.833333333,0.0,539.1498879765395,0.0,20.19821068031935,-0.8106102699354942,12.196228674680325,142.81594433145014,0.0,2383.2747930927344,0.12200669689975235,82.60795992182022,0.0
 01/01  07:00:00,-5.6,8.838888889,0.0,539.1498879765395,0.0,20.273177533907454,-0.8158483283597985,12.307341062780479,130.65152216706102,0.0,2200.469967931194,0.11161471743451931,92.60688375857178,0.0
 01/01  08:00:00,-5.6,8.844444444,0.0,539.1498879765395,0.0,20.277802610335538,-1.0259606385614246,10.395069688302826,134.29591114596113,0.0,2251.9784384992417,0.11472809235964618,89.61126595007394,0.0
 01/01  09:00:00,-5.0,8.85,0.0,539.1498879765395,0.0,20.278119921915383,-0.21407762823494111,8.768337984908626,131.42780682296547,0.0,2204.677576692384,0.11227778603057857,91.96889439256897,0.0
 01/01  10:00:00,-3.9,8.85,0.0,539.1498879765395,0.0,20.27815323056099,1.5383589998960272,11.193683789273916,86.39713990982509,0.0,1470.834103765333,0.07380831016809011,128.98334004997764,0.0
 01/01  11:00:00,-2.2,8.855555556,0.0,539.1498879765395,0.0,20.27795131963416,2.8418284320681235,8.581102894026577,78.30909912019686,0.0,1344.8043168972863,0.06689861471032352,135.6316902366287,0.0
 01/01  12:00:00,-0.6,8.861111111,0.0,539.1498879765395,0.0,20.27786253232198,5.564551289679137,10.242150012106913,51.845889232678424,0.0,905.888396902558,0.04429129433494702,157.38393439210375,0.0
 01/01  13:00:00,0.6,8.861111111,0.0,539.1498879765395,0.0,20.277451245774685,7.221550579240925,9.49003838323423,46.74525279676342,0.0,824.2643111514851,0.03993382945939969,161.5765869620673,0.0
 01/01  14:00:00,1.1,8.861111111,0.0,539.1498879765395,0.0,20.277791250886875,8.27643834244283,9.745775069232593,36.904556798891846,0.0,653.7495984633163,0.03152704032825797,169.66540627845845,0.0
 01/01  15:00:00,1.7,8.861111111,0.0,539.1498879765395,0.0,20.27696103915817,9.664645302753948,11.310814606731723,22.499003828411162,0.0,402.3436192297018,0.01922056820552705,181.50641095576452,0.0
 01/01  16:00:00,1.7,8.861111111,0.0,539.1498879765395,0.0,20.27818931850288,7.794256852289761,9.572390943673353,28.6460592508002,0.0,510.4888242407834,0.02447190717777551,176.45369327092445,0.0
 01/01  17:00:00,1.1,8.861111111,0.0,539.1498879765395,0.0,20.27848829229046,7.055289555659081,10.64539108928868,27.468054834239872,0.0,487.60777892316713,0.02346557038383067,177.42196740872845,0.0
 01/01  18:00:00,1.1,8.861111111,0.0,539.1498879765395,0.0,20.27847484149028,4.919301315934713,11.861845446247564,28.000229670642454,0.0,498.92497916633437,0.023920199939118644,176.9845332978866,0.0
 01/01  19:00:00,1.1,8.861111111,0.0,539.1498879765395,0.0,20.278112081356646,3.89248235620339,10.433915402446551,41.55861825364153,0.0,738.4707352819801,0.03550293928442819,165.83988766784458,0.0
 01/01  20:00:00,1.1,8.861111111,0.0,539.1498879765395,0.0,20.277108732781667,3.4518712780981637,10.907631645413959,49.77284495700634,0.0,884.2330835989101,0.04252023686583326,159.08800519049436,0.0
