Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.3569053435831032,0.3304780313234554,0.5474822200097936,0.0,0.0,443999471.919162,22712561.59374786,62051176.16829742,0.0,793430100.7858926,528763209.68120795,56631.10040967055,36748260.00427643,0.0,0.0,227862000.00000006,227862000.00000006,0.0,0.0,0.0
 July,0.2419893908118422,0.6660675561802442,0.6813407567889699,0.0,1.3333333333333333,19840068.79083319,0.0,0.0,0.0,450952499.13800347,19840068.79083319,226189418.88494712,21805411.462222893,0.0,0.0,183117600.00000024,183117600.00000024,0.0,0.0,0.0
 December,0.25787618391296213,0.36401440423603626,0.44831075901638145,0.0,9.166666666666666,10202031821.915836,337301018.7201315,1619341117.4728715,32781860.34805899,27566012813.3457,12191455818.45699,3956477228.187062,1196411338.033846,0.0,0.0,10221668428.667986,10221668428.667986,0.0,0.0,0.0
