Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.4455394354699104,0.801563260950075,0.9301610378142358,0.0,2.0,317447943.3188777,14321042.16307755,73775157.44215421,59120.62460654534,898315088.4302365,405603263.54871637,17153085.422874395,29571839.45864687,0.0,0.0,445986899.9999995,445986899.9999995,0.0,0.0,0.0
 August,0.16545037161715484,0.3548742694570127,0.36519111325035347,0.0,0.0,0.0,0.0,0.0,0.0,861650613.7549487,0.0,292430348.2604677,26717365.49448098,0.0,0.0,542502899.9999999,542502899.9999999,0.0,0.0,0.0
 December,0.277294859325391,0.4845734186655894,0.5508184843171388,0.0,22.0,5037522823.791254,216868806.58038977,2326047490.263534,1800342.8993904649,37880669761.82031,7582239463.534619,5708897230.868113,1022326361.7031884,0.0,0.0,23567206705.71412,23567206705.71412,0.0,0.0,0.0
