Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,898315088.4302365,405603263.54871637,17153085.422874395,29571839.45864687,0.0,0.0,445986899.9999995,445986899.9999995,0.0,0.0,0.0
 August,861650613.7549487,0.0,292430348.2604677,26717365.49448098,0.0,0.0,542502899.9999999,542502899.9999999,0.0,0.0,0.0
 December,37880669761.82031,7582239463.534619,5708897230.868113,1022326361.7031884,0.0,0.0,23567206705.71412,23567206705.71412,0.0,0.0,0.0
