Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.45521331121484526,1.3444768925480859,1.122220029884768,0.0,0.0,1562913998.3892727,1954870493.691057,1562913998.389272,18726495.30178428,0.0,0.0,373230000.0000001,373230000.0000001,0.0,0.0,0.0
 August,0.15538652346502357,0.5651720243109166,0.3617653526053407,0.0,143.83333333333331,0.0,262752300.0000006,0.0,0.0,0.0,0.0,262752300.0000006,262752300.0000006,0.0,0.0,0.0
 December,0.26567295341162334,0.767109282759576,0.5837504472353808,0.0,2263.833333333331,25018610709.06945,39715715130.98118,25018610709.06954,299767547.2760535,0.0,0.0,14397336874.63637,14397336874.63637,0.0,0.0,0.0
