Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,-13.9,8.822222222,0.0,539.1498879765395,0.0,18.61086830301931,-5.016498248932403,15.640603482986654,143.88361750530026,0.0,2182.819384522406,30.758327637195407,80.82364096427708,0.0
 01/01  02:00:00,-12.8,8.822222222,0.0,539.1498879765395,0.0,18.609032465021755,-5.665557436379192,15.051421816647004,144.73932698883806,0.0,2207.956713966156,43.66662156393991,79.84291051135247,0.0
 01/01  03:00:00,-14.0,8.827777778,0.0,539.1498879765395,0.0,18.60947080154992,-5.230391955339913,14.994091059880848,159.88422387939227,0.0,2413.8688228145547,44.419482965768665,67.25448752789836,0.0
 01/01  04:00:00,-13.0,8.827777778,0.0,539.1498879765395,0.0,18.61126537562435,-4.84707336468943,14.955602003585813,154.08860187854094,0.0,2352.4442082453606,35.76907336929318,72.36027210365305,0.0
 01/01  05:00:00,-12.8,8.833333333,0.0,539.1498879765395,0.0,18.6111047532076,-4.283474716512041,14.730649817513047,156.77831465153434,0.0,2383.236322426542,54.39733048198424,69.6533131709374,0.0
 01/01  06:00:00,-11.7,8.833333333,0.0,539.1498879765395,0.0,20.18882204336332,-2.674425766020237,14.294446398622249,206.00815034966382,0.0,3203.223823739501,83.01746743701841,29.068688078942607,119.59352146611346
 01/01  07:00:00,-11.1,8.838888889,0.0,539.1498879765395,0.0,20.269749981060208,-2.141742640471639,14.368104599866308,191.11933215415442,0.0,3022.0490001380917,69.88167407682147,41.23794859769214,0.0
 01/01  08:00:00,-11.1,8.844444444,0.0,539.1498879765395,0.0,20.279970277894524,-2.2307368186225496,12.671167781137036,180.69869084999638,0.0,2842.2215364467725,75.49021850996706,49.666218240759754,0.0
 01/01  09:00:00,-11.0,8.85,0.0,539.1498879765395,0.0,20.277988226592054,-1.6709071601899879,14.264086086883166,168.21614833486274,0.0,2658.930579876316,67.85952317786797,60.12203300051405,0.0
 01/01  10:00:00,-10.0,8.85,0.0,539.1498879765395,0.0,20.28080691191668,-0.9067137719789184,14.186845991851868,150.17495639414085,0.0,2387.422642472739,67.46348616099732,75.0897080026997,0.0
 01/01  11:00:00,-10.0,8.855555556,0.0,539.1498879765395,0.0,20.279135323026992,0.7338656658505729,14.24591442605399,140.91120624542236,0.0,2244.8739883577964,58.08210813853071,82.91134664351307,0.0
 01/01  12:00:00,-8.0,8.861111111,0.0,539.1498879765395,0.0,20.27849045145208,3.041374663459252,13.202344693060276,108.72217827386879,0.0,1766.63494022441,33.82520209881758,110.02457383286136,0.0
 01/01  13:00:00,-8.9,8.861111111,0.0,539.1498879765395,0.0,20.278086964773767,5.842532514833575,12.836789813867384,103.74291702458592,0.0,1673.432794320745,30.094286828553557,114.13797336757017,0.0
 01/01  14:00:00,-8.9,8.861111111,0.0,539.1498879765395,0.0,20.27839249372337,6.541095333987988,13.015543718838343,95.41355133501592,0.0,1533.7973537209127,33.762604992298066,120.91023474990084,0.0
 01/01  15:00:00,-8.9,8.861111111,0.0,539.1498879765395,0.0,20.248066813010478,6.518167572254848,12.767998254654344,93.11849012326465,0.0,1497.120350767741,32.94734135368515,122.81267980872883,0.0
 01/01  16:00:00,-8.0,8.861111111,0.0,539.1498879765395,0.0,20.277339039005156,5.3490748123646,12.76872761751607,79.18215121049104,0.0,1292.8268498704724,16.24052719606729,134.62421583035737,0.0
 01/01  17:00:00,-8.9,8.861111111,0.0,539.1498879765395,0.0,20.278332465018018,4.1860781469879065,11.53524470904016,85.35178814115022,0.0,1372.9338119827971,24.75437965887472,129.3597801888948,0.0
 01/01  18:00:00,-11.1,8.861111111,0.0,539.1498879765395,0.0,20.276969097215286,2.5272122420054908,13.724163597993524,104.58717049570197,0.0,1665.4748025286317,21.69143540189626,113.51934321734146,0.0
 01/01  19:00:00,-12.2,8.861111111,0.0,539.1498879765395,0.0,20.27746686805418,-0.9463830764245055,9.893729170164768,133.73195847003726,0.0,2085.720529801504,35.22875189501552,89.16236225812685,0.0
 01/01  20:00:00,-12.2,8.861111111,0.0,539.1498879765395,0.0,20.27580268160431,-2.2348414553547613,11.892268608701489,139.0482748680631,0.0,2181.223148284612,29.93022315835266,84.93089554212183,0.0
