Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.3872010205518804,1.2546016146156131,1.4702526731625067,0.0,0.0,556562692.7811967,29745755.11361525,60346319.77460027,0.0,1705013760.6512353,646654767.6694131,0.0,45169592.981821865,0.0,0.0,1013189400.0000011,1013189400.0000011,0.0,0.0,0.0
 August,0.11334138441824615,0.4140878053629366,0.8297954939898434,0.0,0.0,0.0,0.0,0.0,0.0,1349919946.539752,0.0,441506729.9258112,42214516.613941215,0.0,0.0,866198699.9999993,866198699.9999993,0.0,0.0,0.0
 December,0.23357837787529873,0.5709274885812835,0.7650930419878936,0.0,89.50000000000001,7576423464.809848,274993778.1834852,1692494649.1212873,1430050.7999723759,65063611871.52359,9545341942.91457,6951342260.960125,1292763354.154543,0.0,0.0,47274164313.49426,47274164313.49426,0.0,0.0,0.0
