Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,910216973.5730224,491305948.6099544,0.0,33209724.963065136,0.0,0.0,385701300.0000003,385701300.0000003,0.0,0.0,0.0
 August,763525751.7825515,0.0,394940869.4584091,42548182.324143015,0.0,0.0,326036699.9999994,326036699.9999994,0.0,0.0,0.0
 December,34989663991.70316,7423843871.234607,6960865707.1041565,1206134763.3059225,0.0,0.0,19398819650.0588,19398819650.0588,0.0,0.0,0.0
