Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.5965216089589792,1.2615168857129413,1.1245657996949463,0.0,0.0,3696338808.3899803,4113857535.3451757,3696338808.3899775,44288726.955197014,0.0,0.0,373230000.0000001,373230000.0000001,0.0,0.0,0.0
 August,0.20822792285049183,0.5405458813667684,0.36387675553272036,0.0,114.16666666666667,94560250.91752712,358445551.2594307,94560250.91752718,1133000.341904652,0.0,0.0,262752300.0000006,262752300.0000006,0.0,0.0,0.0
 December,0.383432205047174,0.7002393127494834,0.5884849200861557,0.0,2074.0,77730690699.03833,93059379788.62753,77730690699.03859,931352214.9524263,0.0,0.0,14397336874.63637,14397336874.63637,0.0,0.0,0.0
