Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,1.0333333333333334,18.31524291403528,6.561282851728155,19.257820193115485,24.741814839267914,2064.952792002828
 01/01  02:00:00,2.5500000000000003,18.31512605071647,7.410326433925714,19.193050759047395,24.28164075357454,2026.5466455971189
 01/01  03:00:00,2.8000000000000003,18.315181719629447,8.634625254306687,18.606041363443477,25.188336282866203,2102.2194883885772
 01/01  04:00:00,2.4499999999999997,18.31473190004981,9.444703544358633,18.20562032892272,26.695420714776734,2228.0008114513657
 01/01  05:00:00,2.1999999999999997,18.314806574440194,9.570946588239876,17.93866682827737,27.635775636866914,2306.4828684248864
 01/01  06:00:00,1.9083333333333332,18.315321210200487,9.356403598737867,18.312816160373284,27.27863668211846,2276.6760379020766
 01/01  07:00:00,1.9916666666666671,18.31837711005363,8.321685132215313,17.968255409525938,28.6203643058741,2388.656675570752
 01/01  08:00:00,2.1999999999999997,18.315062187201555,7.777707999564403,17.660954281756094,28.386223444559988,2369.1152705269656
 01/01  09:00:00,3.1916666666666664,18.316414942500586,7.990520123370357,17.310163577496024,26.090010462894856,2177.473249182712
 01/01  10:00:00,4.191666666666666,18.324895625262872,9.825816381354612,16.770880026156508,19.784172096917676,1651.187743275643
 01/01  11:00:00,4.3999999999999995,18.3268099772747,12.212820251133927,16.51541879383939,13.239927528178464,1105.00484676799
 01/01  12:00:00,4.3999999999999995,18.32241334881868,12.844953373615411,16.551874843766516,13.908946457665712,1160.8411916489993
 01/01  13:00:00,5.1000000000000005,18.322443189178177,12.054821623136002,16.779335505030815,13.81713099099359,1153.1782693660011
 01/01  14:00:00,5.191666666666666,18.321284139386133,11.530514834052992,16.62290481647421,14.553682039355586,1214.6508474144719
