Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,1288646636.9708157,770913321.3723621,9236915.598453,0.0,0.0,508496400.0000002,508496400.0000002,0.0,0.0,0.0
 August,363486600.0000006,0.0,0.0,0.0,0.0,363486600.0000006,363486600.0000006,0.0,0.0,0.0
 December,43993412421.632,19015981181.796555,227845346.97797152,0.0,0.0,24749585892.857086,24749585892.857086,0.0,0.0,0.0
