Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,12.2,17.9933975071432,0.0,0.0,0.0,0.0,0.0
 01/01  02:00:00,11.7,17.884139069637286,15.184881958434696,223.29706268947285,0.0,0.0,0.0
 01/01  03:00:00,11.1,18.52325844106282,25.921360355846044,376.78462848662014,0.0,0.0,0.0
 01/01  04:00:00,11.7,18.266795374539015,12.561656644554946,185.6322048173112,0.0,0.0,0.0
 01/01  05:00:00,11.7,17.65136915938334,6.964907141730282,102.59313079608191,0.0,0.0,0.0
 01/01  06:00:00,11.7,18.445318263853114,29.569612622680577,431.71311758336304,0.0,0.0,0.0
 01/01  07:00:00,12.2,18.551163686189916,23.06529281045096,343.18052394900985,0.0,0.0,0.0
 01/01  08:00:00,12.2,18.338024864713628,10.549183638577814,157.31158634925006,0.0,0.0,0.0
 01/01  09:00:00,11.1,17.918938828912715,0.0,0.0,0.0,0.0,0.0
 01/01  10:00:00,12.2,18.11868199469674,14.49692740472117,214.1602336315673,0.0,0.0,0.0
 01/01  11:00:00,13.3,18.968186791299555,0.0,0.0,0.0,0.0,0.0
 01/01  12:00:00,13.9,19.08057952408368,0.0,0.0,0.0,0.0,0.0
 01/01  13:00:00,15.6,19.196797319286343,0.0,0.0,0.0,0.0,0.0
 01/01  14:00:00,15.6,19.635466895432714,0.0,0.0,0.0,0.0,0.0
 01/01  15:00:00,15.6,19.79253768316731,0.0,0.0,0.0,0.0,0.0
 01/01  16:00:00,15.0,19.620906579077587,0.0,0.0,0.0,0.0,0.0
 01/01  17:00:00,13.3,19.027422533268552,0.0,0.0,0.0,0.0,0.0
 01/01  18:00:00,10.0,18.380815497553865,0.0,0.0,0.0,0.0,0.0
 01/01  19:00:00,10.6,18.144332485004952,8.561862187506268,124.40650527907843,0.0,0.0,0.0
 01/01  20:00:00,10.0,17.924132588755953,8.555221029118636,122.73630711472917,0.0,0.0,0.0
 01/01  21:00:00,10.0,17.51612425602259,14.049756388026058,200.56134682544075,0.0,0.0,0.0
 01/01  22:00:00,10.0,17.91331302074554,37.23932715461907,528.3442088505698,0.0,0.0,0.0
 01/01  23:00:00,10.0,17.951190350531938,43.601681506015645,622.8512776328098,0.0,0.0,0.0
 01/01  24:00:00,9.4,18.495036801823357,47.166183072359836,668.2436997740394,0.0,135.34601100144852,0.0
