Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,-8.0,19.59544836212618,252.8289909228521,2882.846700208957,118.059401522929,0.0,100.0
 01/01  02:00:00,-8.0,19.26606715247104,252.8289909228521,2868.017010902728,118.059401522929,0.0,100.0
 01/01  03:00:00,-8.0,19.049662652583805,252.8289909228521,2857.1577674598157,95.14330046450452,0.0,100.0
 01/01  04:00:00,-8.0,18.862711889176843,252.8289909228521,2881.1190437688083,95.14330046450452,0.0,100.0
 01/01  05:00:00,-7.0,18.492957603793975,252.8289909228521,2837.086534377128,105.31662039761751,0.0,100.0
 01/01  06:00:00,-7.0,18.15878335693746,252.8289909228521,2840.1811817663843,83.17019636386219,0.0,100.0
 01/01  07:00:00,-8.0,18.05164819661155,252.8289909228521,2835.907222100017,74.66653356760652,0.0,100.0
 01/01  08:00:00,-9.0,17.704794509474503,252.8289909228521,2782.712825343042,85.7831417451336,0.0,100.0
 01/01  09:00:00,-9.0,18.136875442960225,252.8289909228521,2789.6793273860517,85.7831417451336,0.0,100.0
 01/01  10:00:00,-6.0,18.539726927772648,252.8289909228521,2891.2476308143387,71.48573620814929,0.0,100.0
 01/01  11:00:00,-4.0,19.155002541529427,252.8289909228521,2980.2789704633433,64.0279749647819,0.0,100.0
 01/01  12:00:00,-2.0,19.78404427924378,252.8289909228521,3070.346083277729,30.3791317572602,0.0,100.0
 01/01  13:00:00,1.0,20.09120813587297,201.2689771074778,2604.98380886078,0.11638893425629931,40.78555024608717,0.0
 01/01  14:00:00,2.0,20.175352799943244,151.45222197412417,1974.3861209134077,0.08758102839993138,80.19337633188965,0.0
 01/01  15:00:00,4.0,20.21521982712311,112.91602398211643,1512.7498456768767,0.06529638211416425,110.67769787860885,0.0
 01/01  16:00:00,5.0,20.007848682377308,93.27388800451305,1259.471343901693,0.05393779967147437,126.21569094601637,0.0
 01/01  17:00:00,4.0,19.921691115590438,94.82173930187004,1265.2897022008585,0.05483293059437536,124.99119500696465,0.0
 01/01  18:00:00,2.0,20.029515552494125,126.2545274628986,1650.5884273164706,0.07300983271991204,100.1260693948069,0.0
 01/01  19:00:00,0.0,20.10857712063361,151.26652123177234,1910.6448285027388,25.16371446021112,80.0985396751529,0.0
 01/01  20:00:00,-1.0,20.121624097761565,172.19684502472137,2144.3748212161877,43.339725876495834,63.29095698672342,0.0
 01/01  21:00:00,-1.0,20.16431906608349,192.54843689657258,2343.9086627100587,69.07195204051665,46.892264265272466,0.0
 01/01  22:00:00,-2.0,20.166048266688968,201.90289332703145,2464.0282332961237,64.80720908051866,39.430340923433896,0.0
 01/01  23:00:00,-3.0,19.55565371960517,186.34841780579058,2233.4393339421185,73.50992376993231,51.47755714403475,0.0
 01/01  24:00:00,-3.0,19.537069698191168,204.03314133681434,2405.7201274518457,80.48352165452508,37.3878160560627,0.0
