Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 June,0.12271506602701095,0.12376398445128017,0.06501726357755128,0.0,16.5,7617931.322121724,0.0,0.0,0.0,526116453.7291994,7617931.322121721,330128306.9002637,30096215.50681414,0.0,0.0,158274000.0000007,158274000.0000007,0.0,0.0,0.0
 December,0.39623346423859535,0.15275668033060294,0.2194648326551639,0.0,0.0,537068585.3251294,36348255.67503373,41530606.26221649,59396161.95792913,1640417083.0178063,674343609.2203094,0.0,47736873.79749837,0.0,0.0,918336599.9999969,918336599.9999969,0.0,0.0,0.0
 December,0.2344677213387234,0.1234513903298932,0.13009023836598285,0.0,48.33333333333333,11067420986.935825,567038765.642099,1559555181.9084117,235312764.7415872,41634684583.50089,13429327699.227915,3741733739.298566,1294738791.2243958,0.0,0.0,23168884353.750557,23168884353.750557,0.0,0.0,0.0
