Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,17.0,8.822222222,0.0,539.1498879765395,0.0,18.61173486874936,14.21674195653376,18.341722390592114,0.5979254116879182,0.0,13.467239722700995,0.0,0.0,0.0
 01/01  02:00:00,16.7,8.822222222,0.0,539.1498879765395,0.0,18.610924301823523,15.146913997681194,18.288407528168698,1.8518232065448375,0.0,41.488772051141446,0.0,0.0,0.0
 01/01  03:00:00,17.8,8.827777778,0.0,539.1498879765395,0.0,18.611987162587063,16.566939777106676,18.69587542554682,1.0463898246702494,0.0,23.920092764516305,0.0,0.0,0.0
 01/01  04:00:00,18.3,8.827777778,0.0,539.1498879765395,0.0,18.61186294092797,17.47046035633753,18.788414256986457,0.4385844344213572,0.0,10.12129624001935,0.0,0.0,0.0
 01/01  05:00:00,18.3,8.833333333,0.0,539.1498879765395,0.0,18.61152772178255,17.789325852979793,18.768348798168205,0.16482779939988826,0.0,3.8038286275332034,0.0,0.0,0.0
 01/01  06:00:00,18.0,8.833333333,0.0,539.1498879765395,0.0,20.39244029813679,17.992477810768154,18.63431420807935,11.586793774195295,0.0,268.1315590703686,0.0,0.0,0.0
 01/01  07:00:00,18.9,8.838888889,0.0,539.1498879765395,0.0,20.333101057147307,18.5558523690574,19.0592728479745,9.497478987525733,0.0,226.39702476343393,0.0,0.0,0.0
 01/01  08:00:00,18.9,8.844444444,0.0,539.1498879765395,0.0,20.3419696369483,18.722663097785478,19.043709091496247,8.209065175750368,0.0,195.6814023631826,0.0,0.0,0.0
 01/01  09:00:00,18.9,8.85,0.0,539.1498879765395,0.0,20.331858084877933,18.900962230318736,19.002126435824977,4.361484198068824,0.0,103.97940357653195,0.0,0.0,0.0
 01/01  10:00:00,19.0,8.85,0.0,539.1498879765395,0.0,20.28362407298974,19.09837657453124,19.036738724555534,2.879056910433891,0.0,68.74628879946341,0.0,0.0,0.0
 01/01  11:00:00,20.0,8.855555556,0.0,539.1498879765395,0.0,20.281617178703865,19.949013343348174,19.631999652710398,0.44107428419384254,0.0,10.731291912152898,0.0,0.0,0.0
 01/01  12:00:00,20.0,8.861111111,0.0,539.1498879765395,0.0,20.34797397492445,20.24650257858312,19.526450705828545,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  13:00:00,19.0,8.861111111,0.0,539.1498879765395,0.0,20.341778110870496,19.80846204674401,19.00904295975132,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  14:00:00,16.7,8.861111111,0.0,539.1498879765395,0.0,20.45668757512237,19.19393810945704,18.396727611766757,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  15:00:00,15.6,8.861111111,0.0,539.1498879765395,0.0,20.295770692367874,17.913203695847287,17.509856722762144,0.6931980212678054,0.0,15.570322229046166,0.0,0.0,0.0
 01/01  16:00:00,14.0,8.861111111,0.0,539.1498879765395,0.0,20.277863723139365,16.14423062454322,16.337134679180064,5.124980951784263,0.0,112.1027519405885,0.0,0.0,0.0
 01/01  17:00:00,12.8,8.861111111,0.0,539.1498879765395,0.0,20.279221167375926,15.52402764462529,17.21640067520222,1.0145189066458484,0.0,21.837649137533916,0.0,0.0,0.0
 01/01  18:00:00,12.2,8.861111111,0.0,539.1498879765395,0.0,20.278161348017807,13.824527923854149,15.970678705495093,6.148277969509191,0.0,131.04259130831056,0.0,0.0,0.0
 01/01  19:00:00,11.7,8.861111111,0.0,539.1498879765395,0.0,20.27822861023914,12.671425637773659,16.13182090955139,7.680717751459283,0.0,162.5813063564939,0.0,0.0,0.0
 01/01  20:00:00,11.7,8.861111111,0.0,539.1498879765395,0.0,20.27752977231954,12.236253972189765,16.015613234985462,8.570359986736566,0.0,181.40253857114598,0.0,0.0,0.0
 01/01  21:00:00,10.0,8.861111111,0.0,539.1498879765395,0.0,20.278799710570663,11.075913024845235,16.451686802549276,9.59770752651357,0.0,198.9288416888285,0.0,0.0,0.0
 01/01  22:00:00,10.6,8.866666667,0.0,539.1498879765395,0.0,20.27838007512699,10.608233182873725,16.598825240387853,10.514393395407986,0.0,219.64290929726093,0.0,0.0,0.0
 01/01  23:00:00,10.6,8.866666667,0.0,539.1498879765395,0.0,19.160893841861512,9.771140014272797,16.473309100713855,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  24:00:00,9.4,8.866666667,0.0,539.1498879765395,0.0,18.613036964860985,9.253382752877126,15.46200050683168,4.51766468563006,0.0,90.44232665957482,0.0,196.28661729952665,0.0
 01/02  01:00:00,8.3,8.866666667,0.0,539.1498879765395,0.0,18.61150769502315,8.551564568180368,14.889046631915653,9.789595389026536,0.0,192.8821958713903,0.0,191.95325091791867,0.0
 01/02  02:00:00,8.3,8.866666667,0.0,539.1498879765395,0.0,18.610449982001985,8.138981966487874,14.819069175351578,12.369132052034125,0.0,243.57726330805178,0.0,189.83295038961302,0.0
 01/02  03:00:00,6.7,8.872222222,0.0,539.1498879765395,0.0,18.612256832565325,7.309483992103127,14.80081605095028,16.9616582932073,0.0,327.8690757817642,0.0,186.05803377181095,0.0
 01/02  04:00:00,6.1,8.872222222,0.0,539.1498879765395,0.0,18.612503475443894,6.208462357480549,15.583988731794891,17.86035680419531,0.0,343.4844719341684,0.0,185.31933098267766,0.0
 01/02  05:00:00,5.0,8.872222222,0.0,539.1498879765395,0.0,18.61223981425162,5.326145401952658,15.245252690565486,26.835870512377536,0.0,459.78399242549415,18.755792432230503,177.90622651650165,0.0
 01/02  06:00:00,4.4,8.872222222,0.0,539.1498879765395,0.0,20.232193401623157,5.518043387454898,15.609186004838435,61.012632685951274,0.0,1051.8823083811155,48.21428488518233,149.73039216118264,0.0
 01/02  07:00:00,3.9,8.872222222,0.0,539.1498879765395,0.0,20.277545153811673,4.4896246370868464,16.984500266713887,59.179565963663414,0.0,1025.8187259009014,49.67515584742422,151.20888539364256,0.0
 01/02  08:00:00,3.9,8.872222222,0.0,539.1498879765395,0.0,20.278525981230338,3.8407441828995506,16.95713158567876,53.43493590158101,0.0,926.3803718509438,44.853134915876346,155.94509148885916,0.0
 01/02  09:00:00,5.6,8.872222222,0.0,539.1498879765395,0.0,20.277451044315008,5.480101214436518,14.95937778235647,31.267423697905258,0.0,615.3260722791256,0.0,174.29913056241375,0.0
 01/02  10:00:00,7.8,8.877777778,0.0,539.1498879765395,0.0,20.2773333349695,9.296050567704446,15.024090262383332,18.49168587385941,0.0,372.3352032605271,0.0,184.80039772650798,0.0
 01/02  11:00:00,8.9,8.877777778,0.0,539.1498879765395,0.0,20.277418155572512,13.319982028657593,14.905601597683832,9.139270683956694,0.0,186.3064178317425,0.0,192.48779800751967,0.0
 01/02  12:00:00,10.0,8.877777778,0.0,539.1498879765395,0.0,20.42956897077255,20.273960176167684,16.987832992320385,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  13:00:00,11.7,8.883333333,0.0,539.1498879765395,0.0,21.046253386322757,22.950587347308506,16.24417380969634,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  14:00:00,12.0,8.883333333,0.0,539.1498879765395,0.0,21.786918174416616,24.81511583894151,16.401884336025585,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  15:00:00,12.8,8.883333333,0.0,539.1498879765395,0.0,22.748457207026732,27.416728580096727,17.28954823375786,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  16:00:00,12.8,8.883333333,0.0,539.1498879765395,0.0,23.25443701590269,24.175551766688898,15.927587741592966,6.207462245792833,27.039540722430356,0.0,0.0,0.0,0.0
 01/02  17:00:00,11.1,8.888888889,0.0,539.1498879765395,0.0,23.333672839196346,22.714347546963154,17.357488010666827,20.990531455383667,91.43419768005535,0.0,0.0,0.0,0.0
 01/02  18:00:00,8.3,8.888888889,0.0,539.1498879765395,0.0,23.24596249388657,17.873220666371633,17.520837040584,0.0,0.0,0.0,0.0,200.0,0.0
 01/02  19:00:00,6.7,8.894444444,0.0,539.1498879765395,0.0,22.68635511520529,13.973634044689664,17.63929717778121,0.0,0.0,0.0,0.0,199.99999999999994,0.0
 01/02  20:00:00,6.7,8.894444444,0.0,539.1498879765395,0.0,22.137258669022252,10.544535867958807,17.70451790709906,0.0,0.0,0.0,0.0,199.99999999999991,0.0
