Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.44561845719695664,0.4249291175619273,0.6120325030551466,0.0,0.0,1348846028.7564454,1749147408.2460206,1348846028.7564476,16161579.489575142,0.0,0.0,384139800.00000024,384139800.00000024,0.0,0.0,0.0
 August,0.2596504341077318,0.290053839597887,0.329792674299924,0.0,141.16666666666666,0.0,644690700.0000006,0.0,0.0,0.0,0.0,644690700.0000006,644690700.0000006,0.0,0.0,0.0
 December,0.33913920564292516,0.4033130612486029,0.5125902658917543,0.0,3426.999999999998,12783848365.554108,51389399928.63948,12783848365.55415,153173288.23146594,0.0,0.0,38452378274.85358,38452378274.85358,0.0,0.0,0.0
