Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Mains Water Temperature [C](Hourly),INTERIOR LIGHTS:Lights Electricity Rate [W](Hourly),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](Hourly),GAS_MELS1:Gas Equipment NaturalGas Rate [W](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](Hourly),WATER HEATER:Water Heater Electricity Rate [W](Hourly)
 01/01  23:00:00,-13.25,10.79322199739079,210.46863387153435,845.168612191959,0.0,20.506416989999765,10.65513947843062,12.801460676543105,1068.410386928765,0.0,420.3143224329087
 01/01  24:00:00,-13.0,10.79322199739079,85.90556484552423,734.43579766537,0.0,20.50156027748241,10.868041038639247,14.402879807328297,1202.0648874884124,0.0,410.3462240101662
 01/02  01:00:00,-13.0,10.726601198421533,34.36222593820969,607.4902723735411,0.0,20.51979365258278,10.235296648014036,16.296042739848475,1360.0683366541276,0.0,0.0
 01/02  02:00:00,-13.75,10.726601198421533,34.36222593820969,559.338521400778,0.0,20.52286360336965,9.27033744460338,17.738486905286295,1480.4547806591036,0.0,0.0
 01/02  03:00:00,-13.25,10.726601198421533,34.36222593820969,552.853437094682,0.0,20.52399843096662,9.852846067993142,17.479178746711719,1458.8129120445242,0.0,396.12235593760979
 01/02  04:00:00,-12.25,10.726601198421533,34.36222593820969,545.071335927367,0.0,20.513859013767605,9.522183155871872,17.672440096563944,1474.942511532522,0.0,0.0
 01/02  05:00:00,-12.0,10.726601198421533,103.08667781462906,524.481193255512,0.0,20.506764713756135,9.123504757902325,17.704704592354024,1477.6353075580806,0.0,0.0
 01/02  06:00:00,-11.25,10.726601198421533,214.76391211381057,585.278858625162,0.0,20.510556133540925,8.915339123413253,16.859646869506656,1407.1067583981495,0.0,411.3435571407355
 01/02  07:00:00,-10.25,10.726601198421533,240.53558156746784,676.2321660181581,0.0,20.519684983785575,9.407618817469352,15.967166897204772,1332.620346524819,0.0,436.1442006730367
 01/02  08:00:00,-9.25,10.726601198421533,214.76391211381057,718.547341115435,0.0,20.52541263047455,10.177818922981342,14.327378502473844,1195.763545760981,0.0,894.2247414497226
 01/02  09:00:00,-9.0,10.726601198421533,94.49612133007664,607.4902723735411,0.0,20.528827763129667,10.983528527168984,11.057653284540035,922.8721567615535,0.0,449.797109945555
 01/02  10:00:00,-9.0,10.726601198421533,64.42917363414317,517.023346303502,0.0,20.540430896896859,12.542664387944896,9.043675396328622,754.7854868745205,0.0,892.017232982552
 01/02  11:00:00,-8.25,10.726601198421533,64.42917363414317,529.1828793774321,0.0,20.535943585646409,13.652941757989242,8.600753421772332,717.8192023096619,0.0,438.8901819399862
 01/02  12:00:00,-7.25,10.726601198421533,64.42917363414317,529.345006485084,0.0,20.537191574841289,14.615731574047926,6.702691614617603,559.4068928836949,0.0,431.7037143732411
 01/02  13:00:00,-7.0,10.726601198421533,64.42917363414317,520.428015564202,0.0,20.548432896738917,16.502898674441398,3.557712299231519,296.9268015772727,0.0,426.2523253239882
 01/02  14:00:00,-7.0,10.726601198421533,64.42917363414317,538.424124513619,0.0,20.551853084761967,18.1424423542638,1.236701129619937,103.2151225393821,0.0,422.7169986406218
 01/02  15:00:00,-7.75,10.726601198421533,64.42917363414317,568.741893644617,0.0,20.550183856700863,18.694182708854258,0.7139602613439324,59.58715011888937,0.0,419.6964133733696
 01/02  16:00:00,-8.75,10.726601198421533,111.67723429918149,600.356679636835,0.0,20.549347025629559,16.828738687371279,3.3893045016653509,282.8714804927667,0.0,418.29199052727526
 01/02  17:00:00,-11.25,10.726601198421533,240.53558156746784,710.11673151751,0.0,20.545029127871147,13.97167106427744,6.826602769359676,569.7485224936154,0.0,422.20145513920519
 01/02  18:00:00,-15.0,10.726601198421533,335.03170289754447,862.6783398184181,0.0,20.539363611244697,11.81886394367533,8.694789642014327,725.6674687686734,0.0,428.72832727907265
 01/02  19:00:00,-16.0,10.726601198421533,451.00421543900219,936.608300907912,0.0,20.531146920867849,10.681349134566848,9.453241745104642,788.9679096640231,0.0,872.064476794958
 01/02  20:00:00,-15.25,10.726601198421533,499.8141954648682,966.763942931258,0.0,20.534525403638335,9.511843063726026,10.505143616412056,876.7596791918527,0.0,437.81223789684619
 01/02  21:00:00,-15.75,10.726601198421533,499.8141954648682,1000.0,0.0,20.524635887716657,9.667452814059825,11.198469928266256,934.6247191144745,0.0,433.8144548180042
 01/02  22:00:00,-15.100000000000002,10.726601198421533,377.98448532030656,976.653696498055,0.0,20.507038932680858,9.474119323344589,12.463044734619882,1040.1661797567215,0.0,428.2059712499774
 01/02  23:00:00,-13.975,10.726601198421533,210.46863387153435,845.168612191959,0.0,20.501066965369696,9.279494161841612,14.2218509361896,1186.9562111314263,0.0,418.9562450463132
 01/02  24:00:00,-12.8,10.726601198421533,85.90556484552423,734.43579766537,0.0,20.4987456559936,9.368641002118597,15.870264390295882,1324.5328596733694,0.0,409.55355728964488
 07/21  01:00:00,19.546499999999996,21.778426685548369,34.36222593820969,607.4902723735411,0.0,23.99140554759797,17.857223447644726,0.0,0.0,0.0,0.0
 07/21  02:00:00,18.830999999999997,21.778426685548369,34.36222593820969,559.338521400778,0.0,23.438257724713489,16.83215079599334,0.0,0.0,0.0,0.0
 07/21  03:00:00,18.314249999999995,21.778426685548369,34.36222593820969,552.853437094682,0.0,23.01942672307303,16.06644499436939,0.0,0.0,0.0,0.0
 07/21  04:00:00,17.837249999999999,21.778426685548369,34.36222593820969,545.071335927367,0.0,22.65242455466071,15.452346122811893,0.0,0.0,0.0,0.0
 07/21  05:00:00,17.479499999999999,21.778426685548369,103.08667781462906,524.481193255512,0.0,22.85477399366216,15.648610006116208,0.0,0.0,0.0,397.348582543475
 07/21  06:00:00,17.638499999999998,21.778426685548369,214.76391211381057,585.278858625162,0.0,23.81866359356818,17.75811955667962,0.0,0.0,0.0,0.0
 07/21  07:00:00,18.552749999999997,21.778426685548369,240.53558156746784,676.2321660181581,0.0,24.69600668910347,22.20068613691156,0.0,0.0,0.0,420.02660859905009
 07/21  08:00:00,20.858249999999999,21.778426685548369,214.76391211381057,718.547341115435,0.0,25.43081410422555,28.224780306840616,0.7938694599857958,0.0,10.989660675467939,427.5315790938844
 07/21  09:00:00,23.799749999999997,21.778426685548369,94.49612133007664,607.4902723735411,0.0,25.555874485748097,34.590560007203638,4.168565766502201,0.0,60.117406164502977,430.39907671197269
 07/21  10:00:00,26.582249999999996,21.778426685548369,64.42917363414317,517.023346303502,0.0,25.556213265519305,40.21784352815113,8.130439029329296,0.0,122.96353471726792,428.87880835045658
 07/21  11:00:00,29.046749999999997,21.778426685548369,64.42917363414317,529.1828793774321,0.0,25.55650845708916,44.739270533824399,11.243429749158475,0.0,178.16365691637669,424.5380124943876
 07/21  12:00:00,30.835499999999997,21.778426685548369,64.42917363414317,529.345006485084,0.0,25.557122477879579,47.9260660714502,13.180024556024794,0.0,216.48543304944674,419.79161087892626
 07/21  13:00:00,32.187,21.778426685548369,64.42917363414317,520.428015564202,0.0,25.559864383625034,49.5021226753352,16.111106645462067,0.0,272.1672959277834,416.2088258865622
 07/21  14:00:00,33.10124999999999,21.778426685548369,64.42917363414317,538.424124513619,0.0,25.57453977807288,49.75156949395233,18.85518957089869,0.0,324.476554064149,413.64944351067597
 07/21  15:00:00,33.3,21.778426685548369,64.42917363414317,568.741893644617,0.0,25.557406087477078,48.788522967595699,20.083669186786037,0.0,346.63759526446406,411.591537873469
 07/21  16:00:00,32.5845,21.778426685548369,111.67723429918149,600.356679636835,0.0,25.55549369104032,46.62158125985765,19.631888729494884,0.0,333.1968035888197,0.0
 07/21  17:00:00,31.391999999999997,21.778426685548369,240.53558156746784,710.11673151751,0.0,25.55570564240883,43.1668173625964,18.952509676081747,0.0,312.7776232638389,413.016639556218
 07/21  18:00:00,29.881499999999997,21.778426685548369,335.03170289754447,862.6783398184181,0.0,25.55573394811813,38.585462302859067,18.145292460741083,0.0,288.8871338195811,416.94440726410076
 07/21  19:00:00,27.695249999999999,21.778426685548369,451.00421543900219,936.608300907912,0.0,25.555704916409235,33.358823090200278,15.487483068594145,0.0,234.27376471673927,421.5753157052174
 07/21  20:00:00,25.78725,21.778426685548369,499.8141954648682,966.763942931258,0.0,25.55564070533506,28.49895418988093,10.023792019603113,0.0,144.95680894355753,422.80404681933046
 07/21  21:00:00,24.276749999999998,21.778426685548369,499.8141954648682,1000.0,0.0,25.555685465366464,24.71974447527721,6.9067106421111339,0.0,96.50632466205113,420.2699203192209
 07/21  22:00:00,22.845749999999997,21.778426685548369,377.98448532030656,976.653696498055,0.0,25.555622784804613,22.22559862313429,4.198512996464014,0.0,56.9706402943481,0.0
 07/21  23:00:00,21.653249999999998,21.778426685548369,210.46863387153435,845.168612191959,0.0,25.555443849090488,20.478737772755495,1.3705617058510038,0.0,18.20978232272212,410.3619966416307
 07/21  24:00:00,20.54025,21.778426685548369,85.90556484552423,734.43579766537,0.0,25.315522660876604,19.056503986090797,0.0,0.0,0.0,403.9481584763013
 12/21  01:00:00,-14.1,11.628460802149517,34.36222593820969,607.4902723735411,0.0,20.504507875553295,6.0475237506499639,14.843454565966108,1238.8352733249122,0.0,0.0
 12/21  02:00:00,-14.1,11.628460802149517,34.36222593820969,559.338521400778,0.0,20.501815013293215,6.044818959152641,16.735974214697447,1396.785034001547,0.0,0.0
 12/21  03:00:00,-14.1,11.628460802149517,34.36222593820969,552.853437094682,0.0,20.507039696980706,6.043121703844091,17.901403823675076,1494.0518327620676,0.0,0.0
 12/21  04:00:00,-14.1,11.628460802149517,34.36222593820969,545.071335927367,0.0,20.5075039076796,6.041129298929659,18.704236567304969,1561.0562835769977,0.0,396.48339247355809
 12/21  05:00:00,-14.1,11.628460802149517,103.08667781462906,524.481193255512,0.0,20.510000119490767,6.038717698162526,18.914423777488545,1578.598516001396,0.0,0.0
 12/21  06:00:00,-14.1,11.628460802149517,214.76391211381057,585.278858625162,0.0,20.513823532037674,6.036814667957877,18.480557536971973,1542.3880233382402,0.0,335.7131543713282
 12/21  07:00:00,-14.1,11.628460802149517,240.53558156746784,676.2321660181581,0.0,20.513204512854334,6.034775549482722,18.168091147701789,1516.3095668013148,0.0,515.7544000113669
 12/21  08:00:00,-14.1,11.628460802149517,214.76391211381057,718.547341115435,0.0,20.510648789059539,6.032677150472326,18.22609497182664,1521.1505681325248,0.0,447.4796072993092
 12/21  09:00:00,-14.1,11.628460802149517,94.49612133007664,607.4902723735411,0.0,20.502602251433488,6.029325341689743,19.314832094106685,1612.0166090844269,0.0,903.042644286949
 12/21  10:00:00,-14.1,11.628460802149517,64.42917363414317,517.023346303502,0.0,20.502009116011125,6.026696623515498,20.273338688938496,1692.013605343964,0.0,896.6809113018042
 12/21  11:00:00,-14.1,11.628460802149517,64.42917363414317,529.1828793774321,0.0,20.503753332895447,6.02540880181953,20.767380247699707,1733.2463323187965,0.0,441.35875413108036
 12/21  12:00:00,-14.1,11.628460802149517,64.42917363414317,529.345006485084,0.0,20.504311720973804,6.024276847482186,21.060734289617615,1757.7296716307654,0.0,433.76056064469017
 12/21  13:00:00,-14.1,11.628460802149517,64.42917363414317,520.428015564202,0.0,20.504175812897139,6.022812468259918,21.31109280837664,1778.6246029715595,0.0,454.3832755270725
 12/21  14:00:00,-14.1,11.628460802149517,64.42917363414317,538.424124513619,0.0,20.504301289083679,6.021391375114232,21.48356270518895,1793.0189470110996,0.0,600.3475867096935
 12/21  15:00:00,-14.1,11.628460802149517,64.42917363414317,568.741893644617,0.0,20.504471577666285,6.0202422743228809,21.566143238333106,1799.911121396402,0.0,220.66881247759606
 12/21  16:00:00,-14.1,11.628460802149517,111.67723429918149,600.356679636835,0.0,20.506459289303128,6.019510025717081,21.319620839487869,1779.3363527671104,0.0,419.62275564542827
 12/21  17:00:00,-14.1,11.628460802149517,240.53558156746784,710.11673151751,0.0,20.512439354798368,6.0201478725232129,20.28571462650504,1693.0465015562148,0.0,423.5369768630984
 12/21  18:00:00,-14.1,11.628460802149517,335.03170289754447,862.6783398184181,0.0,20.515657243931746,6.02142106937728,19.033074181604929,1588.5010831673072,0.0,757.2467753277978
 12/21  19:00:00,-14.1,11.628460802149517,451.00421543900219,936.608300907912,0.0,20.51603318606926,6.023071911686279,17.723904432173798,1479.2377269076479,0.0,541.3070500791957
 12/21  20:00:00,-14.1,11.628460802149517,499.8141954648682,966.763942931258,0.0,20.511998940222378,6.022952562346161,16.942394368362096,1414.0128677479616,0.0,438.8821116705443
 12/21  21:00:00,-14.1,11.628460802149517,499.8141954648682,1000.0,0.0,20.510141193033936,6.0238311586397998,16.601831425779858,1385.5894718206037,0.0,848.3060085125492
 12/21  22:00:00,-14.1,11.628460802149517,377.98448532030656,976.653696498055,0.0,20.503192658564694,6.0239630566246629,17.222330752778086,1437.3763688629056,0.0,450.56235176778548
 12/21  23:00:00,-14.1,11.628460802149517,210.46863387153435,845.168612191959,0.0,20.500018641363654,6.0237800448085558,18.71162490196423,1561.6729142640352,0.0,419.5619626945668
 12/21  24:00:00,-14.1,11.628460802149517,85.90556484552423,734.43579766537,0.0,20.49728225360365,6.023598589332227,20.303636185986944,1694.5422355809663,0.0,0.0
