Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,2362287295.6360674,2142735505.2588937,25673790.377173953,0.0,0.0,193878000.00000018,193878000.00000018,0.0,0.0,0.0
 August,728900100.0000018,0.0,0.0,0.0,0.0,728900100.0000018,728900100.0000018,0.0,0.0,0.0
 December,48900336194.178856,34058821523.860813,408085385.3175584,0.0,0.0,14433429285.000076,14433429285.000076,0.0,0.0,0.0
