Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,8.3,19.693327247195082,23.81386944223799,364.23869792870977,0.0,161.02498014310962,0.0
 01/01  02:00:00,8.3,18.956168159353524,13.537406482847151,210.2988707248823,0.0,177.8439750096245,0.0
 01/01  03:00:00,8.3,19.071860310273497,18.488177452523143,283.161600201822,0.0,169.74128521710398,0.0
 01/01  04:00:00,8.3,19.312999156960156,20.617561869007638,316.4923074517456,0.0,166.25622370214353,0.0
 01/01  05:00:00,8.3,19.096139296522473,16.663512415863693,256.99697361449284,0.0,172.7276271137232,0.0
 01/01  06:00:00,8.3,21.661497313803903,76.49568749927234,1174.4690370455144,0.0,74.8031710477694,0.0
 01/01  07:00:00,8.3,22.3458917721316,68.37175574742822,1103.2174734676055,0.0,88.09922115471036,0.0
 01/01  08:00:00,8.3,22.47150060078547,50.905732151096174,832.7260160575779,0.0,116.68502566410059,0.0
 01/01  09:00:00,8.3,22.470978644935755,39.731189178174546,651.5396890526438,0.0,134.97386508676124,0.0
 01/01  10:00:00,8.9,22.36425069351514,19.089106921400617,315.06937859160143,0.0,168.75777272918597,0.0
 01/01  11:00:00,9.4,22.23970620143802,18.282001854938425,302.8171432878048,0.0,170.0787229455404,0.0
 01/01  12:00:00,10.6,22.36467461727577,17.806990242390725,298.2821492807399,0.0,0.0,0.0
 01/01  13:00:00,11.1,22.170161423235538,19.065499677285597,321.99607378242456,0.0,0.0,0.0
 01/01  14:00:00,11.1,22.274048000060187,25.3649212155911,426.7536603727362,0.0,0.0,0.0
 01/01  15:00:00,10.6,22.21042921380988,30.086314404885155,504.16569566122485,0.0,0.0,0.0
 01/01  16:00:00,10.0,22.835202014164732,33.90162363139597,563.4251896194147,0.0,0.0,0.0
 01/01  17:00:00,8.9,22.523841818800552,23.143083442464423,384.683570668055,0.0,162.1228234702645,0.0
 01/01  18:00:00,8.9,21.47964262388272,0.0,0.0,0.0,200.0,0.0
 01/01  19:00:00,8.4,20.711778645261507,0.0,0.0,0.0,200.0,0.0
 01/01  20:00:00,7.8,20.026542330471372,0.0,0.0,0.0,200.0,0.0
 01/01  21:00:00,7.2,19.34216618801885,0.0,0.0,0.0,200.0,0.0
 01/01  22:00:00,7.2,18.89556183129699,5.4601205208623,83.19964669229859,0.0,191.06368218580343,0.0
 01/01  23:00:00,7.8,18.909475997046144,13.627416144836479,207.23899044528247,0.0,177.6966605057025,0.0
 01/01  24:00:00,7.8,18.896026407805643,20.93845405194772,318.50007525932045,0.0,165.7310348313325,0.0
