Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.4307957104814942,0.4857932857218281,0.5931749463895554,0.0,0.0,624428508.3553281,37517495.12970585,82722256.92522213,0.0,810768094.4571041,744668260.4102558,0.0,52589934.046848774,0.0,0.0,13509899.999999987,13509899.999999987,0.0,0.0,0.0
 August,0.16434843855174414,0.27562012561498916,0.24005913145161054,0.0,0.0,5557177.060642558,0.0,0.0,0.0,350470753.38587594,5557177.060642559,298840327.99380296,28490848.331430465,0.0,0.0,17582400.000000034,17582400.000000034,0.0,0.0,0.0
 December,0.27658161150955385,0.3109189102837624,0.3565566816199999,0.0,6.666666666666666,12423190973.570122,431940248.17840016,1838159413.8452957,0.0,21263271741.86772,14693290635.593918,3740644436.511154,1364144884.898058,0.0,0.0,1465191784.8648922,1465191784.8648922,0.0,0.0,0.0
