Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,2770881026.452103,2114888394.0988753,25340132.353223953,0.0,0.0,630652499.9999998,630652499.9999998,0.0,0.0,0.0
 July,553516392.857143,0.0,0.0,0.0,0.0,553516392.857143,553516392.857143,0.0,0.0,0.0
 December,76114194773.80627,45488725042.545105,545036001.1307627,0.0,0.0,30080433730.129345,30080433730.129345,0.0,0.0,0.0
