Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,-2.1750000000000003,19.17828717162972,1.758522252852174,0.0,0.0
 01/01  02:00:00,-3.3000000000000003,18.609192640335465,0.2913500588040228,0.0,0.0
 01/01  03:00:00,-2.658333333333333,18.220291893436034,-1.104558200441297,0.0,0.0
 01/01  04:00:00,-2.841666666666667,17.967597765773267,4.699096915464037,9.459497915472541,789.4900498769529
 01/01  05:00:00,-3.008333333333333,17.931979345068903,10.749730208463305,19.39848806983392,1618.9985399479435
 01/01  06:00:00,-2.8000000000000003,17.92120274397328,12.027319599700368,22.172145193868232,1850.4880672740903
 01/01  07:00:00,-2.8000000000000003,17.918917832789273,13.214442275003487,24.857814489416615,2074.6341271434394
 01/01  08:00:00,-3.0916666666666663,17.923743538019746,12.841981699369546,28.362540666859903,2367.1387050142134
 01/01  09:00:00,-3.65,17.934679097902933,14.799750462523866,22.870010362670936,1908.7319203674194
 01/01  10:00:00,-3.5500000000000003,17.92318572102518,18.25285820782876,20.941434935469903,1747.7729430709644
 01/01  11:00:00,-2.3666666666666667,17.93770120096899,21.545754501416198,8.216896626508065,685.782499817968
 01/01  12:00:00,-1.0583333333333333,17.940290678114792,24.679880027564604,5.988838911665305,499.828719592195
 01/01  13:00:00,0.09999999999999998,17.93896739467683,22.23345573325383,8.55398645281758,713.9160293312856
 01/01  14:00:00,1.2416666666666667,18.562747600098305,15.78505030028545,0.0,0.0
 01/01  15:00:00,1.9916666666666671,19.564868453640198,16.170537379999583,0.0,0.0
 01/01  16:00:00,2.841666666666667,19.25105549696684,10.817211702426478,0.0,0.0
 01/01  17:00:00,2.3666666666666667,18.62186331264148,5.908998331462993,0.0,0.0
 01/01  18:00:00,1.3500000000000003,18.103082438974536,3.598657113791706,0.0,0.0
 01/01  19:00:00,1.0999999999999999,17.934019785140205,11.63584723576218,12.07870493422842,1008.089165639044
 01/01  20:00:00,1.0999999999999999,17.933864016972546,13.102584303315885,15.204240855911602,1268.9465105797026
 01/01  21:00:00,1.45,17.92857288563691,15.346226959443158,16.21590863020496,1353.3803408657016
 01/01  22:00:00,1.3500000000000003,17.920931888166987,15.933101209150896,18.410646206416068,1536.5532210748704
 01/01  23:00:00,1.0999999999999999,17.91898338857187,15.57346058202054,23.03628900884838,1922.6095423973775
 01/01  24:00:00,0.1083333333333334,17.915141651140235,15.178573182221243,26.438481121329502,2206.5566233709155
 01/02  01:00:00,-0.6,17.912445300733424,14.589952166672886,32.67486964722527,2727.0458430268786
 01/02  02:00:00,0.09999999999999998,17.910281678272806,14.29429045181332,35.534883003329696,2965.742664711926
 01/02  03:00:00,-0.09999999999999998,17.905481793214534,13.83762495202898,40.477764799058754,3378.2757642819456
 01/02  04:00:00,-1.5333333333333334,17.917640257411264,13.342892798771784,42.173778208065364,3519.825106840441
 01/02  05:00:00,-1.9083333333333332,17.912267170466272,13.413472003258372,45.12471140699294,3766.11010200855
 01/02  06:00:00,-1.7,17.90199475664252,13.3900979769299,49.47853574139731,4129.480443821526
 01/02  07:00:00,-1.7,17.901996584354546,13.732733080637948,50.574971438447115,4220.989008111694
 01/02  08:00:00,-1.9916666666666671,17.913056346699946,13.692665761573393,48.392982720907234,4038.880148124123
 01/02  09:00:00,-2.1999999999999997,17.91742630479032,15.81027385764748,44.998927583078334,3755.612179359438
 01/02  10:00:00,-1.5583333333333336,17.907900614696626,17.39334882871297,40.501181180192994,3380.230096327345
 01/02  11:00:00,-0.1083333333333334,17.904193673445963,17.677154573610714,38.57849272017689,3219.762445532358
 01/02  12:00:00,0.8916666666666666,17.91955404155129,19.393631608482355,33.57107886028456,2801.843497473321
 01/02  13:00:00,1.7416666666666665,17.897369993766954,20.49574909143702,30.4942299476711,2545.0495721308575
 01/02  14:00:00,2.5500000000000003,17.910533133758634,20.827637421407854,26.70215422312066,2228.56279030963
 01/02  15:00:00,2.8000000000000003,17.917012903626755,20.535350044557422,28.014629530073833,2338.1020285237305
 01/02  16:00:00,2.8000000000000003,17.912161622225373,18.448053667161812,32.91311383681397,2746.929712001955
 01/02  17:00:00,2.4499999999999997,17.90771666681674,17.562626580550837,32.71163669775413,2730.1144224393624
 01/02  18:00:00,2.1999999999999997,17.916833913585624,16.616176626991972,35.61375069730841,2972.3249654015945
 01/02  19:00:00,2.1999999999999997,17.917632174040794,15.014732931481666,42.554599427241605,3551.608460038277
 01/02  20:00:00,2.5500000000000003,17.90432525659281,14.043225722907955,45.06433522538769,3761.0711036332827
 01/02  21:00:00,2.8000000000000003,17.903591126851058,14.157899612027988,45.25626426775873,3777.089508689063
 01/02  22:00:00,2.4499999999999997,17.903721487366056,14.28441279941911,45.52416832572502,3799.448791388422
 01/02  23:00:00,2.1999999999999997,17.902452462415003,14.051152224176853,46.4647899556463,3877.953107807503
 01/02  24:00:00,2.1999999999999997,17.90060432043173,13.564186778969392,49.875433599200164,4162.6055538805185
 01/03  01:00:00,2.1999999999999997,17.901275649561196,13.573131244545962,50.98503745078319,4255.21313284061
 01/03  02:00:00,2.5500000000000003,17.900109201324344,13.32777615034812,51.96802933407324,4337.253672190793
 01/03  03:00:00,2.8000000000000003,17.90109620655944,13.588402408621429,52.33584498791664,4367.95158041945
 01/03  04:00:00,2.8000000000000003,17.902015305054633,14.146598309447205,50.008684035451495,4173.726640274556
 01/03  05:00:00,2.8000000000000003,17.90150568308533,14.028389062260956,49.51299103251287,4132.356083706902
 01/03  06:00:00,2.8000000000000003,17.902261811434716,13.362191031586269,49.23511567527307,4109.1645959971775
 01/03  07:00:00,3.4416666666666664,17.904069594323843,13.994632988528016,47.52460211772003,3966.4050704985893
 01/03  08:00:00,3.899999999999999,17.90778920652441,14.547659631894362,44.24587856522222,3692.762680159849
 01/03  09:00:00,3.2583333333333333,17.926929240970562,16.895680899851758,34.550859029393955,2883.6159870378456
 01/03  10:00:00,3.0916666666666663,17.919378538673158,19.69777194957147,31.696115764011882,2645.3590073216233
 01/03  11:00:00,3.65,17.927235658708906,22.501799930023783,23.066973709534864,1925.1704886644948
 01/03  12:00:00,4.191666666666666,17.92632806430174,22.273214448621918,23.13450575839251,1930.8067159883265
 01/03  13:00:00,5.1000000000000005,17.90934808776677,21.118641200282084,21.54918197100632,1798.4955333908383
 01/03  14:00:00,5.891666666666666,17.93933077317074,23.69588355416045,10.056467352772962,839.3131414448927
 01/03  15:00:00,6.741666666666667,17.936670812025387,25.26041796991095,10.354227069644013,864.1641785532541
 01/03  16:00:00,7.55,17.937254947996763,23.010165450531918,13.389820557093541,1117.5149245682935
 01/03  17:00:00,6.808333333333334,17.917206401846155,20.476920291594855,18.55996245496446,1549.0151607641947
 01/03  18:00:00,5.458333333333333,17.92358450994787,18.283099475495305,27.204306136008594,2270.4724077432625
 01/03  19:00:00,4.650000000000001,17.90824245724153,16.725800015863204,32.45976471625412,2709.0931774415913
 01/03  20:00:00,4.3999999999999995,17.907341112039955,15.802203451531001,35.21085254650267,2938.6990706641295
 01/03  21:00:00,4.108333333333333,17.905821101645653,15.658867953211745,38.38092715740917,3203.2736162734254
 01/03  22:00:00,3.899999999999999,17.902831487396956,15.443521032754623,42.580912740558105,3553.8045701519745
 01/03  23:00:00,3.899999999999999,17.90442727283724,15.479797570147694,43.01412708787041,3589.9606557839165
 01/03  24:00:00,4.191666666666666,17.90309342401694,15.701367815931029,43.340554352127164,3617.2042874694566
 01/04  01:00:00,4.75,17.903511917111274,15.755126604298722,43.82871944999521,3657.946564798324
 01/04  02:00:00,5.0,17.91857601338424,14.64633583917591,49.837343105593504,4159.426519859256
 01/04  03:00:00,5.3500000000000005,17.89788410399897,13.290290461594248,57.355927492981344,4786.92785407847
 01/04  04:00:00,5.6000000000000005,17.90120592206193,13.418773360755623,56.13989567532951,4685.437793089123
 01/04  05:00:00,5.6000000000000005,17.897969268090787,13.294043623483473,57.22044750590669,4775.620689289316
 01/04  06:00:00,5.25,17.90039662817888,12.986301739906674,57.1963562547569,4773.610032567173
 01/04  07:00:00,4.650000000000001,17.89908317846174,13.054102960075618,56.8319127417685,4743.193563340416
 01/04  08:00:00,4.3999999999999995,17.9030549366486,13.376408897226627,52.98127214066114,4421.818954731011
 01/04  09:00:00,4.3999999999999995,17.903357635125293,14.166249388726783,47.26714156047814,3944.917402760349
 01/04  10:00:00,4.75,17.896734781535752,14.227421346047871,55.353251580464246,4619.784447505658
 01/04  11:00:00,5.0,17.900319307551296,14.146610801508421,56.626989855542696,4726.090691590456
 01/04  12:00:00,5.641666666666667,17.91733030583802,15.614052739646821,45.52839237342196,3799.8013305672175
 01/04  13:00:00,4.816666666666666,17.919886278334335,15.59588912738986,32.03779474644641,2673.875547976802
 01/04  14:00:00,3.5500000000000003,17.922198491555978,16.030457330409536,31.180312590504098,2602.310055166006
 01/04  15:00:00,3.008333333333333,17.908021033097636,16.2018511838502,32.522737833462195,2714.3489161594143
 01/04  16:00:00,2.8000000000000003,17.908990396914348,15.569782756318068,33.010028723055534,2755.018232032973
 01/04  17:00:00,2.8000000000000003,17.922260892748643,14.05240143872107,38.64282027559022,3225.131225713456
 01/04  18:00:00,2.158333333333333,17.908621298528264,12.11057642660578,45.09567359302918,3763.6866049689165
 01/04  19:00:00,1.0583333333333333,17.919817891375754,13.099180673010219,47.460533943534195,3961.0579382844394
 01/04  20:00:00,1.2416666666666667,17.916966819879097,13.049057028006608,48.205020030560625,4023.1927749566707
 01/04  21:00:00,1.0583333333333333,17.89942920898161,11.154278214547643,53.411359580393004,4457.7140685393215
 01/04  22:00:00,0.6,17.90108120920458,10.776556142916448,56.4296622168898,4709.621719487047
 01/04  23:00:00,0.25,17.899365500796513,11.160574898815897,57.05292603269131,4761.639340868282
 01/04  24:00:00,-0.35000000000000003,17.913810438550158,12.17189962858611,60.13837895393078,5019.151357092524
 01/05  01:00:00,-0.6,17.897421045499957,13.73443222410428,61.11678665201876,5100.809300174261
 01/05  02:00:00,-0.25,17.899829225529505,13.895086143632355,61.74916897479765,5153.587952488924
 01/05  03:00:00,0.0,17.897251261758115,13.664741037747715,61.339214756540066,5119.373158097982
 01/05  04:00:00,-0.9916666666666667,17.89395694262945,13.654933517472026,65.3322364463577,5452.630897697197
 01/05  05:00:00,-1.3500000000000003,17.905153059265277,14.153551338882528,66.75413679810423,5571.3027542430145
 01/05  06:00:00,-1.0999999999999999,17.894890463813308,14.654884524830953,65.28259490541424,5448.487812833115
 01/05  07:00:00,-2.091666666666667,17.90373961114147,15.705326410871988,67.43868695853554,5628.435336239593
 01/05  08:00:00,-3.0916666666666663,17.892661795037807,16.214514016330128,68.60383829063274,5725.678910001262
