Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),DX_HEATING_COIL:Heating Coil Heating Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEAT PUMP WATER HEATER FAN:Fan Electricity Rate [W](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),LIVING:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),LIVING:Zone System Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),ATTIC:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),ATTIC:Zone System Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),CRAWLSPACE:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),CRAWLSPACE:Zone System Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Heating Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,8.9,253.01407622740334,67.74470784145424,0.0,184.32834371651558,5.964743513000834,0.0,18.68041384259933,7.442970725975115,19.21816666117164,121.15506193604051,121.15506193604051,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  02:00:00,8.3,666.8060573454088,175.3799924454447,0.0,158.76669441911594,15.693688499431262,0.0,18.1332026802807,8.475440041158079,18.931137872952654,457.5112651674808,457.5112651674808,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  03:00:00,8.3,1541.0921310888803,388.79885865261303,0.0,107.65945191045478,35.145467412050365,0.0,18.823717168263368,9.090856950097104,18.742489248119522,1074.8411541478672,1074.8411541478672,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  04:00:00,8.9,1489.6041948472907,379.3333509263854,0.0,111.60492890145994,33.6437908909418,0.0,18.469956674999622,9.672062321123505,18.58796968339996,1036.378622618502,1036.378622618502,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  05:00:00,8.9,1512.1761527077292,381.80911829957097,0.0,110.45681063406474,34.08077284509686,0.0,18.860240033507132,9.667888052638993,18.4404435370521,1073.1831632980375,1073.1831632980375,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  06:00:00,8.3,2410.599897666463,599.8940771346664,0.0,59.225105184974616,53.57992323544005,0.0,19.57183105008008,9.689077847634156,18.305804396053922,1717.932196386775,1717.932196386775,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  07:00:00,8.9,1935.6470283587469,493.2531206575114,0.0,86.48025368002794,43.20642044537005,0.0,19.76119074056544,9.812006281108095,18.20760363909807,1358.3892929478843,1358.3892929478843,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  08:00:00,8.9,1607.9220869615713,415.7544484577449,0.0,104.62554125264481,36.30019532260742,0.0,19.702849245402483,9.759189975812955,18.095064117010992,1124.2807935406472,1124.2807935406472,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  09:00:00,8.9,2535.7210182272966,635.3549412603679,0.0,54.053073570141976,55.54843514417298,85.44000000000004,19.831818691342608,10.48844497012594,18.004315718719816,630.8085046194046,630.8085046194046,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  10:00:00,9.4,0.0,0.0,0.0,200.0,0.0,85.44000000000004,18.725876794879845,11.677550305947545,17.893463178375164,-170.53095158908945,-170.53095158908945,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  11:00:00,10.0,1718.9737356756502,427.9986174781003,0.0,0.0,37.552840446270075,85.44000000000004,19.393394071709416,13.474195665146645,17.829066900044992,56.25994907652057,56.25994907652057,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  12:00:00,10.6,0.0,0.0,0.0,0.0,0.0,73.81976726068852,18.680477619493253,14.160794980559455,17.771821463291246,-160.0750106302312,-160.0750106302312,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  13:00:00,10.0,320.428541454331,83.39800515949486,0.0,0.0,7.322317857021409,0.0,19.704826455640102,13.855169616821236,17.727815935044283,235.35903592758768,235.35903592758768,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  14:00:00,10.6,0.0,0.0,0.0,0.0,0.0,0.0,19.98689299546543,14.319085371151473,17.689055807502047,-135.8388382658568,-135.8388382658568,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  15:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.66471097383308,14.750816314792376,17.65879847036271,-653.3911647901696,-653.3911647901696,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  16:00:00,9.4,0.0,0.0,0.0,200.0,0.0,0.0,20.84465128489203,14.351139025373357,17.638695399688135,-716.3375431757704,-716.3375431757704,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  17:00:00,8.9,0.0,0.0,0.0,200.0,0.0,0.0,21.61004755659286,14.789350799012318,17.62611210744928,-1190.9513818098985,-1190.9513818098985,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  18:00:00,8.3,0.0,0.0,0.0,200.0,0.0,85.44000000000004,20.098832516442837,12.43924025312626,17.61265396120224,-1055.430915308736,-1055.430915308736,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  19:00:00,7.8,0.0,0.0,0.0,200.0,0.0,85.44000000000004,19.75990370488185,9.908705939203044,17.597781950736728,-1194.6982787140769,-1194.6982787140769,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  20:00:00,8.3,0.0,0.0,0.0,200.0,0.0,85.44000000000004,19.528102393182735,9.150932337883296,17.571296729541302,-1006.6299618404282,-1006.6299618404282,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  21:00:00,8.3,0.0,0.0,0.0,200.0,0.0,85.44000000000004,19.362887144807242,8.698331733330468,17.53350778018849,-780.7707542701428,-780.7707542701428,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  22:00:00,6.7,0.0,0.0,0.0,200.0,0.0,65.86790767497257,19.22547634898032,7.776390281750567,17.486220177803286,-326.21276386653335,-326.21276386653335,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  23:00:00,6.7,0.0,0.0,0.0,200.0,0.0,0.0,19.55278852495895,5.933678869965469,17.43146987033357,-767.9980264810856,-767.9980264810856,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  24:00:00,5.0,0.0,0.0,0.0,200.0,0.0,0.0,18.93930217527057,3.8103563177662116,17.370014671631992,-184.42216875547456,-184.42216875547456,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  01:00:00,6.1,0.0,0.0,0.0,200.0,0.0,0.0,18.88461926503519,4.442543365880342,17.261903320293534,-184.46173793388516,-184.46173793388516,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  02:00:00,7.2,337.8440093416046,91.28169358793606,0.0,178.29098558317455,8.262604830917773,0.0,18.607969649097896,5.622903489187851,17.189388829246887,222.7082972054468,222.7082972054468,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  03:00:00,6.7,704.9833241736017,188.1062468434025,0.0,154.78425082382338,17.20943477227075,0.0,18.74487600145422,5.664380593879478,17.109221927491152,472.0877319084766,472.0877319084766,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  04:00:00,6.7,955.494053720031,253.42121569189246,0.0,139.22305778372657,23.132135191516664,0.0,18.585947169526538,5.82522544956642,17.02712496863656,635.3441900886774,635.3441900886774,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  05:00:00,5.0,1317.6546336271783,380.0461289840829,21.176143743363156,94.42726754694834,40.09339170818828,0.0,18.607280441370044,4.995685329271024,16.94078411704345,837.9916283984548,837.9916283984548,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  06:00:00,5.6,2571.606158101865,651.9021699998535,0.0,41.312908909363784,60.3974321576554,0.0,19.51007814571746,5.03370397270099,16.863498406711585,1686.5922170371068,1686.5922170371068,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  07:00:00,6.1,3353.575413310364,839.3833971718003,0.0,0.0,76.1214182483925,85.44000000000004,19.137963060322623,5.948854454307931,16.825780501826554,1680.1096092337048,1680.1096092337048,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  08:00:00,5.6,3316.6546450228266,829.3154895139954,0.0,0.0,76.1214182483925,85.44000000000004,19.009676950601893,6.047456449950247,16.718053376102954,1662.5082205344715,1662.5082205344715,0.0,0.0,0.0,0.0,0.0,0.0
