Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,1893081680.3663328,1760344614.4016733,21092065.964658163,0.0,0.0,111645000.00000024,111645000.00000024,0.0,0.0,0.0
 August,88527600.00000001,0.0,0.0,0.0,0.0,88527600.00000001,88527600.00000001,0.0,0.0,0.0
 December,38051698514.97875,31339215681.094494,375499660.1338619,0.0,0.0,6336983173.750098,6336983173.750098,0.0,0.0,0.0
