Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 August,703524543.6449196,0.0,323798542.3996278,27578501.24529129,0.0,0.0,352147500.00000113,352147500.00000113,0.0,0.0,0.0
 December,719305398.3146005,513083700.9144318,0.0,34212797.400167845,0.0,0.0,172008899.99999973,172008899.99999973,0.0,0.0,0.0
 December,25160517220.62611,7647660070.858427,5171747025.146312,905655627.395342,0.0,0.0,11435454497.226227,11435454497.226227,0.0,0.0,0.0
