Date/Time,UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Mean Air Temperature [C](Hourly),LIVING_UNIT1:Zone Mean Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Mean Air Temperature [C](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),LIVING_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly) 
 01/21  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.499663696864922,14.406656625970158,-5.762297378880053,0.0,0.0,0.0,0.9730885168070939,0.5878003978295452,6.913571787557388,8532.951692288498 
 01/21  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.382495734787815,14.381579311948928,-5.770668433368882,0.0,0.0,0.0,0.9726625973756373,0.5876489823745978,6.913481078302362,8532.951692288498 
 01/21  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.269218302349993,14.356842621060599,-5.778897215127308,0.0,0.0,0.0,0.9722505109710856,0.5874986709030368,6.913391871325988,8532.951692288498 
 01/21  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.159354750925492,14.33246226655462,-5.786983917100444,0.0,0.0,0.0,0.9718506112816271,0.5873498467139674,6.913304173478775,8532.951692288498 
 07/21  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.828245632869149,36.157148652092569,22.955493366820517,0.0,0.0,0.0,0.5075037561395092,0.31235644506546275,3.352003005165626,274.06094544016096 
 07/21  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.609389990950299,35.15217463868177,21.91049659230355,0.0,0.0,0.0,0.5070349020277731,0.30870817331918345,3.3488699309493969,274.06094544016096 
 07/21  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.41175006642266,34.18535990606857,21.085162934545357,0.0,0.0,0.0,0.5062492707151667,0.3037599299803276,3.3473181134059017,274.06094544016096 
 07/21  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.21787565482265,33.23994306021286,20.365049054502383,0.0,0.0,0.0,0.5055442763346558,0.2992696524844853,3.3475145678975886,274.06094544016096 
 07/21  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.037054246205078,32.323806998342607,19.758645115796634,0.0,0.0,0.0,0.5045372119708895,0.293365821863627,3.3472891450304469,274.06094544016096 
 07/21  06:00:00,0.0,0.0,0.0,525.303835178023,1891093.8066408826,0.0,0.0,0.0,0.0,19.906651020313779,31.663807676825465,19.74734639888332,0.0,0.0,0.0,0.5022292236024589,0.2811836871255471,3.3462954936160775,274.06094544016096 
 07/21  07:00:00,0.0,0.0,0.0,2248.764730201536,8095553.02872553,8074907.17754291,0.0,0.0,0.0,19.86553269562432,31.74833702647328,21.79345189018185,0.0,0.0,0.0,0.4986782625157065,0.26316615684656166,3.35993244091427,274.06094544016096 
