Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,2204485703.145666,1650934725.0996778,0.0,79272578.04598562,0.0,0.0,474278400.0000004,474278400.0000004,0.0,0.0,0.0
 August,1006328908.6293344,25549.403591585433,554740010.1110518,46538149.11469185,0.0,0.0,405025199.9999991,405025199.9999991,0.0,0.0,0.0
 December,48435025828.17779,14947942990.404745,9349327734.737787,1944565123.3783045,0.0,0.0,22193189979.656605,22193189979.656605,0.0,0.0,0.0
