Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,2.6083333333333334,14.123732437840244,14.163382025849254,21.070127500033095,8.790622367002864,888.6082784348256
 01/01  02:00:00,-1.0999999999999999,14.123451630028965,12.393681393127011,21.436816436657153,11.907517408502608,1203.682527021101
 01/01  03:00:00,-0.8083333333333332,14.11548708423343,11.1245131433565,20.958733802137075,12.920871172239844,1306.1183393954425
 01/01  04:00:00,-0.6,14.114961001514525,11.02794276192286,21.114906668155935,13.522455555633352,1366.9300590829123
 01/01  05:00:00,-0.6,14.113907721418087,10.763497696293593,21.097824248593195,14.312267759163708,1446.7689639027096
 01/01  06:00:00,-0.25,14.113591335447154,10.804974624827755,20.903552522613413,14.70683247587793,1486.653907085645
 01/01  07:00:00,0.0,14.113696892163217,11.519787390639564,20.74708480003412,14.61117702091255,1476.9844860127125
 01/01  08:00:00,0.35000000000000003,14.114651766243599,12.266673673828265,20.533976605077225,14.045846095139927,1419.8374809744273
 01/01  09:00:00,0.6,14.118727009494853,13.45498699968185,20.692144977989212,12.592032653886017,1272.8773904070852
 01/01  10:00:00,0.6,14.126786729630666,15.885662403932841,20.77739222436907,9.570607266603878,967.4537810514881
 01/01  11:00:00,0.8916666666666666,14.130044095425513,18.835154238762584,20.558218829496692,5.333810808109732,539.173250972835
 01/01  12:00:00,1.45,14.131979785723694,20.92293160540118,20.28727137672502,2.844521146640332,287.54107884051
 01/01  13:00:00,1.9916666666666671,14.141183275478852,20.919088042634677,19.925516997045932,0.699101094251824,70.66928755202818
 01/01  14:00:00,2.5500000000000003,14.289938021609773,14.390719322790618,17.627225838622127,0.0,0.0
 01/01  15:00:00,2.8000000000000003,14.341423673054733,10.684710733137793,17.570680786224738,0.0,0.0
 01/01  16:00:00,3.0916666666666663,14.140666132241392,10.13031851531805,18.62561996546027,3.2681583811013293,330.3648446535358
 01/01  17:00:00,3.008333333333333,14.12607462661937,13.001503592354581,19.86949962437441,5.163541515104142,521.9614203411437
 01/01  18:00:00,2.4499999999999997,14.124838313803044,13.588006746835683,20.1524260505817,6.137266992656983,620.3913703665553
 01/01  19:00:00,2.1999999999999997,14.1233795617878,13.108912636092116,20.290231435590982,7.01499628055149,709.1174558341181
 01/01  20:00:00,2.1999999999999997,14.124395962922863,12.263641679154937,19.33349804332105,8.844376320952032,894.0420471128127
 01/01  21:00:00,2.1999999999999997,14.122209441370783,12.551623653816646,19.064902800553607,9.417875525358467,952.0147502315676
 01/01  22:00:00,2.5500000000000003,14.120269187587118,12.461621609158826,19.394317020608106,8.990604608950399,908.8236702825731
 01/01  23:00:00,5.366666666666667,14.121848852581891,12.854596215648504,19.27990567701768,8.505716908954673,859.8083439110533
 01/01  24:00:00,7.55,14.123308880030523,14.09621752961579,19.081646453159202,7.409191941503866,748.9650926704159
 01/02  01:00:00,7.45,14.12417504415271,14.813391892271895,18.874797843514674,6.902363449513351,697.7318608323654
 01/02  02:00:00,7.2,14.12635084272358,15.192222410668009,19.15277442282512,5.820523529003665,588.3730612876705
 01/02  03:00:00,7.55,14.12828444129893,15.544684162538838,19.190180051141102,4.642499046210703,469.2913553622646
 01/02  04:00:00,7.799999999999998,14.129648807315329,16.408531393777157,19.069454385156547,3.682404207234456,372.2392711777267
 01/02  05:00:00,7.158333333333334,14.129220061332441,16.892374245418324,19.157058324514534,3.651708685306551,369.13638565298834
 01/02  06:00:00,7.341666666666666,14.129954345528672,17.175284814464913,19.062750878481925,3.3978524854345697,343.4750944132466
 01/02  07:00:00,8.441666666666666,14.131825234978855,17.609097297705734,19.07397225350213,2.4672318001057563,249.40243259922045
