Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,0.0,8.822222222,0.0,449.71410205278596,0.0,19.66497885548245,0.7085432306083064,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  02:00:00,0.0,8.822222222,0.0,449.71410205278596,0.0,19.262487441900294,-0.035092736863754644,0.0,0.0,0.0,0.0,199.99999999999997,0.0
 01/01  03:00:00,1.7,8.827777778,0.0,449.71410205278596,0.0,19.03943821460424,0.4259855066561569,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  04:00:00,2.2,8.827777778,0.0,449.71410205278596,0.0,18.71487257282618,0.8864835517791485,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  05:00:00,2.2,8.833333333,0.0,449.71410205278596,0.0,18.611160740472663,1.3587856853552795,2.9166618354461473,0.0,52.02750236579594,0.5195256699788098,196.91056726571708,0.0
 01/01  06:00:00,-0.6,8.833333333,0.0,449.71410205278596,0.0,19.684446381402484,3.551085498438195,37.97231866677583,0.0,653.4629089303027,19.23431845019929,159.6225582380067,0.0
 01/01  07:00:00,-1.7,8.838888889,0.0,449.71410205278596,0.0,19.705979156998072,2.885731156493212,44.38224146262652,0.0,762.0973489654659,23.340319614606937,152.75544312784154,0.0
 01/01  08:00:00,-1.1,8.844444444,0.0,449.71410205278596,0.0,19.73414278380602,3.2249579168597347,40.363519346031396,0.0,690.6310124400115,25.770181035990618,157.0017782330147,0.0
 01/01  09:00:00,2.2,8.85,0.0,449.71410205278596,0.0,19.72559099127338,5.239103496201102,22.052771764322696,0.0,388.78569023645537,13.122354653867689,176.58367725341466,0.0
 01/01  10:00:00,3.9,8.85,0.0,449.71410205278596,0.0,19.723009235755605,9.301918390555624,8.01881759041124,0.0,147.23926100411313,2.2538248704922688,191.50607671568008,0.0
 01/01  11:00:00,3.9,8.855555556,0.0,449.71410205278596,0.0,19.722150303659138,14.240894882488899,2.617983512795888,0.0,48.070701259684554,0.7358287286104519,197.22690398307182,0.0
 01/01  12:00:00,11.7,8.861111111,0.0,449.71410205278596,0.0,20.12436875041541,19.100117954037582,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  13:00:00,11.7,8.861111111,0.0,449.71410205278596,0.0,20.48973022169507,22.58095071182054,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  14:00:00,11.7,8.861111111,0.0,449.71410205278596,0.0,20.803611541966262,21.919979599180575,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  15:00:00,12.2,8.861111111,0.0,449.71410205278596,0.0,21.249381060324485,23.362218264294874,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  16:00:00,11.7,8.861111111,0.0,449.71410205278596,0.0,21.52187445645692,21.793637981606683,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  17:00:00,11.7,8.861111111,0.0,449.71410205278596,0.0,21.432443318742457,18.955005109855932,0.0,0.0,0.0,0.0,0.0,0.0
