Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 June,291779999.9999998,0.0,0.0,0.0,0.0,291779999.9999998,291779999.9999998,0.0,0.0,0.0
 December,3127888554.3742323,2520353724.6945677,30198329.679667912,0.0,0.0,577336500.0000005,577336500.0000005,0.0,0.0,0.0
 December,57799361952.59992,36437568031.254974,436587010.82337946,0.0,0.0,20925206910.5213,20925206910.5213,0.0,0.0,0.0
