Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_FUEL_MAIN:Heating Coil NaturalGas Rate [W](Hourly),HEATING_FUEL_MAIN:Heating Coil Electricity Rate [W](Hourly)
 12/22  12:00:00,7.0,20.054867548348334,22.54283079572152,14.923749481231258,20.989110004807113,2605.8356952377526,0.0
 12/22  13:00:00,7.0,20.02447167500421,21.3699672600938,13.95180635566607,20.95131592616063,2597.2395377520274,0.0
 12/22  14:00:00,7.0,19.942770214285844,24.133282870788612,15.234714557282587,15.66225219976336,1955.5652534509702,0.0
 12/22  15:00:00,7.0,20.142093053672284,23.866921396774448,14.797470807629658,13.04060341818389,1617.6706009365137,0.0
 12/22  16:00:00,6.0,20.12610841735273,24.95795056710463,15.492251386409343,15.038806756376575,1861.0862625331215,0.0
 12/22  17:00:00,4.0,20.092120115089426,22.765177557795457,14.724760617405558,20.756983925245837,2558.0158540250245,0.0
 12/22  18:00:00,3.0,19.915110301130685,21.510073608021376,14.76109299820482,25.902360881438018,3211.6093084957774,0.0
 12/22  19:00:00,2.0,19.93814325177776,20.07585448944073,14.372652243838571,32.294951595050826,4022.141059769072,0.0
 12/22  20:00:00,1.0,19.96136610517256,19.31883718220615,14.230286206165124,38.15801745091676,4761.2283313748,0.0
 12/22  21:00:00,3.0,19.999592959660614,17.14733005416501,13.553791300666198,39.81527397720901,4968.363976964452,0.0
 12/22  22:00:00,3.0,20.008548011515604,16.789725084154572,13.675951793616138,41.68096982574914,5220.427367289478,0.0
 12/22  23:00:00,2.0,18.67786163060701,16.873255411742072,13.559258041873019,29.140559387485126,3645.7605496998995,0.0
 12/22  24:00:00,2.0,18.42566457787834,15.890771288938005,12.875561081236578,30.3447716657359,3933.3192630184453,0.0
 12/23  01:00:00,2.0,18.364328004871066,16.568882682486443,12.957733998294266,33.338719473957745,4368.229558597979,0.0
 12/23  02:00:00,1.0,18.351925561518083,15.307905543701777,12.484598828451729,36.279379638624405,4758.488813905039,0.0
 12/23  03:00:00,1.0,18.35562912410463,17.60892448994211,13.365221696601715,37.15932082900635,4889.5669425858805,0.0
 12/23  04:00:00,1.0,18.363943700534335,14.988090061874473,12.066762550061267,38.31515200871041,5012.332119854328,0.0
 12/23  05:00:00,1.0,18.336462704784463,14.207487528726817,11.954698924991597,41.03702582730212,5412.600332335218,0.0
 12/23  06:00:00,1.0,19.567048143237514,14.519564737152422,12.103430512829151,54.83784052364707,7240.501134695343,0.0
 12/23  07:00:00,1.0,19.905770335124224,14.455471233571311,12.245098577248195,57.85500301874998,7394.56695424831,0.0
 12/23  08:00:00,1.0,20.009601640181465,15.187093723913259,12.191919204706053,56.0643559796389,7094.654783924647,0.0
 12/23  09:00:00,2.0,20.096478912209445,17.084320876948517,12.99353902743689,46.86506869367986,5914.031820106014,0.0
 12/23  10:00:00,4.0,20.214327071163652,20.39888675529525,13.92243482467953,28.557757772414504,3575.269921090964,0.0
 12/23  11:00:00,6.0,20.198036079451132,19.852879888842935,12.604747038194187,16.612384742884934,2060.7636077193915,0.0
 12/23  12:00:00,7.0,20.180378660297063,23.42399228138368,14.09917772051306,7.45570848741905,933.3229911312869,0.0
 12/23  13:00:00,8.0,20.27269295938625,22.966361285508484,13.799726314730467,3.1950180201244796,396.06208937279354,0.0
 12/23  14:00:00,7.0,20.325744892035225,17.53147264370614,14.010199466167148,0.0,0.0,0.0
 12/23  15:00:00,8.0,20.800993435499215,16.369157608110203,13.848395840606484,0.0,0.0,0.0
 12/23  16:00:00,7.0,20.595402941490896,22.155707203628683,14.616740460316585,8.919729607548543,1089.1725652797363,0.0
 12/23  17:00:00,6.0,20.059825876037536,19.258311734659593,13.652433623491925,15.5888985075452,1904.087948474728,0.0
 12/23  18:00:00,4.0,19.96320800969963,17.194399840265028,12.9857813032169,26.065520260429302,3250.744269576266,0.0
 12/23  19:00:00,4.0,19.96255171974287,17.366345778609354,13.041701482257263,34.805910110563545,4370.450581825274,0.0
 12/23  20:00:00,3.0,19.980676542192704,16.64412558981263,12.390145588540811,41.10947244472189,5158.71377051837,0.0
 12/23  21:00:00,3.0,19.99147803661201,16.033440464866537,12.223802385924506,45.1399041893109,5686.073153925851,0.0
 12/23  22:00:00,3.0,20.004899650996695,15.344194529481232,12.137078715371159,47.29412932039616,5961.012219934389,0.0
 12/23  23:00:00,3.0,18.695684644534435,15.949794456127258,12.134844819544899,33.814287230826594,4261.712445201065,0.0
 12/23  24:00:00,3.0,18.42327721431953,14.882035045041576,11.018205411401924,35.88312319597204,4677.940985598053,0.0
 12/24  01:00:00,3.0,18.376103510196177,16.39674006001276,12.353609125683445,35.86470512557371,4739.357814687575,0.0
 12/24  02:00:00,3.0,18.360279504726883,14.945871531648736,11.057651171661771,38.72147621980849,5079.334639090978,0.0
 12/24  03:00:00,3.0,18.35138127381231,15.225053684588039,11.45243094350006,39.88775130283592,5277.919811187776,0.0
 12/24  04:00:00,4.0,18.37355223233648,15.05610694979023,11.348960582758005,39.08759235099662,5160.225081561733,0.0
 12/24  05:00:00,3.0,18.382288971579484,15.965650003816412,11.457576734265716,37.761882523253036,4984.8510972336,0.0
 12/24  06:00:00,3.0,19.63376179141921,16.694121067215693,11.414340468291924,49.470545453461085,6524.020274946359,0.0
 12/24  07:00:00,4.0,19.966603657558483,18.248398736234932,12.452930687380865,47.92268104141759,6122.8749594567435,0.0
 12/24  08:00:00,4.0,20.04319537030707,17.458453876323528,11.407795837093918,45.61943082299767,5738.845186842993,0.0
