Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,-2.0,8.822222222,0.0,449.71410205278596,0.0,18.64707251080528,1.807514834675155,3.7521444336307748,0.0,61.20454604030838,3.32271783956785,195.98712230126623,0.0
 01/01  02:00:00,-2.2,8.822222222,0.0,449.71410205278596,0.0,18.55498646547042,1.8710740764411435,9.999760139077065,0.0,163.6161697031877,8.219840851788158,189.3111594383871,0.0
 01/01  03:00:00,-2.8,8.827777778,0.0,449.71410205278596,0.0,18.576981474151964,1.7167233994376339,23.70416765894978,0.0,384.50203587919555,20.506134920070085,174.6266398658065,0.0
 01/01  04:00:00,-2.8,8.827777778,0.0,449.71410205278596,0.0,18.605511728853024,2.236549561637209,29.14502859734901,0.0,473.02707650662853,25.224749035201253,168.80241262782314,0.0
 01/01  05:00:00,-2.8,8.833333333,0.0,449.71410205278596,0.0,18.569696947820184,2.4539801273217585,33.32803219537275,0.0,541.1006519018667,28.845128944126433,164.32478161664642,0.0
 01/01  06:00:00,-2.8,8.833333333,0.0,449.71410205278596,0.0,19.684878032672252,4.5045582150684425,69.65091678890923,0.0,1156.7023061232528,54.22087406397009,125.53117449724579,0.0
 01/01  07:00:00,-2.8,8.838888889,0.0,449.71410205278596,0.0,19.753255166007765,4.393606576442885,63.66995302600398,0.0,1064.7277597653092,49.57050566607794,131.92447667418998,0.0
 01/01  08:00:00,-2.8,8.844444444,0.0,449.71410205278596,0.0,19.72065235177535,5.011711165938827,68.66310533160825,0.0,1148.2979626301287,53.4579543979425,126.5858160479169,0.0
 01/01  09:00:00,-2.2,8.85,0.0,449.71410205278596,0.0,19.728121691142384,5.8384599733380105,64.0391863296502,0.0,1064.451089395241,58.61359379470503,131.45998948366997,0.0
 01/01  10:00:00,-1.1,8.85,0.0,449.71410205278596,0.0,19.72742225759372,6.875077782185704,55.61179414948377,0.0,931.841184799248,50.67831813478628,140.57777983792718,0.0
 01/01  11:00:00,-1.1,8.855555556,0.0,449.71410205278596,0.0,19.725278589101475,8.105471080324858,51.833233507552116,0.0,868.4977683280922,47.23496005738904,144.61524574647916,0.0
 01/01  12:00:00,0.0,8.861111111,0.0,449.71410205278596,0.0,19.72242257900202,9.108860324830415,48.96599058832893,0.0,829.6262722952971,42.60321678237343,147.77880259884256,0.0
 01/01  13:00:00,0.6,8.861111111,0.0,449.71410205278596,0.0,19.724102013655582,11.04848292619737,40.7172306890308,0.0,698.8443953577629,31.155669591338977,156.6477238599928,0.0
 01/01  14:00:00,0.6,8.861111111,0.0,449.71410205278596,0.0,19.72371904652758,11.70692531490551,38.453488898549125,0.0,659.9910776419322,29.423518612202745,159.05796535210862,0.0
 01/01  15:00:00,1.0,8.861111111,0.0,449.71410205278596,0.0,19.721814829610942,10.462984155886675,38.51614283384254,0.0,663.665289651063,29.056980686816154,159.01236570341712,0.0
 01/01  16:00:00,1.1,8.861111111,0.0,449.71410205278596,0.0,19.719422315110943,9.390864553375078,41.885423751879856,0.0,720.0186349695097,33.18962662487698,155.41837924485935,0.0
 01/01  17:00:00,1.1,8.861111111,0.0,449.71410205278596,0.0,19.71883793097785,8.388207364936978,46.28303816845044,0.0,795.5891897265719,36.67425437133763,150.73768926839819,0.0
 01/01  18:00:00,1.0,8.861111111,0.0,449.71410205278596,0.0,19.713912544772736,7.872843891469393,52.91982278651511,0.0,896.2865511400743,51.01846801413307,143.58955396374756,0.0
 01/01  19:00:00,1.0,8.861111111,0.0,449.71410205278596,0.0,19.731335218862693,7.799976448948597,55.11055849308558,0.0,933.766852729428,52.90780160333264,141.25624471172245,0.0
 01/01  20:00:00,1.1,8.861111111,0.0,449.71410205278596,0.0,19.713089567727607,7.459933549657675,58.60396396069849,0.0,990.511715685232,58.609877092329796,137.5208451644845,0.0
 01/01  21:00:00,0.6,8.861111111,0.0,449.71410205278596,0.0,19.72093922014829,7.775118101099619,61.77659036867446,0.0,1035.6946752533136,65.06824895344516,134.06059547729703,0.0
 01/01  22:00:00,0.6,8.866666667,0.0,449.71410205278596,0.0,19.685590500866383,7.567335439329724,63.2334426090022,0.0,1060.1760217004908,66.63966206802407,132.50520837846489,0.0
 01/01  23:00:00,0.6,8.866666667,0.0,449.71410205278596,0.0,18.628437593306632,6.457674202897267,41.3871473758915,0.0,680.3631790660653,43.6147209400942,155.8256088021854,0.0
 01/01  24:00:00,-1.1,8.866666667,0.0,449.71410205278596,0.0,18.59965501756052,5.684210396802004,60.283856296091415,0.0,978.5354144138768,61.40839405403363,135.51054781851752,0.0
 01/02  01:00:00,-1.0,8.866666667,0.0,449.71410205278596,0.0,18.65713705201685,5.57076460764483,61.42630301404424,0.0,1001.8658528968841,59.528932797603375,134.33537136138307,0.0
 01/02  02:00:00,-1.7,8.866666667,0.0,449.71410205278596,0.0,18.601221733185547,5.312981436885513,67.55822865304367,0.0,1097.1787941784205,65.27791728541959,127.70615056145257,0.0
 01/02  03:00:00,-2.0,8.872222222,0.0,449.71410205278596,0.0,18.572007896245637,5.150266463872245,70.84522028970305,0.0,1154.4764197809125,62.73693403888873,124.23201257307758,0.0
 01/02  04:00:00,-3.0,8.872222222,0.0,449.71410205278596,0.0,18.589959979436934,4.940023489714312,79.95865237241128,0.0,1286.5685951804435,76.56872125678638,114.27112086871165,0.0
