Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,8.975,21.57075826380562,10.753795185443854,22.661015678251555,13.27102802950408,1107.6004957720027
 01/01  02:00:00,10.600000000000001,21.56999019602348,12.198893997491467,22.566257457284156,12.680259099339894,1058.2948987615955
 01/01  03:00:00,10.600000000000001,21.569412694261516,12.815155331962805,22.824194841055885,11.650373568726087,972.3406138516199
 01/01  04:00:00,9.608333333333333,21.565531195709386,12.680926627826219,22.756659790059548,11.76132793392197,981.6008693213404
 01/01  05:00:00,8.9,21.567675945816877,12.755789608387024,22.750329999221975,12.047532324239372,1005.4874984432836
 01/01  06:00:00,9.191666666666666,21.56739909358396,12.663154910233075,22.74471564807837,11.725314419219892,978.5951800371464
 01/01  07:00:00,9.108333333333333,21.567400973080435,12.826908595345827,22.609119252818733,11.828080147970658,987.1720116028449
 01/01  08:00:00,9.191666666666666,21.57258040897196,12.91152808882096,22.672002497094564,10.570625316465689,882.2247843278042
 01/01  09:00:00,9.108333333333333,21.585548695240945,13.330159563148475,22.674952967982254,7.023296997490182,586.1646301311321
 01/01  10:00:00,8.549999999999999,21.581688383462694,14.623976606853345,22.714948131976765,5.731597155626766,478.35931301057127
 01/01  11:00:00,8.941666666666668,21.586524242707203,15.430775977434983,22.72468081996261,4.172955640881119,348.2750338857674
 01/01  12:00:00,9.108333333333333,21.589320542459195,16.150084883472474,22.547071521521616,3.1712670600278137,264.67406745756716
 01/01  13:00:00,9.191666666666666,21.62585755665192,16.120938256635295,22.160892673657244,2.020337566534183,168.61744887774788
 01/01  14:00:00,9.75,22.768593246270246,15.70835465202556,18.983940161337625,0.0,0.0
 01/01  15:00:00,10.0,23.257851349564415,15.996150676442921,18.718618913258876,0.0,0.0
 01/01  16:00:00,10.350000000000001,22.626691892012918,13.451006661404115,18.482437914169697,0.0,0.0
 01/01  17:00:00,10.25,21.933249396492254,11.335208389675408,18.291312942208776,0.0,0.0
 01/01  18:00:00,9.65,21.59314785262846,12.488958885613492,21.84231760564929,4.986874419967509,416.2047256345925
 01/01  19:00:00,8.466666666666667,21.574419234934936,12.402510434415248,21.852885493352847,7.627508790186351,636.5921689513159
