Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,10.0,18.80479907674939,56.27849545503676,890.9210811278027,0.0,0.0,0.0
 01/01  02:00:00,8.9,19.522046198354737,48.783343351814906,773.1289672371191,0.0,137.84162404921184,0.0
 01/01  03:00:00,8.3,18.835413817466986,29.042914282429443,462.9802329967036,0.0,162.9943283785489,0.0
 01/01  04:00:00,7.2,18.697263891259215,31.487347600087126,489.1247187154804,0.0,159.87969959942183,0.0
 01/01  05:00:00,7.8,19.699510999523536,62.862992263712506,980.936678708879,0.0,119.90172796604853,0.0
 01/01  06:00:00,9.4,19.814496300120332,57.013261276385364,922.2262799400137,0.0,127.35529209138905,0.0
 01/01  07:00:00,12.2,19.4906651932504,53.66510605388244,900.2477441387803,0.0,0.0,0.0
 01/01  08:00:00,8.9,20.117582298012465,63.37451390531734,1013.1911213934532,0.0,119.24996135225707,0.0
 01/01  09:00:00,9.4,19.779968427440977,40.776269193112654,663.0582639449208,0.0,148.04401469376245,0.0
 01/01  10:00:00,8.3,19.227944693598605,13.228594892391657,210.61026677121697,0.0,183.14449321991037,0.0
 01/01  11:00:00,9.4,19.695166538044276,29.056740657496107,462.3201246064243,0.0,162.97671119693766,0.0
 01/01  12:00:00,11.7,20.26214187280402,22.432823802557365,370.9484422974439,0.0,0.0,0.0
 01/01  13:00:00,12.8,20.049564023681448,2.511581097314973,42.52137265581128,0.0,0.0,0.0
 01/01  14:00:00,12.2,20.159992312686803,0.0,0.0,0.0,0.0,0.0
 01/01  15:00:00,12.8,20.402075394003006,0.0,0.0,0.0,0.0,0.0
 01/01  16:00:00,11.7,19.649096131825985,4.509993587607092,75.2094916360435,0.0,0.0,0.0
 01/01  17:00:00,11.1,20.55791439182706,24.779264842793506,405.5300058195957,0.0,0.0,0.0
 01/01  18:00:00,10.6,19.48303076523822,7.139081795655439,118.08764624326753,0.0,0.0,0.0
 01/01  19:00:00,8.9,20.377338089656742,24.84284512149803,394.53643175405335,0.0,168.34593939958341,0.0
 01/01  20:00:00,7.8,19.863689416140737,16.313370727203235,260.58069143972165,0.0,179.21395785907413,0.0
 01/01  21:00:00,5.0,19.357760530784606,32.57477120210724,431.6632517126201,25.776620339250666,158.37182534946555,0.0
 01/01  22:00:00,6.1,19.759095771482066,41.48116779179921,638.5393552621534,0.0,147.14585255287852,0.0
 01/01  23:00:00,9.4,19.603383341521806,46.852081159756146,755.587930310318,0.0,140.30238448803215,0.0
 01/01  24:00:00,10.0,18.1282626661376,33.17999966140635,536.7860157823832,0.0,0.0,0.0
