Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Mains Water Temperature [C](Hourly),INTERIOR LIGHTS:Lights Electricity Rate [W](Hourly),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](Hourly),GAS_MELS1:Gas Equipment NaturalGas Rate [W](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](Hourly),WATER HEATER:Water Heater Electricity Rate [W](Hourly)
 07/21  20:00:00,25.78725,21.778426685548369,999.6283909350154,966.763942931258,0.0,25.555610303784556,28.793551775136835,11.431497208144578,0.0,166.05546665454569,422.8027166340876
 07/21  21:00:00,24.276749999999998,21.778426685548369,999.6283909350154,1000.0,0.0,25.55563765406774,24.82310332103392,7.611208443654386,0.0,106.82038136208468,420.2588056915986
 07/21  22:00:00,22.845749999999997,21.778426685548369,755.9689706446054,976.653696498055,0.0,25.555562069049299,22.259625262122389,3.692343720342916,0.0,50.324362252260588,0.0
 07/21  23:00:00,21.653249999999998,21.778426685548369,420.93726774529167,845.168612191959,0.0,25.50035754530861,20.443904066214789,0.10576477621663043,0.0,1.4143412178239008,410.3637012912403
 07/21  24:00:00,20.54025,21.778426685548369,171.81112969195579,734.43579766537,0.0,24.949903908050325,18.948514247801378,0.0,0.0,0.0,403.9447240566755
 12/21  01:00:00,-14.1,11.628460802149517,68.72445187678231,607.4902723735411,0.0,20.52275335899474,-1.1506556234708026,18.117391659466909,1512.0781856167146,0.0,0.0
 12/21  02:00:00,-14.1,11.628460802149517,68.72445187678231,559.338521400778,0.0,20.514935222640188,-1.1530216682711292,21.78132434263173,1817.8701444104486,0.0,0.0
 12/21  03:00:00,-14.1,11.628460802149517,68.72445187678231,552.853437094682,0.0,20.517123230352298,-1.155835858291221,24.130394949876707,2013.9236651628424,0.0,0.0
 12/21  04:00:00,-14.1,11.628460802149517,68.72445187678231,545.071335927367,0.0,20.51823677324714,-1.15922376752807,25.777211238322509,2151.3670141990166,0.0,396.48239029807726
 12/21  05:00:00,-14.1,11.628460802149517,206.17335563034693,524.481193255512,0.0,20.522469414943659,-1.1625584625401749,26.187192399740498,2185.5840572671347,0.0,0.0
 12/21  06:00:00,-14.1,11.628460802149517,429.52782422988948,585.278858625162,0.0,20.527447778441567,-1.1654395281462909,25.424986987502004,2121.970365049878,0.0,333.7481273396827
 12/21  07:00:00,-14.1,11.628460802149517,481.07116313747619,676.2321660181581,0.0,20.525743041938168,-1.1684894924321459,25.121181917060768,2096.614782506411,0.0,517.8347755277017
 12/21  08:00:00,-14.1,11.628460802149517,429.52782422988948,718.547341115435,0.0,20.52226241593007,-1.1715204419775245,25.54282386706526,2131.805035426154,0.0,447.4779030044346
 12/21  09:00:00,-14.1,11.628460802149517,188.99224266115136,607.4902723735411,0.0,20.513495894766686,-1.1750208621125018,27.683442649993404,2310.4611591235036,0.0,903.0391442756077
 12/21  10:00:00,-14.1,11.628460802149517,128.85834726896685,517.023346303502,0.0,20.51408738956976,-1.177771997079415,29.314940505746,2446.626031194085,0.0,896.6778365828659
 12/21  11:00:00,-14.1,11.628460802149517,128.85834726896685,529.1828793774321,0.0,20.51642222471351,-1.1794035467147204,30.17269984683482,2518.214657887578,0.0,441.3569549465727
 12/21  12:00:00,-14.1,11.628460802149517,128.85834726896685,529.345006485084,0.0,20.51710689741377,-1.180991781850861,30.726605433173526,2564.4436388433634,0.0,433.7589441589858
 12/21  13:00:00,-14.1,11.628460802149517,128.85834726896685,520.428015564202,0.0,20.51704552820422,-1.182813151313936,31.19177766451233,2603.266930671606,0.0,450.7812207916236
 12/21  14:00:00,-14.1,11.628460802149517,128.85834726896685,538.424124513619,0.0,20.51715792778107,-1.184557148791487,31.55490103393945,2633.573220667356,0.0,600.1452602770996
 12/21  15:00:00,-14.1,11.628460802149517,128.85834726896685,568.741893644617,0.0,20.517332800445396,-1.1860126412684915,31.811552211092228,2654.993337513082,0.0,224.41391760440775
 12/21  16:00:00,-14.1,11.628460802149517,223.3544685995425,600.356679636835,0.0,20.520064924780049,-1.187143768146366,31.42721559108311,2622.916588830234,0.0,419.62114871389135
 12/21  17:00:00,-14.1,11.628460802149517,481.07116313747619,710.11673151751,0.0,20.526975359849297,-1.1871593118643016,29.625805576870147,2472.570841658642,0.0,423.5352859681466
 12/21  18:00:00,-14.1,11.628460802149517,670.0634057986275,862.6783398184181,0.0,20.52933040509211,-1.186649698612178,27.63569971385526,2306.4765318874926,0.0,753.5700162631492
 12/21  19:00:00,-14.1,11.628460802149517,902.0084308827678,936.608300907912,0.0,20.531946355323343,-1.1857622255789007,25.44045904201813,2123.2616632985575,0.0,545.0419117435222
 12/21  20:00:00,-14.1,11.628460802149517,999.6283909350154,966.763942931258,0.0,20.529585328522246,-1.1847873556392124,24.126297848431876,2013.5817209229966,0.0,438.87998860541338
 12/21  21:00:00,-14.1,11.628460802149517,999.6283909350154,1000.0,0.0,20.526573237351074,-1.1839194878797664,23.668350787038706,1975.361442048688,0.0,843.8747060872643
 12/21  22:00:00,-14.1,11.628460802149517,755.9689706446054,976.653696498055,0.0,20.5177812080314,-1.1835699919668768,25.051778758364529,2090.822392285457,0.0,454.92823959468549
 12/21  23:00:00,-14.1,11.628460802149517,420.93726774529167,845.168612191959,0.0,20.509484764389748,-1.1839895546203612,27.869004190622087,2325.948132245677,0.0,419.56072898469116
 12/21  24:00:00,-14.1,11.628460802149517,171.81112969195579,734.43579766537,0.0,20.507248043735325,-1.1845367196368582,30.7161602954973,2563.5718872621839,0.0,0.0
