Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 08/02  11:00:00,21.0,23.41515122643709,28.284995005450885,99.34046541561091,0.0
 08/02  12:00:00,22.0,23.374311338750534,27.05881457297953,85.67582247598098,0.0
 08/02  13:00:00,22.0,23.35955073104898,28.088601932223895,99.40494048231628,0.0
 08/02  14:00:00,23.0,23.384061018244974,30.989959450469915,122.90486618388235,0.0
 08/02  15:00:00,22.0,23.372286435228986,30.555506853749563,139.7682768123562,0.0
 08/02  16:00:00,20.0,23.329373835260014,29.596317404010758,143.4551453133828,0.0
 08/02  17:00:00,19.0,23.320377453809257,28.346769454598764,139.21260932560287,0.0
 08/02  18:00:00,18.0,23.311469881713354,26.32940936701296,112.85884235327715,0.0
 08/02  19:00:00,17.0,23.298224503984315,24.515673935554606,96.38141858889354,0.0
 08/02  20:00:00,17.0,23.305472122433205,22.093726830399756,65.00930943315521,0.0
 08/02  21:00:00,17.0,23.285260084188923,19.895618903344314,40.87781665289155,0.0
 08/02  22:00:00,16.0,23.275147788563316,18.49608193264508,22.80057528084791,0.0
 08/02  23:00:00,15.0,23.605509455046334,17.669904875451547,0.0,0.0
 08/02  24:00:00,15.0,23.460328091000854,16.631330484363545,0.0,0.0
 12/22  01:00:00,4.0,18.60206065629809,18.032053529014224,3.78180286812425,384.3381829204278
 12/22  02:00:00,4.0,18.572089872100854,17.692843488559696,9.23161999884063,936.6801274693094
 12/22  03:00:00,4.0,18.562424713858583,17.10674977251152,12.921886319850381,1312.321416720474
 12/22  04:00:00,4.0,18.5549891464534,16.999785305654626,16.41119959727039,1667.1336997443602
 12/22  05:00:00,4.0,18.531494813631845,16.13106568397905,24.03623972748563,2442.528766829697
 12/22  06:00:00,4.0,19.49898287235315,16.91700303361408,41.848000677118385,4256.12893136422
 12/22  07:00:00,4.0,19.605292126421094,16.775823865431615,47.73668735572815,4699.013298775939
 12/22  08:00:00,4.0,19.63081824323927,17.306418099143645,45.06998115686918,4419.9522493607565
 12/22  09:00:00,4.0,19.634850410784075,17.79781267914881,43.496404045593636,4262.1010125418825
 12/22  10:00:00,4.0,19.623854783065955,17.063517656329935,45.81422571056032,4488.790360654282
 12/22  11:00:00,4.0,19.63591689148376,19.237509008861593,41.89841502948622,4106.338189574838
 12/22  12:00:00,4.0,19.639887240306983,20.605837793750386,38.25619324381321,3747.59549247495
 12/22  13:00:00,4.0,19.623024389348238,19.147638641368413,39.21982360387655,3841.293233132838
 12/22  14:00:00,4.0,19.617337885019985,20.15296137617662,40.83080444240503,4001.2462727671555
 12/22  15:00:00,4.0,19.616292690881487,19.68695952413742,41.56859347527301,4074.1944277413068
 12/22  16:00:00,4.0,19.605657833890504,18.83759544784677,45.58157740223711,4467.5343053504985
 12/22  17:00:00,4.0,19.605036237346273,18.090500686004017,48.948134080200745,4799.672781809849
 12/22  18:00:00,4.0,19.60840003951949,18.047233207057005,50.557540119378054,4957.383102583482
 12/22  19:00:00,4.0,19.611172893955462,18.105896059195008,51.54662139407468,5053.6070655948315
 12/22  20:00:00,4.0,19.61047883616512,17.67120694173687,52.453518039556776,5141.88739450123
 12/22  21:00:00,4.0,19.61237851510274,18.419804547609235,52.28886399119098,5126.301644308152
 12/22  22:00:00,4.0,19.615936495416683,19.19832317348009,50.868329971386444,4987.058696129661
 12/22  23:00:00,4.0,18.627132413103315,19.415098178109684,30.81659296790137,3021.0196333644462
 12/22  24:00:00,4.0,18.515037932703653,18.368318907448145,35.253141656990145,3574.061187910897
 12/23  01:00:00,4.0,18.515198252953258,19.641769363176138,34.4881620189393,3509.7343732370327
 12/23  02:00:00,4.0,18.5082845112303,19.426185455038787,35.74656576878956,3637.524825855762
 12/23  03:00:00,4.0,18.500496047657645,18.672121237133734,38.64840225294337,3933.483632230385
 12/23  04:00:00,3.0,18.49390497659309,18.32740761008025,42.86285425895023,4363.313724326795
 12/23  05:00:00,3.0,18.503484267779076,19.09545766649586,42.18012205071624,4294.571583864072
 12/23  06:00:00,3.0,19.43403657904789,18.990965927781033,62.97138990999186,6409.181161596024
 12/23  07:00:00,3.0,19.57519504459953,19.176702454766186,64.1001037802116,6322.140906447554
 12/23  08:00:00,3.0,19.599931317989622,19.170709167893367,63.21955583155993,6204.964555334795
 12/23  09:00:00,3.0,19.59955721777924,18.636538742602365,64.37980847889091,6313.32882822078
 12/23  10:00:00,3.0,19.60910935808248,19.645567318484698,60.91913944286053,5973.92118110449
 12/23  11:00:00,3.0,19.61053397677693,20.31254238006156,58.667389097957305,5751.124485506637
 12/23  12:00:00,3.0,19.608349971589945,21.044417966458823,56.549950768101496,5543.211000261958
 12/23  13:00:00,3.0,19.60091227765967,20.403349309345526,56.56385928945858,5544.932381820872
 12/23  14:00:00,3.0,19.607650738128335,22.23156546643497,52.50116383969542,5147.929248880001
 12/23  15:00:00,3.0,19.610541224719533,22.964358280918297,44.64304336828352,4376.362155306015
 12/23  16:00:00,3.0,19.569928247215163,21.881250907337964,50.92960584897929,4992.100456715243
 12/23  17:00:00,3.0,19.573329933706482,19.551913147594025,56.742007663489105,5569.589039253157
 12/23  18:00:00,3.0,19.58870849633367,20.211924521167802,58.05863310313606,5698.124408244946
 12/23  19:00:00,4.0,19.59788234589427,19.038300998272042,59.08702430216056,5795.965917246353
 12/23  20:00:00,4.0,19.603388966042345,19.89990028145524,58.51033407934208,5737.547917882967
 12/23  21:00:00,3.0,19.591836005483415,18.720791497283198,64.72744135000613,6345.97261910303
 12/23  22:00:00,4.0,19.602445294373886,18.899079578226925,62.93450739561747,6172.623014015839
 12/23  23:00:00,4.0,18.632897595212803,19.47088167288846,39.192634173171264,3842.5943075181285
 12/23  24:00:00,4.0,18.50981695126074,19.516474558887424,41.33968956088051,4188.636733869639
 12/24  01:00:00,4.0,18.491740534694067,19.65411178848586,43.25856919230397,4401.065501318225
 12/24  02:00:00,3.0,18.480284720295042,19.47386182760422,47.49728295581813,4835.208338516208
 12/24  03:00:00,3.0,18.482016821551465,19.37809079550488,48.674571019103,4956.94452945795
 12/24  04:00:00,3.0,18.478782971605337,18.002400959894974,51.172753929251115,5211.058966760877
 12/24  05:00:00,3.0,18.477840899482207,17.884496095869363,54.48734266554564,5548.653555247282
 12/24  06:00:00,3.0,19.403240239229234,17.913711760748146,74.51843291367496,7588.06992773245
 12/24  07:00:00,3.0,19.567835532967344,17.689152470393328,77.32747908228502,7631.675003151958
 12/24  08:00:00,3.0,19.603215674157536,18.77622251509276,73.89353290353465,7251.249453466078
 12/24  09:00:00,2.0,19.597225989981606,17.983785228321487,77.69265619140184,7614.438336994081
 12/24  10:00:00,3.0,19.608498776249725,17.873120752787717,72.60969551177182,7117.447873016327
 12/24  11:00:00,3.0,19.60661584049515,18.69642180643317,71.86859967784206,7041.838790326414
 12/24  12:00:00,3.0,19.619332567198885,20.724637805074686,65.24808139739783,6393.363163229117
 12/24  13:00:00,4.0,19.63407503471605,20.77472389960625,52.934905955507496,5184.440998476872
 12/24  14:00:00,5.0,19.651914283236405,24.151624962793697,35.70785625106378,3495.3800804384955
 12/24  15:00:00,5.0,19.583462717424073,23.564734249743854,38.77835821959271,3793.544689388185
 12/24  16:00:00,4.0,19.54166351970596,21.41539177637138,47.3352722837602,4641.535439210462
 12/24  17:00:00,4.0,19.569128034746733,20.078338557113955,53.899565421081974,5293.250698912372
 12/24  18:00:00,4.0,19.588494963713263,19.936234249891776,56.838869016433854,5577.004820584134
 12/24  19:00:00,4.0,19.590583435304215,19.017087259850967,61.6549786563833,6045.853791496458
 12/24  20:00:00,3.0,19.58845042834055,17.759638056647464,67.06493609655593,6576.1688920957195
 12/24  21:00:00,3.0,19.590891599499685,17.202348644033766,70.58404152299326,6921.393965003693
 12/24  22:00:00,3.0,19.59131339207576,17.00181904907248,74.75377025214665,7329.991370835135
 12/24  23:00:00,3.0,18.644093445363115,17.433233983308224,49.584109805938795,4862.08794377718
 12/24  24:00:00,3.0,18.506690751492627,16.444144480384093,54.329715389596615,5501.091017905298
 12/25  01:00:00,3.0,18.48613997420044,16.934473662028896,57.377943185264606,5836.058760255255
 12/25  02:00:00,3.0,18.494693483220804,17.582587276016408,56.35011100022194,5735.736430244615
 12/25  03:00:00,4.0,18.48816763374028,16.245456032966903,59.26391692306837,6030.886525065555
 12/25  04:00:00,3.0,18.4828168518798,16.06649027122773,62.05647389985417,6316.6417730137955
 12/25  05:00:00,3.0,18.48721281463798,15.737698421330279,63.11354459381919,6424.929080664252
 12/25  06:00:00,3.0,19.387495113529962,15.699629590219468,87.57419892309962,8913.191858203736
 12/25  07:00:00,2.0,19.550675240765806,15.25459455980104,94.85206393185702,9364.789235127435
 12/25  08:00:00,2.0,19.59041825557869,14.598406191392309,93.88085012728553,9215.91438977133
