Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.3570507424563737,0.7204881555172753,0.7260092852749512,0.0,0.0,524363934.20819205,40059136.03057351,65769221.742152035,0.0,881547656.3714066,630192291.9809183,0.0,40457464.390489586,0.0,0.0,210897900.00000033,210897900.00000033,0.0,0.0,0.0
 August,0.18045635199977217,0.5786409645154339,0.5291837020698766,0.0,0.0,0.0,0.0,0.0,0.0,488117207.015067,0.0,258646565.5439897,26598041.471076485,0.0,0.0,202872599.9999994,202872599.9999994,0.0,0.0,0.0
 December,0.24562389399920379,0.5491019842086945,0.5544770315672912,0.0,10.5,8602405585.441168,376480733.0805785,2062008130.3064618,0.0,26454051727.495457,11040894448.828222,3695716768.394867,1062495026.8242131,0.0,0.0,10654945483.448318,10654945483.448318,0.0,0.0,0.0
