Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,-19.0,20.463389011219978,8.569253532645249,12.238845962441465,1021.4545418441032
 01/01  02:00:00,-21.0,20.449921278702218,6.206039270794237,15.961174900586663,1332.1202542629292
 01/01  03:00:00,-19.0,20.458537721298606,4.842037564993341,17.88886734762823,1493.0055380022455
 01/01  04:00:00,-19.0,20.467813947978308,4.396105988781708,19.57424329802368,1633.6670778671394
 01/01  05:00:00,-19.0,20.481161509941509,4.758935634059991,20.251274112372938,1690.1720949584326
 01/01  06:00:00,-17.0,20.5040843572206,5.1742191466417009,19.33006563968474,1613.2880013682132
 01/01  07:00:00,-17.0,20.50855045151517,5.7322122792034329,18.725037358184314,1562.7923183618835
 01/01  08:00:00,-18.0,20.502883869996606,7.128384568733697,18.62769917790632,1554.6684701947509
 01/01  09:00:00,-16.6,20.55081028220533,9.815692299013373,14.091237067345248,1176.0551727518012
 01/01  10:00:00,-15.2,20.5405899761716,12.009671237274713,12.256204021959415,1022.9032461407845
 01/01  11:00:00,-13.8,20.57090599665222,14.882670589070966,7.6646692747430829,639.6935843824837
 01/01  12:00:00,-12.4,20.57251175264477,17.50931608833437,4.388168621884073,366.23671733075
 01/01  13:00:00,-11.0,20.567450337327175,18.194061710320765,2.1461747124148724,179.11982178014262
 01/01  14:00:00,-9.0,20.55585008891141,18.058838778210356,1.4079560042001754,117.50806077798306
 01/01  15:00:00,-14.0,20.534893062569159,17.192897632006234,1.988177455253827,165.93336478727543
 01/01  16:00:00,-15.0,20.526092405649484,13.781361166996496,2.921223758055066,243.80544412154723
 01/01  17:00:00,-16.0,20.468328981859338,12.23416642841439,7.015854605955521,585.5434878552514
 01/01  18:00:00,-17.0,20.478011270880108,9.763778795316654,8.605017669033613,718.1750965456014
 01/01  19:00:00,-17.0,20.48748856697479,9.07700414580177,9.478710587969414,791.0935402422304
 01/01  20:00:00,-14.0,20.509604355400709,9.725051048506252,9.136360958292566,762.5210273431217
 01/01  21:00:00,-14.0,20.503132419720424,10.084266635863058,9.769154550920746,815.3340042547914
