Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,9.083333333333334,20.98261332641444,8.440223912328369,18.612995543816027,0.0,0.0
 01/01  02:00:00,10.0,20.608956945273093,8.896580401764103,18.279302082654596,0.0,0.0
 01/01  03:00:00,10.350000000000001,20.328183582738465,9.110369882189492,18.16101839765305,0.0,0.0
 01/01  04:00:00,10.600000000000001,20.06796683653802,9.286906675054302,17.96789871203597,0.0,0.0
 01/01  05:00:00,10.891666666666666,19.837172189948628,9.392476010485739,17.84314184765807,0.0,0.0
 01/01  06:00:00,11.1,19.694691737828787,9.358985800622046,17.756912910414083,0.0,0.0
 01/01  07:00:00,11.1,19.515731361483343,9.353022383097278,17.657609123209365,0.0,0.0
 01/01  08:00:00,11.1,19.468853694394582,8.916370397701364,17.695896726258017,0.0,0.0
 01/01  09:00:00,11.1,19.49638605015987,8.542279965483813,17.54338189442979,0.0,0.0
 01/01  10:00:00,11.1,19.442399365588233,7.783999468441121,17.368077502278734,0.0,0.0
 01/01  11:00:00,11.1,19.52292335605245,7.53601215145007,17.163193189220504,0.0,0.0
 01/01  12:00:00,11.741666666666667,19.79814702391681,9.040643025074429,17.168850997797698,0.0,0.0
 01/01  13:00:00,11.908333333333331,20.189482343967267,10.64228957642091,17.081932571974026,0.0,0.0
 01/01  14:00:00,11.991666666666665,20.728413973905592,12.715724467470585,16.91407928144342,0.0,0.0
 01/01  15:00:00,12.200000000000001,21.36349359345245,14.119864684165087,16.825802869951016,0.0,0.0
 01/01  16:00:00,11.558333333333332,21.660035533830847,13.456032831384627,16.884698318979936,0.0,0.0
 01/01  17:00:00,10.458333333333334,21.772715517091015,11.04674686391026,16.844616532779142,0.0,0.0
 01/01  18:00:00,9.65,21.80690103414665,9.06583856944179,16.654207303702428,0.0,0.0
 01/01  19:00:00,9.4,21.982296005232026,8.719146501111508,16.620056932162107,0.0,0.0
 01/01  20:00:00,9.108333333333333,22.154372683094987,8.75680750538487,16.644897314105478,0.0,0.0
 01/01  21:00:00,8.549999999999999,22.06905401899179,8.78056604694052,16.63175969524772,0.0,0.0
 01/01  22:00:00,8.008333333333333,21.788877561383014,8.666015540273197,16.465415005554007,0.0,0.0
 01/01  23:00:00,8.091666666666667,21.339122409208503,8.596184234107268,16.19530842420208,0.0,0.0
 01/01  24:00:00,8.008333333333333,21.005620103114058,8.50381420997474,16.273236064547643,0.0,0.0
 01/02  01:00:00,7.45,20.658953810919048,8.070496810054332,16.385578722033525,0.0,0.0
 01/02  02:00:00,7.2,20.147742232156826,8.007946024049174,16.329897926840083,0.0,0.0
 01/02  03:00:00,7.2,19.746578270686914,7.60314498579455,16.162251597856997,0.0,0.0
 01/02  04:00:00,7.2,19.319644932720465,7.407261720703389,15.966660375725278,0.0,0.0
 01/02  05:00:00,7.2,18.965409857791503,7.340781066456647,15.943248268982279,0.0,0.0
 01/02  06:00:00,6.908333333333334,18.645321104625957,7.373619180252159,15.938978208488342,0.0,0.0
 01/02  07:00:00,6.991666666666667,18.305793058239242,7.325000526756075,15.740411164811258,0.0,0.0
 01/02  08:00:00,6.558333333333334,17.991192104140588,7.448437653292383,15.74610497979558,0.0,0.0
 01/02  09:00:00,6.45,17.981488904537375,8.29051064149795,15.740680828849063,0.0,0.0
