Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,3083702838.7332044,2806873491.5785213,33631347.154685885,0.0,0.0,243197999.9999995,243197999.9999995,0.0,0.0,0.0
 August,648153900.0000015,0.0,0.0,0.0,0.0,648153900.0000015,648153900.0000015,0.0,0.0,0.0
 December,94097388629.6549,72346051750.69788,866834643.2422428,0.0,0.0,20884502235.71363,20884502235.71363,0.0,0.0,0.0
