Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,2968864767.1181865,2417592548.2757707,0.0,82397418.84241363,0.0,0.0,468874800.0000019,468874800.0000019,0.0,0.0,0.0
 August,615879538.0409184,18731.25148664109,353320343.1608105,31457363.628622223,0.0,0.0,231083099.9999997,231083099.9999997,0.0,0.0,0.0
 December,54950614686.53932,26279852165.88906,8648402260.963167,2334440841.7950387,0.0,0.0,17687919417.892117,17687919417.892117,0.0,0.0,0.0
