Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,679034691.673971,515848902.4190683,6180789.254902582,0.0,0.0,157004999.99999964,157004999.99999964,0.0,0.0,0.0
 July,104257799.99999999,0.0,0.0,0.0,0.0,104257799.99999999,104257799.99999999,0.0,0.0,0.0
 December,15211225393.760092,8039624868.652394,96329035.04996885,0.0,0.0,7075271490.057943,7075271490.057943,0.0,0.0,0.0
