Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,8.975,18.324841275076356,14.754651108142376,19.514732174205218,8.361804356045576,697.876504345735
 01/01  02:00:00,10.600000000000001,18.325292925687673,16.335427336162237,19.6236687638047,7.019280033607441,585.8293741752155
 01/01  03:00:00,10.25,18.32156246619181,16.925359636730608,19.507839709319722,7.0387802758731715,587.4568651241594
 01/01  04:00:00,10.0,18.326265560719246,16.938438336808613,19.627294714129437,6.302915964649848,526.0416021829709
 01/01  05:00:00,10.0,18.326312134447623,14.943575401374723,19.427617593423577,7.5483092688856255,629.9821739409393
 01/01  06:00:00,10.0,18.32363854841014,14.085464190397609,19.360997041583627,8.66260470904528,722.9813130591343
 01/01  07:00:00,10.0,18.323138317587375,14.080346450877704,19.26640351203401,9.129723979965904,761.9671048837091
 01/01  08:00:00,9.008333333333333,18.323957058891537,14.36522245619296,19.485552230542357,7.815429332756618,652.2760244637776
 01/01  09:00:00,8.65,18.329570676126846,15.350623917096792,19.49612513111459,4.0558356490303,338.5001949847884
 01/01  10:00:00,8.958333333333334,18.3324294486648,18.004569587232726,19.152858175732394,1.3040382831135542,108.83508388884155
 01/01  11:00:00,9.233333333333334,18.61699685874691,15.573914905966381,17.247384487464043,0.0,0.0
 01/01  12:00:00,9.75,19.236463833860633,15.728995339180997,17.35733936070063,0.0,0.0
 01/01  13:00:00,10.350000000000001,20.25535677344327,17.811914223648344,17.37393556659619,0.0,0.0
 01/01  14:00:00,10.600000000000001,21.24461744154793,19.196458229416777,17.31160750719152,0.0,0.0
 01/01  15:00:00,10.600000000000001,21.567248648280028,17.431255515707246,17.389946483514027,0.0,0.0
 01/01  16:00:00,10.25,21.548884921106737,15.051259037873153,17.141325850750828,0.0,0.0
 01/01  17:00:00,9.65,21.000988960648023,13.052909073276316,17.067634121656813,0.0,0.0
 01/01  18:00:00,9.108333333333333,20.517732512874804,11.275018666065561,17.136133626153185,0.0,0.0
 01/01  19:00:00,8.549999999999999,19.60243474476841,10.376574500390793,16.722937493896946,0.0,0.0
 01/01  20:00:00,8.299999999999999,18.606344898625334,10.340825114344545,16.46526852715151,0.49030598154750843,40.92095556084002
 01/01  21:00:00,8.008333333333333,18.329046321941416,14.100724817225776,17.97675653713533,5.031310006729266,419.91332136793153
 01/01  22:00:00,7.799999999999998,18.326676951374314,14.522218401691106,18.339979165762248,6.133122129798477,511.8706023747944
 01/01  23:00:00,7.158333333333334,18.325476546862518,14.680133116888092,18.361516735177066,7.527186527666633,628.2192691686637
 01/01  24:00:00,6.700000000000002,18.323366145183204,14.498528837928367,17.90479346230055,9.987873955502097,833.5883339427919
 01/02  01:00:00,6.700000000000002,18.32379211537317,14.487311024248298,17.897583772535963,10.77753057270757,899.4931047534604
 01/02  02:00:00,6.700000000000002,18.323631176013947,14.645707570397898,18.15053364041296,10.751858710645124,897.3505301854207
 01/02  03:00:00,6.3500000000000005,18.322354334437257,14.573794977231616,18.018932807098768,12.3314032711691,1029.1793782928046
 01/02  04:00:00,6.1000000000000005,18.32292534307419,14.246282648287893,18.267640454325694,12.523981663327639,1045.2519781061399
 01/02  05:00:00,6.1000000000000005,18.32218950533664,13.84991562325245,18.58451274152927,12.68245361268069,1058.4780529271086
 01/02  06:00:00,5.808333333333333,18.32151107922775,13.688123346610913,18.642056442593134,13.66383497154734,1140.3841778486697
 01/02  07:00:00,5.6000000000000005,18.321520341057248,13.93157999694725,18.649446513921287,13.972798626464424,1166.1702960454586
 01/02  08:00:00,5.6000000000000005,18.322609783847472,14.056485093616553,18.84488906063589,12.477626572943278,1041.3831805286547
 01/02  09:00:00,5.25,18.322493243063068,14.402530522504934,18.756922419633124,11.795754973680857,984.47415134743
 01/02  10:00:00,5.3500000000000005,18.322993602800285,15.31142116028513,18.414689114652617,11.760728958857163,981.5508788400257
 01/02  11:00:00,5.6000000000000005,18.324404750794056,16.159757709282268,18.50112504236186,10.069611189595511,840.4101265577742
 01/02  12:00:00,5.6000000000000005,18.32411487677738,16.231363809121238,18.659822433397384,9.58715967252523,800.1447048960159
 01/02  13:00:00,5.6000000000000005,18.32371970232603,15.879249426011201,18.588887185483532,10.062571453745662,839.8225899404105
 01/02  14:00:00,5.25,18.323345527944863,15.104651078909908,18.675640607950573,10.619097461700745,886.2702713823204
 01/02  15:00:00,5.0,18.322809153624927,14.987923815180269,18.76031361365811,11.131593429113662,929.0432039935486
 01/02  16:00:00,4.650000000000001,18.322075290979985,14.518294215431572,18.592803979355093,12.188041518765603,1017.2144010744732
 01/02  17:00:00,4.3999999999999995,18.32217879354329,14.106932785051656,18.38471131691526,12.88756076673027,1075.5963036765336
 01/02  18:00:00,4.108333333333333,18.321645815396028,13.823994122128875,18.525443164556126,13.408614585335075,1119.0834748683608
 01/02  19:00:00,4.191666666666666,18.321822193979536,13.777500061981797,18.5459752859012,13.28789111313809,1109.007889362895
 01/02  20:00:00,4.75,18.322094008041347,14.061168401815564,18.316037406164792,13.085732423196054,1092.135717538179
 01/02  21:00:00,5.0,18.321746123794597,13.56925064640648,18.29093432157681,13.505481725046215,1127.1680099721632
 01/02  22:00:00,5.991666666666667,18.32194725712233,12.984040471851564,18.197828684043017,13.608984624499756,1135.8063658322906
 01/02  23:00:00,7.633333333333333,18.32200784138502,13.796099106779073,17.87638861026231,13.517665645297994,1128.1848804121407
 01/02  24:00:00,8.299999999999999,18.321539454118312,14.349756167887557,17.382531185146714,14.272715383817209,1191.201359833114
 01/03  01:00:00,8.299999999999999,18.322423414886973,14.532589297832585,17.426519863912652,13.873391836802574,1157.8738016617692
 01/03  02:00:00,8.299999999999999,18.32256525967634,14.402050195657594,17.69384554081878,13.191934387998158,1100.999337493261
 01/03  03:00:00,8.65,18.321924562086636,14.244456124218585,17.587239641281446,13.767938767252497,1149.072684532435
 01/03  04:00:00,9.191666666666666,18.322964359747626,14.274488530586467,17.562686407277194,13.209148084149867,1102.435993217996
 01/03  05:00:00,9.4,18.322196675727557,14.648186268737396,17.33014216143004,13.496707560875615,1126.4357179022697
 01/03  06:00:00,9.4,18.32244292095964,14.701193494800743,17.140326200302557,13.923343842495022,1162.0427979254166
 01/03  07:00:00,9.4,18.323523138805964,14.363712860138719,17.330987260052694,12.624646979872624,1053.6535091905735
 01/03  08:00:00,9.4,18.32416872519104,13.962733564338487,17.4146318335301,11.366800293651456,948.6735777062603
 01/03  09:00:00,9.4,18.3273646593702,14.61151381644146,17.54324091702994,8.481310442152404,707.850486762577
 01/03  10:00:00,9.108333333333333,18.330635916467212,16.799798349503686,17.888472997081863,4.678074948080596,390.4323101596431
 01/03  11:00:00,9.191666666666666,18.346465381397106,18.96605533221233,17.947819002020534,1.1538923747881418,96.30390076349185
 01/03  12:00:00,9.4,18.584863026148497,15.915280697054401,16.163916735639962,0.0,0.0
 01/03  13:00:00,9.75,18.74913120108536,13.660227439388274,16.02434330464934,0.0,0.0
 01/03  14:00:00,9.65,18.665676019732068,11.138891419928768,16.04128598419374,0.0,0.0
 01/03  15:00:00,9.4,18.399956351064734,11.551362639939533,16.62129905279498,2.5914113023937246,216.27928423475103
 01/03  16:00:00,9.108333333333333,18.327238435386942,15.479442859107102,18.004625157894978,6.218676449367625,519.0109690863676
 01/03  17:00:00,10.825000000000001,18.328515278957283,16.790308512603524,17.893943390274018,5.473609459019677,456.8276502011931
 01/03  18:00:00,12.841666666666669,18.330850698046103,18.510340087399534,17.869195832937177,3.411712644732681,284.74166495138786
 01/03  19:00:00,14.291666666666666,18.332101158035385,19.936349016957536,17.857765630739582,1.4692967367982763,122.62756061519447
 01/03  20:00:00,14.008333333333333,18.33174024666544,20.465854093913993,17.698623897861243,1.22972180761463,102.63262806374352
 01/03  21:00:00,11.025,18.331043310433255,19.28782009823919,17.425468095183064,3.027649652825159,252.68775328013461
 01/03  22:00:00,8.758333333333333,18.32879074623055,17.255925003019644,16.99740177429875,6.62465298853856,552.8937862319457
