Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  20:00:00,-3.0,20.547471995154134,3.5240628544599477,13.754370971204498,101.93752163602614,1109.8922307149053,76.07856920449724,69.05837152758679,0.0
 01/01  21:00:00,-2.0,20.593010757586304,3.029268721330728,13.803182322903375,92.31975350107259,1017.979084876797,63.71619615536172,81.74709816459644,0.0
 01/01  22:00:00,-2.0,20.56331555900795,2.872609890789947,13.764157643002282,93.72482991259251,1034.4459254245194,64.68612824196522,79.94697055584119,0.0
 01/01  23:00:00,-2.0,20.54797807824221,2.8571250121349385,13.709295358624042,101.25705413787898,1116.8177783902464,69.88449786761407,70.29915210247504,0.0
 01/01  24:00:00,-2.0,20.538581330778947,2.948109549963391,13.639442359794716,112.0729095361336,1235.513987716513,77.3491497837278,56.4452687331777,0.0
 01/21  01:00:00,-20.3,20.47829746749958,-7.649409032810023,12.987114981730528,158.0181194211391,1527.0696776163389,23.68759775781417,0.0,7757.815259097223
 01/21  02:00:00,-20.3,20.478181337496694,-7.6039640150591298,12.213486363136888,158.0181194211391,1531.8829929052136,23.68759775781417,0.0,7868.798017447176
 01/21  03:00:00,-20.3,20.477761161255143,-7.56993694246211,11.902092707923119,158.0181194211391,1529.2895494483428,23.68759775781417,0.0,8051.400013633025
 01/21  04:00:00,-20.3,20.477423743008115,-7.541087251093666,11.541425899119698,158.0181194211391,1528.2392252711259,23.68759775781417,0.0,8167.9592873072
 01/21  05:00:00,-20.3,20.47854087630755,-7.5289526704603368,11.246225950230379,158.0181194211391,1527.0270517410432,23.68759775781417,0.0,8201.603856093387
 01/21  06:00:00,-20.3,20.481751128424297,-7.538831586893264,10.976837639714404,158.0181194211391,1526.066076538575,23.68759775781417,0.0,8110.666826238072
 01/21  07:00:00,-20.3,20.483855670310324,-7.5547549042254789,10.734423623159115,158.0181194211391,1525.2370879201445,23.68759775781417,0.0,8006.322697923537
 01/21  08:00:00,-20.3,20.4841615172348,-7.568278981210957,10.511077907593853,158.0181194211391,1524.4746733072087,23.68759775781417,0.0,7947.337831358277
 01/21  09:00:00,-20.3,20.480076060714766,-7.553374464186756,10.303707457431733,158.0181194211391,1523.7369806589375,23.68759775781417,0.0,8070.937899745424
 01/21  10:00:00,-20.3,20.477160384713483,-7.534443547896717,10.108839144855125,158.0181194211391,1522.9581046999757,23.68759775781417,0.0,8217.953615262824
 01/21  11:00:00,-20.3,20.47637783948756,-7.5182114511554609,9.925526712249758,158.0181194211391,1522.2465506723943,23.68759775781417,0.0,8313.925354377392
 01/21  12:00:00,-20.3,20.476223382101759,-7.504961045617272,9.75148120944659,158.0181194211391,1521.6198156677913,23.68759775781417,0.0,8376.736892895307
 01/21  13:00:00,-20.3,20.475968282604247,-7.493317373134097,9.585904450416639,158.0181194211391,1521.0377661583034,23.68759775781417,0.0,8428.490267556273
 01/21  14:00:00,-20.3,20.475874040436876,-7.484810255139226,9.42794567176407,158.0181194211391,1520.4820045485104,23.68759775781417,0.0,8464.408977452
 01/21  15:00:00,-20.3,20.475988702534104,-7.479704067779868,9.276901770697645,158.0181194211391,1519.9553559504118,23.68759775781417,0.0,8482.919909893128
 01/21  16:00:00,-20.3,20.477528049083735,-7.486475152860901,9.132184724689724,158.0181194211391,1519.4566434017759,23.68759775781417,0.0,8435.616509341598
 01/21  17:00:00,-20.3,20.482405480831106,-7.5210135616627549,8.993486753137076,158.0181194211391,1519.010256017036,23.68759775781417,0.0,8229.840052708607
 01/21  18:00:00,-20.3,20.487620956946349,-7.571598631821822,8.860822296584,158.0181194211391,1518.656119574446,23.68759775781417,0.0,7945.744041821069
 01/21  19:00:00,-20.3,20.492151583781568,-7.6327790335558769,8.734178659185801,158.0181194211391,1518.3292440971855,23.68759775781417,0.0,7636.3861907395
 01/21  20:00:00,-20.3,20.49342798121059,-7.682032596228345,8.612388403579305,158.0181194211391,1518.0072219675126,23.68759775781417,0.0,7431.293832934228
 01/21  21:00:00,-20.3,20.493468920272666,-7.722754447486265,8.494617836324763,158.0181194211391,1517.6315154668794,23.68759775781417,0.0,7301.596311120001
 01/21  22:00:00,-20.3,20.489722687440396,-7.73051654865579,8.380311954584475,158.0181194211391,1517.2426069705164,23.68759775781417,0.0,7360.407336878718
 01/21  23:00:00,-20.3,20.48309833446397,-7.703004606072652,8.268560382105047,158.0181194211391,1516.7832107492134,23.68759775781417,0.0,7613.861685790112
 01/21  24:00:00,-20.3,20.477152161130875,-7.65526373125854,8.158717531701889,158.0181194211391,1516.2700928314667,23.68759775781417,0.0,7941.101244735697
 07/21  01:00:00,16.484,25.47628114614837,16.695546498332484,18.922170817755146,10.356678784382782,0.0,0.0,0.0,0.0
 07/21  02:00:00,15.756,25.401667858020678,15.628949778600445,18.49866096658921,0.0,0.0,0.0,0.0,0.0
 07/21  03:00:00,15.21,24.89643817181295,14.802853041050924,18.166760346682506,0.0,0.0,0.0,0.0,0.0
 07/21  04:00:00,14.664000000000002,24.390309040473679,14.100903522387993,17.854794053764527,0.0,0.0,0.0,0.0,0.0
 07/21  05:00:00,14.3,23.95285890076718,13.539821776548468,17.602263797697316,0.0,0.0,0.0,0.0,0.0
 07/21  06:00:00,14.664000000000002,24.433996303271454,13.919279172085349,17.550946084448606,0.0,0.0,0.0,0.0,0.0
 07/21  07:00:00,15.937999999999999,25.53903325471853,16.525079983480397,17.77233781838585,2.406791619085444,0.0,0.0,0.0,0.0
 07/21  08:00:00,19.032,25.79417898596174,21.503468952676238,18.647589119576908,22.4375870850027,0.0,0.0,0.0,0.0
 07/21  09:00:00,22.490000000000003,25.75193915238652,27.52397498988308,20.044424770040786,48.81639046000084,0.0,0.0,0.0,0.0
 07/21  10:00:00,25.584,25.689731131304926,33.679024191216338,20.878202995233587,76.75884937929654,0.0,0.0,0.0,0.0
 07/21  11:00:00,28.314,25.657847703649965,39.17812723136327,21.780316638773376,101.71824789184102,0.0,0.0,0.0,0.0
 07/21  12:00:00,30.134,25.633830287157303,43.56864551879288,22.422153177550756,119.65051643729874,0.0,0.0,0.0,0.0
 07/21  13:00:00,31.59,25.618323894950796,46.70710940135881,22.991255639808569,131.81946433796237,0.0,0.0,0.0,0.0
 07/21  14:00:00,32.5,25.612882131180979,48.419811798341559,23.433166018261134,146.51932071746414,0.0,0.0,0.0,0.0
 07/21  15:00:00,32.5,25.69656758706355,48.66125800672618,23.664114684132906,158.0181194211391,0.0,0.0,0.0,0.0
 07/21  16:00:00,31.408,25.933605753851407,47.423292027717149,23.617183566705817,158.0181194211391,0.0,0.0,0.0,0.0
 07/21  17:00:00,29.951999999999999,26.09304562893313,44.76227991341986,23.466712232065374,158.0181194211391,0.0,0.0,0.0,0.0
 07/21  18:00:00,28.132,26.11831164315922,40.86433294858386,23.174550012190083,158.0181194211391,0.0,0.0,0.0,0.0
 07/21  19:00:00,25.402,25.965613614547615,35.758864409051067,22.593262163677033,158.0181194211391,0.0,0.0,0.0,0.0
 07/21  20:00:00,23.4,25.637675979660935,30.384655617850905,22.08188251396787,150.05064551147144,0.0,0.0,0.0,0.0
 07/21  21:00:00,21.762,25.511755698234823,25.67821973590619,21.522132857956519,106.08499077369406,0.0,0.0,0.0,0.0
 07/21  22:00:00,20.124,25.485114692328744,22.232832962590189,20.90471094000153,74.00972823237874,0.0,0.0,0.0,0.0
 07/21  23:00:00,18.85,25.488905411207598,19.842668242660449,20.26029475453746,48.71390279418196,0.0,0.0,0.0,0.0
 07/21  24:00:00,17.576,25.48102285206643,18.09497635470735,19.632782810033978,27.45856217526544,0.0,0.0,0.0,0.0
