Date/Time,UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Mean Air Temperature [C](Hourly),LIVING_UNIT1:Zone Mean Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Mean Air Temperature [C](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),LIVING_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly) 
 01/21  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.247674840672208,13.353504221478975,-13.124053047074249,0.0,0.0,0.0,0.5903859288004975,0.5861739597356819,5.282801933145201,11694.926127789411 
 01/21  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.097371887215609,13.32753745450709,-13.13434499136144,0.0,0.0,0.0,0.5899287607473756,0.5859946586360976,5.282704947318494,11694.926127789411 
 01/21  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.952350376690808,13.301668425656251,-13.144541198046252,0.0,0.0,0.0,0.5894867711636875,0.5858147026071888,5.282608643687877,11694.926127789411 
 01/21  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.812221332865106,13.275949841758191,-13.154628390649842,0.0,0.0,0.0,0.5890589133704645,0.5856346499515894,5.2825131908178,11694.926127789411 
 01/21  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.676638936003015,13.250426065884997,-13.164595690567236,0.0,0.0,0.0,0.5886442549031651,0.5854549747518965,5.282418727640522,11694.926127789411 
 01/21  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.545294151739574,13.225134286607336,-13.174434290716798,0.0,0.0,0.0,0.5882419600833367,0.5852760793265487,5.282325367511029,11694.926127789411 
 01/21  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.417909502109755,13.200105516640486,-13.18413715313998,0.0,0.0,0.0,0.5878512760830096,0.5850983043070636,5.282233202115998,11694.926127789411 
 01/21  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.294234780026699,13.175365439243637,-13.193698756893497,0.0,0.0,0.0,0.5874715215534798,0.5849219372144656,5.2821423046159989,11694.926127789411 
 07/21  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.587111158253796,34.48493941958537,23.625017892190976,0.0,0.0,0.0,0.9346287961727727,0.4806315070163622,6.648427146132432,268.6550317631766 
 07/21  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.39408256570379,33.5522114256608,22.76995485469562,0.0,0.0,0.0,0.9354674791149861,0.4778037232802327,6.647547165964874,268.6550317631766 
 07/21  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.212184188259927,32.664497896089368,22.090892259612276,0.0,0.0,0.0,0.935833886201518,0.47397375112463765,6.647100087419466,268.6550317631766 
 07/21  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.02668987268259,31.801776794110166,21.472211419143887,0.0,0.0,0.0,0.9362278202712909,0.47061310302646999,6.647987416035321,268.6550317631766 
 07/21  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.857650996431798,30.971846137351077,20.960668398147165,0.0,0.0,0.0,0.9361613051001317,0.46607100981184,6.647609379331003,268.6550317631766 
 07/21  06:00:00,0.0,0.0,0.0,1952.058101158358,7027409.164170089,6734589.998602674,0.0,0.0,0.0,20.777493482943148,30.897105840174917,21.769406341261765,0.0,0.0,0.0,0.9342797373039496,0.4571009887005959,6.662594879396478,268.6550317631766 
 07/21  07:00:00,0.0,0.0,0.0,2584.8413515365039,9305428.865531413,9635058.614803253,0.0,0.0,0.0,20.879124960034035,31.166647428853218,24.2094941202704,0.0,0.0,0.0,0.930892412636112,0.4475044211428498,6.693896947785987,268.6550317631766 
 07/21  08:00:00,0.0,0.0,0.0,2843.345526128958,10236043.89406425,11033837.409774306,0.0,0.0,0.0,21.222245809837238,31.650078093332028,27.973162618528236,142.05871726509617,0.0,0.0,0.923529337721046,0.4305762733732815,6.720577469431393,268.6550317631766 
 07/21  09:00:00,0.0,0.0,0.0,2955.479009738814,10639724.43505973,12256173.217196476,0.0,0.0,0.0,21.611382452321487,32.35464984042743,32.2570327073188,308.78910159769085,0.0,0.0,0.9155131493940124,0.42004875270203448,6.751073844645808,268.6550317631766 
 07/21  10:00:00,0.0,0.0,0.0,2867.7860498327579,10324029.779397928,12564494.052836,0.0,0.0,0.0,22.002147091154169,33.19213116047053,36.61031570647257,452.55711997514569,0.0,0.0,0.9088529496081065,0.41401849227370837,6.789516518248794,268.6550317631766 
 07/21  11:00:00,0.0,0.0,0.0,2526.185394098661,9094267.41875518,11571753.34072678,0.0,0.0,0.0,22.38526086890522,34.05696594218485,40.45485669065571,574.9777466805517,0.0,0.0,0.9032602199298626,0.41221552622397786,6.821321809040165,268.6550317631766 
 07/21  12:00:00,0.0,0.0,0.0,2190.4083353852536,7885470.007386913,9923115.07128296,0.0,0.0,0.0,22.704252555695868,34.848229226127987,43.383218248974,651.718110159021,0.0,0.0,0.900005436533109,0.41179357313186878,6.8488395374204249,268.6550317631766 
 07/21  13:00:00,0.0,0.0,0.0,2170.8163410708336,7814938.827855,9864911.693262445,0.0,0.0,0.0,22.999375656191476,35.6862976146217,45.385794083683318,710.1189629171079,0.0,0.0,0.8976067178682511,0.4116913523438577,6.862389178695435,268.6550317631766 
 07/21  14:00:00,0.0,0.0,0.0,2480.7751319638789,8930790.475069965,11592357.017410603,0.0,0.0,0.0,23.256180936037688,36.676806225309608,46.41056738114045,742.0373197477998,0.0,0.0,0.8965779704567857,0.41262157641213428,6.863737318456448,268.6550317631766 
