Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.5326616990995825,0.03773053584924058,0.0900997428978777,0.0,31.999999999999993,761628691.3253726,1046078760.5077502,761628691.3253722,9125669.182378318,0.0,0.0,275324400.0000004,275324400.0000004,0.0,0.0,0.0
 August,0.28146530952622184,0.25211729496926794,0.29310187821159267,0.0,162.49999999999997,0.0,678983400.0,0.0,0.0,0.0,0.0,678983400.0,678983400.0,0.0,0.0,0.0
 December,0.4248045744789166,0.13500077516900436,0.21838301512667593,0.3333333333333333,3829.0000000000014,18731570418.170692,37893769066.36587,18731570418.170635,224437599.1208859,0.0,0.0,18937761049.074814,18937761049.074814,0.0,0.0,0.0
