Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,1046078760.5077502,761628691.3253722,9125669.182378318,0.0,0.0,275324400.0000004,275324400.0000004,0.0,0.0,0.0
 August,678983400.0,0.0,0.0,0.0,0.0,678983400.0,678983400.0,0.0,0.0,0.0
 December,37893769066.36587,18731570418.170635,224437599.1208859,0.0,0.0,18937761049.074814,18937761049.074814,0.0,0.0,0.0
