Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,-1.1,20.201852053921055,82.44292823913412,1090.5415528679384,76.5112823546648,88.54262165640574,0.0
 01/01  02:00:00,-1.1,20.44015242940298,99.28812431565943,1313.2438232213253,92.14445867785729,65.76908036233604,0.0
 01/01  03:00:00,-0.6,20.531284721217016,102.79318120827324,1364.1860811832983,99.39807696328535,61.08584144046916,0.0
 01/01  04:00:00,-0.6,20.59603723494359,97.90499394514389,1322.2001416897758,81.25081797167928,67.9811426176216,0.0
 01/01  05:00:00,-0.6,20.583773513843884,97.20232539827421,1294.268017374041,94.09316987640806,68.63742900824583,0.0
 01/01  06:00:00,0.0,20.686195208739925,98.9116170303026,1333.0722773199818,88.26298054857995,66.64747518550995,0.0
 01/01  07:00:00,0.0,20.703608218113505,96.70206758255958,1322.8150730686912,75.67132456505166,69.8320017728176,0.0
 01/01  08:00:00,0.6,20.7271136322172,93.3311802019899,1277.618077337613,76.02507310868597,74.44194043452967,0.0
 01/01  09:00:00,0.6,20.54615011265356,79.64764642316446,1090.8294553789,64.90868293622346,92.84968299337525,0.0
 01/01  10:00:00,0.6,20.4838403154061,75.55579261122614,1031.1504922194626,61.60120132471653,98.35486093205358,0.0
 01/01  11:00:00,1.1,20.659864031961966,73.64754529709259,1033.269683280128,44.1014441469892,101.25395510150774,0.0
 01/01  12:00:00,1.7,20.69561519057397,73.75887749309926,1024.1865734319233,55.48806468579661,101.01859304432783,0.0
 01/01  13:00:00,2.2,20.73166831862648,66.29486951702516,934.1890932693699,44.292739925399175,111.1697106046794,0.0
 01/01  14:00:00,2.8,20.589921450730177,48.3080767431086,701.7909971538273,22.17049340269386,135.42517958259202,0.0
 01/01  15:00:00,2.8,20.475786680164777,46.72949301299524,686.9635176664489,15.691425492843885,137.5932342234619,0.0
 01/01  16:00:00,3.3,20.630007054291774,57.66991254362288,825.529473356222,33.155771828131435,122.88251606587517,0.0
 01/01  17:00:00,2.8,20.686900534094704,60.50785721142175,866.9115157699788,33.69411268796153,119.05645431297924,0.0
 01/01  18:00:00,2.2,20.726607593539658,62.056104158212214,876.2722389428964,40.266489035452466,116.86407742349618,0.0
 01/01  19:00:00,2.2,20.720982986971404,62.62119502378872,871.1134511171483,48.977204115470755,116.0027423168436,0.0
 01/01  20:00:00,2.2,20.011429323704125,71.04190289538079,988.2480179733288,55.47728336424972,104.70869659644069,0.0
 01/01  21:00:00,2.2,20.702160218282234,88.7925280458441,1197.2543765236974,80.80013327065821,80.75505634731151,0.0
 01/01  22:00:00,2.8,20.651685570939186,82.58002133332924,1148.7624530179978,67.00603841974734,89.30345531957047,0.0
 01/01  23:00:00,7.2,20.664087022916284,50.237524685081056,840.9691469448571,0.0,133.06893518672408,0.0
 01/01  24:00:00,7.8,20.232136236185486,42.721931385326876,720.0896067636165,0.0,143.08190189655585,0.0
