Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,2844812404.6523743,2442319069.2273417,29263335.42503247,0.0,0.0,373230000.0000001,373230000.0000001,0.0,0.0,0.0
 August,269906756.6791188,7069748.491686961,84708.18743117922,0.0,0.0,262752300.0000006,262752300.0000006,0.0,0.0,0.0
 December,60423168905.27597,45480889903.58093,544942127.0589064,0.0,0.0,14397336874.63637,14397336874.63637,0.0,0.0,0.0
