Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 June,1052784000.9995922,0.0,610122686.0316395,58536814.96795267,0.0,0.0,384124500.00000036,384124500.00000036,0.0,0.0,0.0
 December,1182197851.322454,608214815.1562934,0.0,46015136.166161895,0.0,0.0,527967900.0000011,527967900.0000011,0.0,0.0,0.0
 December,36850872163.472145,8334146214.198916,7109798667.533097,1283302184.4562347,0.0,0.0,20123625097.283516,20123625097.283516,0.0,0.0,0.0
