Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,1073760051.4492867,695212309.0629349,0.0,52570442.38635253,0.0,0.0,325977300.00000036,325977300.00000036,0.0,0.0,0.0
 August,440947919.0246642,14120552.910751235,215648613.35298848,22440652.760924954,0.0,0.0,188738100.00000015,188738100.00000015,0.0,0.0,0.0
 December,35909898787.67446,13444159967.464094,3090190291.532746,1231775450.6125581,0.0,0.0,18143773078.06527,18143773078.06527,0.0,0.0,0.0
