Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.6353736926213918,0.8362072221885837,1.0249340672707201,0.0,0.0,2321504466.9178905,2793340869.2095246,2321504466.917892,0.0,24669602.29162818,0.0,0.0,447166800.0000001,447166800.0000001,0.0,0.0,0.0
 August,0.2227926695362728,0.7064714280461956,0.6044161430343452,0.0,0.0,0.0,869753668.6289785,0.0,319221721.8851668,24184046.743810616,0.0,0.0,526347900.0000006,526347900.0000006,0.0,0.0,0.0
 December,0.41786263501853177,0.6806830761474982,0.7133855134314923,0.0,0.0,37628186578.15233,64405238710.32913,37628186578.15264,2859180263.377181,638670514.0206099,0.0,0.0,23279201354.779305,23279201354.779305,0.0,0.0,0.0
