Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,17.2,8.822222222,0.0,539.1498879765395,0.0,19.726330195177255,13.875393400631513,19.590004174515705,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  02:00:00,17.2,8.822222222,0.0,539.1498879765395,0.0,19.645735437841424,14.918505294180932,19.532264037235617,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  03:00:00,17.8,8.827777778,0.0,539.1498879765395,0.0,19.622312904385982,15.361428026906104,19.664518838205268,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  04:00:00,17.8,8.827777778,0.0,539.1498879765395,0.0,19.582036987326408,15.898133381203039,19.54381816475297,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  05:00:00,16.1,8.833333333,0.0,539.1498879765395,0.0,19.299459014457142,15.613627901644728,18.341793612216755,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  06:00:00,16.1,8.833333333,0.0,539.1498879765395,0.0,20.297941304615428,15.859041411998637,18.203624288762377,10.15211520965558,0.0,228.4379917723428,0.0,0.0,0.0
 01/01  07:00:00,16.0,8.838888889,0.0,539.1498879765395,0.0,20.30774091854307,15.73104111311021,18.189868344023047,5.146396140409921,0.0,116.51897345837804,0.0,0.0,0.0
 01/01  08:00:00,15.6,8.844444444,0.0,539.1498879765395,0.0,20.33008630870147,15.511537792400983,18.34477585408732,7.359831511870764,0.0,165.63027996869147,0.0,0.0,0.0
 01/01  09:00:00,14.4,8.85,0.0,539.1498879765395,0.0,20.2785754767241,15.049899677963616,17.755168714632966,7.004300949300035,0.0,154.72316925736266,0.0,0.0,0.0
 01/01  10:00:00,14.4,8.85,0.0,539.1498879765395,0.0,20.2780294129965,15.583892558561656,18.32387204153225,4.831319544278868,0.0,106.7218993690055,0.0,0.0,0.0
