Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,20.0,8.822222222,0.0,449.71410205278596,0.0,21.811935131759924,14.164542133125527,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  02:00:00,20.0,8.822222222,0.0,449.71410205278596,0.0,21.880473574900645,15.930168515538286,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  03:00:00,20.0,8.827777778,0.0,449.71410205278596,0.0,21.996564171362227,17.42865771150028,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  04:00:00,20.0,8.827777778,0.0,449.71410205278596,0.0,22.034983329992073,18.411108627146767,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  05:00:00,17.0,8.833333333,0.0,449.71410205278596,0.0,21.793421651992603,17.818481308859774,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  06:00:00,15.0,8.833333333,0.0,449.71410205278596,0.0,21.516142140200706,16.576986696414036,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  07:00:00,14.0,8.838888889,0.0,449.71410205278596,0.0,21.438746913789835,15.6788398722783,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  08:00:00,14.0,8.844444444,0.0,449.71410205278596,0.0,21.351544834333957,15.221617831104851,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  09:00:00,14.0,8.85,0.0,449.71410205278596,0.0,21.023043119891483,15.150209687710834,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  10:00:00,13.0,8.85,0.0,449.71410205278596,0.0,20.79304177586033,14.538123014363375,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  11:00:00,13.0,8.855555556,0.0,449.71410205278596,0.0,20.89028443377934,14.700912758665545,0.0,0.0,0.0,0.0,0.0,0.0
