Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,6.7,8.822222222,0.0,539.1498879765395,0.0,18.64904924052811,4.274031842352158,16.33620551013287,3.6085287474110275,0.0,70.00525632962206,0.0,197.03389933577415,0.0
 01/01  02:00:00,5.6,8.822222222,0.0,539.1498879765395,0.0,18.61104066397457,4.255613411740455,17.07172628166285,10.315743914581073,0.0,198.09884535298022,0.0,191.5207728637398,0.0
 01/01  03:00:00,6.1,8.827777778,0.0,539.1498879765395,0.0,18.610271027932484,5.01909785863874,15.424531406261526,17.445013384353917,0.0,335.8462995276937,0.0,185.66073061663022,0.0
 01/01  04:00:00,5.6,8.827777778,0.0,539.1498879765395,0.0,18.61209402557335,4.669198637058137,16.59557279244474,17.53136818623866,0.0,336.16834664229987,0.0,185.58974960105337,0.0
 01/01  05:00:00,4.4,8.833333333,0.0,539.1498879765395,0.0,18.61216217819943,3.9127163028814422,17.332022136553157,25.484873781351762,0.0,461.3252595221057,0.02177129516817871,179.05216008727217,0.0
 01/01  06:00:00,2.8,8.833333333,0.0,539.1498879765395,0.0,20.232758139939158,3.5217173646625635,18.432453947867664,60.645946568970864,0.0,1075.416182570032,21.19788272929138,150.06828557572697,0.0
 01/01  07:00:00,3.3,8.838888889,0.0,539.1498879765395,0.0,20.277298488985103,2.5448824910414127,18.39949528957095,58.01286608610986,0.0,1070.321098714013,2.1684256854413393,152.3079533060638,0.0
 01/01  08:00:00,5.0,8.844444444,0.0,539.1498879765395,0.0,20.35810048643606,2.698654982736452,18.566115819437428,44.4494199988316,0.0,836.263777485914,0.03797236521971925,163.46386277960443,0.0
 01/01  09:00:00,7.2,8.85,0.0,539.1498879765395,0.0,20.277160390341088,5.757910694220634,18.791673813008572,20.98592479233491,0.0,423.8628720568641,0.0,182.75020934484803,0.0
 01/01  10:00:00,9.4,8.85,0.0,539.1498879765395,0.0,20.277572140179558,10.761022352929967,16.268627903810167,9.314649322929128,0.0,191.7454762240999,0.0,192.34364211076533,0.0
