Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,6.925000000000002,22.180679724607597,11.721483329480376,19.030120214819707,62.05087412917593,5178.768275959227
 01/01  02:00:00,8.008333333333333,22.177283925445852,13.683895242669658,18.935769249171912,58.73506118018642,4902.030403201886
 01/01  03:00:00,7.799999999999998,22.17287311142815,14.383376452962509,18.821106215876583,55.80967076565025,4657.877209774562
 01/01  04:00:00,7.799999999999998,22.16972281839335,14.220649095780923,18.355458084244926,57.11440391948216,4766.770287599551
 01/01  05:00:00,7.45,22.173086411096467,13.519405516428948,18.464259352678646,56.88636807461392,4747.738407456706
 01/01  06:00:00,7.2,22.17270593548612,13.151184799394978,18.702140939688384,56.15579486493823,4686.7647400486085
 01/01  07:00:00,6.908333333333334,22.17274595540368,12.82739722151021,18.546304434695756,57.7748799161838,4821.893638990708
 01/01  08:00:00,6.3500000000000005,22.17536792411744,12.233409230509524,18.54090078175113,58.62395215196159,4892.757239549982
 01/01  09:00:00,6.1000000000000005,22.177362173609467,12.719859554518543,18.614559300116493,54.037564802404184,4509.977179792845
 01/01  10:00:00,6.45,22.176537059407305,14.4043647935463,18.49079188809718,47.513974373549026,3965.5180785725247
 01/01  11:00:00,6.991666666666667,22.174491812497866,15.875514719630141,18.11309759490939,43.61072433573554,3639.7526844076638
 01/01  12:00:00,7.2,22.176604229303276,17.18854536193744,18.19962659934789,34.226466527940076,2856.542176731948
 01/01  13:00:00,7.55,22.176588471463134,19.02935058237832,18.448933078246153,20.301941327963274,1694.4007826669113
 01/01  14:00:00,8.091666666666667,22.174959996609456,18.79073915983571,18.492067637075507,17.74588971503715,1481.072619437827
 01/01  15:00:00,7.658333333333334,22.17401011885462,16.91268067097225,18.47177723730205,23.116026635023058,1929.2644476606629
 01/01  16:00:00,7.2,22.172607822564192,14.789636063829528,18.629552379573482,27.46007738710559,2291.8190859274578
 01/01  17:00:00,6.908333333333334,22.167823200540624,13.2597583160557,18.86000455952139,36.482147524074826,3044.8013970476563
 01/01  18:00:00,6.058333333333334,22.169090489324592,12.06815504937869,18.62639304331227,46.589609362410926,3888.3705401652005
 01/01  19:00:00,5.25,22.173559199425814,11.504612455176975,18.065127642859313,53.067788591142126,4429.039620924476
 01/01  20:00:00,5.0,22.176329802773342,11.394180184660387,18.024729699535374,55.64918845389576,4644.483350032367
 01/01  21:00:00,4.650000000000001,22.178085154532027,11.120153363293568,18.13350040306607,55.81612486196895,4658.415868894749
 01/01  22:00:00,4.3999999999999995,22.176850526270567,10.591842847770213,17.91727533564772,58.374125264839506,4871.906678205493
 01/01  23:00:00,4.3999999999999995,22.178949933864644,10.504320891163845,17.506930782062366,61.70491796144265,5149.894761259018
 01/01  24:00:00,4.75,22.18101920967116,10.713108232096863,17.483788901898436,63.396378877971436,5291.064152625021
 01/02  01:00:00,4.650000000000001,22.18226083168702,11.096285355991595,17.39858063083254,64.83375920259103,5411.027968285882
 01/02  02:00:00,4.3999999999999995,22.184658824131418,11.25545763262952,17.215953278750757,66.56728859964623,5555.708396610277
 01/02  03:00:00,4.108333333333333,22.18716595385301,11.297243591889737,17.35392746906773,66.70037633822612,5566.815904250571
 01/02  04:00:00,3.899999999999999,22.18893270245668,11.131896349808713,17.63902596518422,65.72932910608682,5485.772265932242
 01/02  05:00:00,3.5500000000000003,22.188967468734404,10.856797688839656,17.781723349323574,65.691317305614,5482.599799642873
 01/02  06:00:00,3.3000000000000003,22.189488773656336,10.53718500865432,17.65266819529539,67.4918779425578,5632.874657755809
 01/02  07:00:00,2.658333333333333,22.191994667706236,10.367030025278398,17.62516147281954,68.47175480977117,5714.655217747707
 01/02  08:00:00,2.1999999999999997,22.1925067708589,9.839973267282167,17.4950072227694,70.15905599136453,5855.4774374803965
 01/02  09:00:00,1.9083333333333332,22.195707081715906,10.265268765385693,17.450247374268503,68.92048503278185,5752.106258945839
 01/02  10:00:00,1.9916666666666671,22.193500115540417,11.316029816546255,17.314463351475588,65.31308136872101,5451.0322142011055
 01/02  11:00:00,2.5500000000000003,22.185375444368884,13.34957109754592,17.15212998665535,54.42330390387112,4542.170979630625
 01/02  12:00:00,3.0916666666666663,22.184196211266837,15.401667571548545,16.921227611168835,43.86843566477521,3661.2612815695284
 01/02  13:00:00,3.9416666666666664,22.183875216485134,16.266768027597262,16.913576834363116,36.414813272318945,3039.181677877337
 01/02  14:00:00,4.3999999999999995,22.181918372038695,16.8795918683573,17.691682754966347,28.788107298132584,2402.65651197941
 01/02  15:00:00,4.108333333333333,22.177646827301853,16.075340313251182,17.787881851954143,29.709567474554813,2479.561612772688
 01/02  16:00:00,3.899999999999999,22.181015783734523,14.17883105857508,17.4141178463408,42.11825015091404,3515.190733113452
 01/02  17:00:00,3.2583333333333333,22.18392039183182,12.528113697093637,17.703638119218763,48.67946016148638,4062.7895660311247
 01/02  18:00:00,2.8000000000000003,22.183563510744886,11.556616900086212,18.269851328531733,52.33836811960899,4368.162161084874
 01/02  19:00:00,2.4499999999999997,22.185367476751807,11.694174135349387,17.96450955838233,54.4438648219319,4543.886994621101
 01/02  20:00:00,1.2666666666666668,22.186451550921873,11.579991811100532,17.903522980825677,55.506931667405276,4632.610593310469
 01/02  21:00:00,0.6,22.186356243753867,10.007435341587653,18.292364471512027,57.58364899650413,4805.9334992808635
 01/02  22:00:00,0.6,22.188354642019917,9.13776741525388,18.219294210662195,60.100325333585964,5015.975400515072
 01/02  23:00:00,0.8916666666666666,22.189689976015867,8.719774219959815,17.942198378839066,62.307198931885885,5200.161153581745
 01/02  24:00:00,1.0999999999999999,22.191083795135416,8.720203412664214,17.664597446618668,65.31220802441024,5450.959324852259
