Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,2917921412.3019624,2514562472.149602,30128940.15235779,0.0,0.0,373230000.0000001,373230000.0000001,0.0,0.0,0.0
 August,270398197.19699854,7555370.393651279,90526.80334667461,0.0,0.0,262752300.0000006,262752300.0000006,0.0,0.0,0.0
 December,61509207451.169655,46554069845.880936,557800730.6520271,0.0,0.0,14397336874.63637,14397336874.63637,0.0,0.0,0.0
