Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 March,0.24804429916879206,0.49188869207117897,0.45549418510121076,0.0,13.0,666075457.9390255,1160601329.0797162,666075457.9390255,7980771.1406922005,0.0,0.0,486545100.0000002,486545100.0000002,0.0,0.0,0.0
 October,0.2000769078668,0.7680682173411352,0.6276915248300534,0.0,72.16666666666667,67985592.24045117,590126080.8070587,67985592.24045117,814588.5666082143,0.0,0.0,521325899.999999,521325899.999999,0.0,0.0,0.0
 December,0.23912852803011356,0.616465788733516,0.5728106355973938,0.0,1949.4999999999995,22927933255.248768,49725108884.19714,22927933255.24883,274717505.1388205,0.0,0.0,26522458123.80937,26522458123.80937,0.0,0.0,0.0
