Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,-19.0,20.50550770702181,-7.428574149860451,12.80595276467767,1068.7852967725115
 01/01  02:00:00,-21.0,20.47023007052504,-9.434084532333172,22.124359361531185,1846.4998599197148
 01/01  03:00:00,-19.0,20.4763213011459,-9.966045644733925,28.240324252783908,2356.9385185236794
 01/01  04:00:00,-19.0,20.48282764002836,-10.219616528952559,33.247073180751737,2774.801971339424
 01/01  05:00:00,-19.0,20.50182427953951,-10.066234773317733,35.017129129511939,2922.5309070354667
 01/01  06:00:00,-17.0,20.532542643619974,-9.574664798410567,32.54965671621012,2716.595567120511
 01/01  07:00:00,-17.0,20.53521369956556,-8.85057777080201,31.502566888234385,2629.205410909147
 01/01  08:00:00,-18.0,20.525364273246369,-8.493871556473984,32.247771332192908,2691.4002016778015
 01/01  09:00:00,-16.6,20.571291661682648,-6.359751585939362,24.443525530332474,2040.0575551209623
 01/01  10:00:00,-15.2,20.56046651981544,-3.416977976301803,21.776427132944855,1817.461423106792
 01/01  11:00:00,-13.8,20.595794000990446,0.6481828004651816,12.243394564500094,1021.8341683420659
 01/01  12:00:00,-12.4,20.59275075581032,4.712702272234962,5.611631203920918,468.34695019363269
 01/01  13:00:00,-11.0,20.585589912827659,6.7756832059523008,1.3132949323289005,109.60764417861798
 01/01  14:00:00,-9.0,20.589010992580403,2.0398192435829958,0.0,0.0
 01/01  15:00:00,-14.0,20.52391692149515,5.078011600551364,1.6194088865943482,135.15592625242264
 01/01  16:00:00,-15.0,20.538699784753559,1.375922691000075,3.769724683740038,314.6213631191049
 01/01  17:00:00,-16.0,20.49503001550571,-0.6983736136945457,11.453619732863907,955.9195313505879
 01/01  18:00:00,-17.0,20.507875024428853,-3.72781511122022,13.675063770027526,1141.321333789862
 01/01  19:00:00,-17.0,20.52165481934704,-5.296298296915452,14.461886330099328,1206.9895740861405
 01/01  20:00:00,-14.0,20.544861407642558,-5.134636930698341,12.380556270912278,1033.2816894900373
 01/01  21:00:00,-14.0,20.530527150619677,-4.690071952264845,13.747276654313073,1147.3482238136024
 01/01  22:00:00,-14.0,20.509490672364586,-4.346638839249334,17.64094764694433,1472.3141505092304
 01/01  23:00:00,-13.0,20.496154535837844,-3.886313804106914,22.520820077515027,1879.588486106139
 01/01  24:00:00,-13.0,20.48974410149556,-3.781211788816641,28.00547107270301,2337.33766332897
 07/21  01:00:00,19.307999999999998,23.92814065503663,18.289067988437286,0.0,0.0
 07/21  02:00:00,18.671999999999998,23.53028531739651,17.14801628173554,0.0,0.0
 07/21  03:00:00,18.194999999999998,23.18864853387557,16.26771576178911,0.0,0.0
 07/21  04:00:00,17.717999999999998,22.919668469270098,15.582691115005297,0.0,0.0
 07/21  05:00:00,17.4,23.056474986409869,15.443761166096487,0.0,0.0
 07/21  06:00:00,17.717999999999998,23.739183018401069,17.28297689710271,0.0,0.0
 07/21  07:00:00,18.830999999999997,24.335990846803829,21.25567522187531,0.0,0.0
 07/21  08:00:00,21.534,24.80960108045861,27.03067955677078,0.0,0.0
 07/21  09:00:00,24.554999999999997,25.17709587669141,33.82007324892839,0.0,0.0
 07/21  10:00:00,27.257999999999997,25.53391372299719,40.13831149346047,1.668553110537714,0.0
 07/21  11:00:00,29.642999999999998,25.58218177231401,45.48599116975137,7.079972966804854,0.0
 07/21  12:00:00,31.232999999999998,25.584294599223019,49.492354758835357,9.374827514864695,0.0
 07/21  13:00:00,32.504999999999998,25.600438516060746,51.963432872496287,14.559278030757432,0.0
 07/21  14:00:00,33.3,25.612270016329079,52.894431038569198,20.79577123165134,0.0
 07/21  15:00:00,33.3,25.59896922382592,52.29579193091621,24.49437751987147,0.0
 07/21  16:00:00,32.346,25.57778382222927,50.129029455420397,26.038806735544936,0.0
 07/21  17:00:00,31.073999999999999,25.566276196362027,46.52574386084384,27.57038635197894,0.0
 07/21  18:00:00,29.483999999999999,25.55491782794192,41.78463455899613,28.3772009727149,0.0
 07/21  19:00:00,27.098999999999998,25.536761646194138,36.08385943889185,26.51117373936647,0.0
 07/21  20:00:00,25.349999999999999,25.507576990254337,30.766479197624464,17.671492929762196,0.0
 07/21  21:00:00,23.918999999999998,25.51947557329987,26.629044749170729,11.801158079328703,0.0
 07/21  22:00:00,22.487999999999997,25.52557465941432,23.642975995381588,5.271113954565943,0.0
 07/21  23:00:00,21.374999999999998,25.40833035192756,21.502914357215997,0.0,0.0
 07/21  24:00:00,20.261999999999998,24.866133529669747,19.71800163418739,0.0,0.0
 12/21  01:00:00,-14.1,20.531410050718376,-6.708972058286399,15.687678798479933,1309.2942593504279
 12/21  02:00:00,-14.1,20.499340544215927,-6.705232298949571,21.832519527276188,1822.1428964359346
 12/21  03:00:00,-14.1,20.495130290352255,-6.711737137569626,26.704778675880758,2228.78182723516
 12/21  04:00:00,-14.1,20.498840922077734,-6.714640814718292,30.33135054890245,2531.455651416792
 12/21  05:00:00,-14.1,20.512009299753815,-6.718832720597354,31.562344716601709,2634.1944707007939
 12/21  06:00:00,-14.1,20.527367204253286,-6.720063398819456,30.60745451835375,2554.4992990354246
 12/21  07:00:00,-14.1,20.527664216056264,-6.721546332731684,30.466617008115958,2542.744995162667
 12/21  08:00:00,-14.1,20.52119477022614,-6.724664935776869,31.42799854368116,2622.981934083355
 12/21  09:00:00,-14.1,20.502533009112388,-6.729439558023101,35.28312504752475,2944.73093630293
 12/21  10:00:00,-14.1,20.500779863949889,-6.735030020060366,38.141704590584108,3183.308091897602
 12/21  11:00:00,-14.1,20.50598495699216,-6.736958582998936,39.78726982149176,3320.6470276248439
 12/21  12:00:00,-14.1,20.50973189445699,-6.738664859842621,40.927524932650118,3415.8127618556648
 12/21  13:00:00,-14.1,20.511400084727293,-6.740474992639722,41.891988383204807,3496.3069175166617
 12/21  14:00:00,-14.1,20.51239485581842,-6.742388006762501,42.69070543246789,3562.967872325781
 12/21  15:00:00,-14.1,20.51312971518704,-6.74421993411982,43.3509220920866,3618.0695794342957
 12/21  16:00:00,-14.1,20.519086470326476,-6.745911787876218,42.87768009075889,3578.5727843009137
 12/21  17:00:00,-14.1,20.533912936169665,-6.746705943066712,40.03163478409934,3341.0417365450377
 12/21  18:00:00,-14.1,20.54244181277082,-6.746787452407653,36.7217903623288,3064.801997292656
 12/21  19:00:00,-14.1,20.54998942232053,-6.74670702557252,32.780810165010979,2735.8876426041917
 12/21  20:00:00,-14.1,20.544967905133097,-6.745782258502888,30.46486363287673,2542.5986583996125
 12/21  21:00:00,-14.1,20.535765682937645,-6.74603512512324,29.632587212298949,2473.1368372052108
 12/21  22:00:00,-14.1,20.51485877270586,-6.746249455282137,31.9463769687369,2666.245816829499
 12/21  23:00:00,-14.1,20.492615642789806,-6.7475857314512,36.86385066749678,3076.6583556760285
 12/21  24:00:00,-14.1,20.483317964949934,-6.749565542050144,42.02163303723403,3507.1270651915599
