Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,561941891.2444501,71512049.43539771,856841.8090522434,0.0,0.0,489573000.00000006,489573000.00000006,0.0,0.0,0.0
 August,1046610899.9999985,0.0,0.0,0.0,0.0,1046610899.9999985,1046610899.9999985,0.0,0.0,0.0
 December,40703792837.947945,3340955089.400919,40030596.5968805,0.0,0.0,37322807151.94982,37322807151.94982,0.0,0.0,0.0
