Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Mains Water Temperature [C](Hourly),INTERIOR LIGHTS:Lights Electricity Rate [W](Hourly),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](Hourly),GAS_MELS1:Gas Equipment NaturalGas Rate [W](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](Hourly),WATER HEATER:Water Heater Electricity Rate [W](Hourly)
 01/01  11:00:00,-14.15,10.79322199739079,257.71669453817057,529.1828793774321,0.0,20.553295230650485,1.7349230186533325,9.921261928935707,828.0288917138037,0.0,442.7685727570849
 01/01  12:00:00,-12.75,10.79322199739079,257.71669453817057,529.345006485084,0.0,20.554123858816106,5.589065958774757,4.754706125571532,396.82795109958047,0.0,870.0555677228863
 01/01  13:00:00,-11.35,10.79322199739079,257.71669453817057,520.428015564202,0.0,20.555178141201887,7.582530530119082,0.8839193061551992,73.77193835649884,0.0,429.19111141158296
 01/01  14:00:00,-9.5,10.79322199739079,257.71669453817057,538.424124513619,0.0,20.581095275847426,4.766644749957044,0.10591445181359315,8.839624110306353,0.0,425.2410057635043
 01/01  15:00:00,-12.75,10.79322199739079,257.71669453817057,568.741893644617,0.0,20.558047606428507,3.8041928334696117,1.2331837878175747,102.92156506098366,0.0,421.86437744804126
 01/01  16:00:00,-14.75,10.79322199739079,446.7089371994956,600.356679636835,0.0,20.55326701197567,1.9085744929664593,7.121521716240219,594.3624688323039,0.0,420.28932554503316
 01/01  17:00:00,-15.75,10.79322199739079,962.1423262758366,710.11673151751,0.0,20.551384992639613,-1.8612572282980007,13.406956290299448,1118.9450735026549,0.0,424.3941748568981
 01/01  18:00:00,-16.75,10.79322199739079,1340.1268115984868,862.6783398184181,0.0,20.549843796084575,-4.544304940438878,15.530956094763765,1296.2141766357473,0.0,430.9828603724332
 01/01  19:00:00,-17.0,10.79322199739079,1804.0168617671937,936.608300907912,0.0,20.547598144711498,-6.274440882858036,15.745062916780189,1314.0835400103356,0.0,438.5591409661573
 01/01  20:00:00,-14.75,10.79322199739079,1999.2567818718683,966.763942931258,0.0,20.54738214506552,-6.541514202951957,14.189888485406894,1184.2886237934818,0.0,880.7316098781182
 01/01  21:00:00,-14.0,10.79322199739079,1999.2567818718683,1000.0,0.0,20.545291826408414,-5.558430673608406,14.689002281583843,1225.9446798927689,0.0,436.23282236162097
 01/01  22:00:00,-14.0,10.79322199739079,1511.9379412906004,976.653696498055,0.0,20.542003361116845,-4.727608586903501,18.863777500041374,1574.3715757911285,0.0,430.4526911180495
 01/01  23:00:00,-13.25,10.79322199739079,841.874535491357,845.168612191959,0.0,20.540123269875566,-4.124870451796705,24.100241894171249,2011.407090005729,0.0,420.40029328767249
 01/01  24:00:00,-13.0,10.79322199739079,343.62225938422736,734.43579766537,0.0,20.522024467920489,-3.6876530104843345,29.110383890655979,2429.553728446819,0.0,410.3438613858174
 01/02  01:00:00,-13.0,10.726601198421533,137.44890375369097,607.4902723735411,0.0,20.52747987527343,-4.021263941949862,33.81753498493394,2822.4127348557469,0.0,0.0
 01/02  02:00:00,-13.75,10.726601198421533,137.44890375369097,559.338521400778,0.0,20.524663096424569,-4.599457100153065,36.80326031747607,3071.6014827967958,0.0,0.0
 01/02  03:00:00,-13.25,10.726601198421533,137.44890375369097,552.853437094682,0.0,20.537086864720565,-3.987779645170424,36.611680953192138,3055.612261887246,0.0,396.04407911023739
 01/02  04:00:00,-12.25,10.726601198421533,137.44890375369097,545.071335927367,0.0,20.52789405405871,-4.037460309804621,36.881830943394628,3078.1589901750514,0.0,0.0
 01/02  05:00:00,-12.0,10.726601198421533,412.3467112610728,524.481193255512,0.0,20.532301727340888,-3.810612503742527,36.10508682363006,3013.3318968838195,0.0,0.0
 01/02  06:00:00,-11.25,10.726601198421533,859.0556484605684,585.278858625162,0.0,20.54025069656609,-3.550246527754999,32.61977102854833,2722.4473102510248,0.0,411.33990486924389
 01/02  07:00:00,-10.25,10.726601198421533,962.1423262758366,676.2321660181581,0.0,20.540034689699206,-2.834112251561166,30.181106284630585,2518.9162595004729,0.0,436.1410035680279
 01/02  08:00:00,-9.25,10.726601198421533,859.0556484605684,718.547341115435,0.0,20.54234855087095,-1.9235930606450329,26.920356971022608,2246.7739998118406,0.0,894.2283759118477
 01/02  09:00:00,-9.0,10.726601198421533,377.9844853226501,607.4902723735411,0.0,20.5430378510913,-0.820620977601195,21.257386634937999,1774.1422837273825,0.0,449.794390420246
 01/02  10:00:00,-9.0,10.726601198421533,257.71669453817057,517.023346303502,0.0,20.54831299651131,0.9340325210510831,17.446257923204905,1456.0653388831755,0.0,892.0698356761801
 01/02  11:00:00,-8.25,10.726601198421533,257.71669453817057,529.1828793774321,0.0,20.546507603562647,2.624173771287913,16.97767268668629,1416.9571975149557,0.0,438.8984871023441
 01/02  12:00:00,-7.25,10.726601198421533,257.71669453817057,529.345006485084,0.0,20.549069084803557,4.170381946176358,12.877439230609204,1074.7515598932528,0.0,431.6590269105932
 01/02  13:00:00,-7.0,10.726601198421533,257.71669453817057,520.428015564202,0.0,20.55299155834369,6.330659142380011,6.256946648335519,522.205001323802,0.0,426.262260921345
 01/02  14:00:00,-7.0,10.726601198421533,257.71669453817057,538.424124513619,0.0,20.554368989375314,8.0175234404423,1.8309090795579548,152.80774026875688,0.0,422.7201341194516
 01/02  15:00:00,-7.75,10.726601198421533,257.71669453817057,568.741893644617,0.0,20.554774598084785,8.040839547168878,1.15732111245153,96.59006333713706,0.0,419.68522240850975
 01/02  16:00:00,-8.75,10.726601198421533,446.7089371994956,600.356679636835,0.0,20.553134905661403,5.592906997123171,6.478649008766795,540.7082886186206,0.0,418.2188125682046
 01/02  17:00:00,-11.25,10.726601198421533,962.1423262758366,710.11673151751,0.0,20.551426405974476,1.8699664719508554,12.61136856540444,1052.545292222353,0.0,422.2079789641927
 01/02  18:00:00,-15.0,10.726601198421533,1340.1268115984868,862.6783398184181,0.0,20.5493870517929,-1.176820222940603,16.157007821180597,1348.4644771412246,0.0,428.79064745127769
 01/02  19:00:00,-16.0,10.726601198421533,1804.0168617671937,936.608300907912,0.0,20.54629553896186,-2.8409294993423668,16.452972503445034,1373.1657005941707,0.0,872.1069486152787
 01/02  20:00:00,-15.25,10.726601198421533,1999.2567818718683,966.763942931258,0.0,20.546662192026987,-4.125613013871517,17.856912485847468,1490.3385840426868,0.0,437.78843258997758
 01/02  21:00:00,-15.75,10.726601198421533,1999.2567818718683,1000.0,0.0,20.53940469566256,-4.14976391338069,19.316896272497887,1612.1888854901718,0.0,433.7651564747084
 01/02  22:00:00,-15.100000000000002,10.726601198421533,1511.9379412906004,976.653696498055,0.0,20.53974999969168,-4.7357535383583209,23.76961023692993,1983.8125595244238,0.0,428.1943639917559
 01/02  23:00:00,-13.975,10.726601198421533,841.874535491357,845.168612191959,0.0,20.53275717818957,-5.311846428866717,29.604998987180794,2470.8343229048566,0.0,418.964720431128
 01/02  24:00:00,-12.8,10.726601198421533,343.62225938422736,734.43579766537,0.0,20.51825056313436,-5.18412490215051,34.670272327690579,2893.5822253805774,0.0,409.5493897050677
 07/21  01:00:00,19.546499999999996,21.778426685548369,137.44890375369097,607.4902723735411,0.0,23.92980210289843,17.65700873540884,0.0,0.0,0.0,0.0
 07/21  02:00:00,18.830999999999997,21.778426685548369,137.44890375369097,559.338521400778,0.0,23.444974504648984,16.63292135330245,0.0,0.0,0.0,0.0
 07/21  03:00:00,18.314249999999995,21.778426685548369,137.44890375369097,552.853437094682,0.0,23.104351830679684,15.892293730913748,0.0,0.0,0.0,0.0
 07/21  04:00:00,17.837249999999999,21.778426685548369,137.44890375369097,545.071335927367,0.0,22.833605353554185,15.290856439497228,0.0,0.0,0.0,0.0
 07/21  05:00:00,17.479499999999999,21.778426685548369,412.3467112610728,524.481193255512,0.0,22.953924024423644,15.380735760136613,0.0,0.0,0.0,397.3412548147733
 07/21  06:00:00,17.638499999999998,21.778426685548369,859.0556484605684,585.278858625162,0.0,23.56919995747942,17.57678201611194,0.0,0.0,0.0,0.0
 07/21  07:00:00,18.552749999999997,21.778426685548369,962.1423262758366,676.2321660181581,0.0,24.186111661979955,22.091502326588399,0.0,0.0,0.0,420.06482123248676
 07/21  08:00:00,20.858249999999999,21.778426685548369,859.0556484605684,718.547341115435,0.0,24.721669029295158,28.372569352516096,0.0,0.0,0.0,427.62463984862009
 07/21  09:00:00,23.799749999999997,21.778426685548369,377.9844853226501,607.4902723735411,0.0,25.236056847332124,35.35684253495085,0.0,0.0,0.0,430.44407873684409
 07/21  10:00:00,26.582249999999996,21.778426685548369,257.71669453817057,517.023346303502,0.0,25.548014700886229,41.780497410201579,2.9135704524934589,0.0,44.10208917267367,428.8648899232328
 07/21  11:00:00,29.046749999999997,21.778426685548369,257.71669453817057,529.1828793774321,0.0,25.555774831192893,47.053496267997989,7.493992079017993,0.0,118.69345058125795,424.5267110370095
 07/21  12:00:00,30.835499999999997,21.778426685548369,257.71669453817057,529.345006485084,0.0,25.555951168797859,50.81618645729731,10.999181779416002,0.0,180.80948012308475,419.8122913665817
 07/21  13:00:00,32.187,21.778426685548369,257.71669453817057,520.428015564202,0.0,25.557004798366113,52.86960153335443,16.83587519360963,0.0,284.86269673122947,416.2019146108825
 07/21  14:00:00,33.10124999999999,21.778426685548369,257.71669453817057,538.424124513619,0.0,25.5689536428634,53.36391905246451,22.40530517074552,0.0,386.344167554523,413.65082768012936
 07/21  15:00:00,33.3,21.778426685548369,257.71669453817057,568.741893644617,0.0,25.556515095522284,52.31852650813983,25.291723908509036,0.0,437.60904169424637,411.59272005968037
 07/21  16:00:00,32.5845,21.778426685548369,446.7089371994956,600.356679636835,0.0,25.555586931489367,49.73090542458279,25.601748226164064,0.0,435.8046202794682,0.0
 07/21  17:00:00,31.391999999999997,21.778426685548369,962.1423262758366,710.11673151751,0.0,25.555644590340948,45.63157351123749,26.633901952857579,0.0,441.12284227929248,413.0243610837425
 07/21  18:00:00,29.881499999999997,21.778426685548369,1340.1268115984868,862.6783398184181,0.0,25.555629794166629,40.35970812454851,26.713622495333128,0.0,427.18340975340188,416.9304817092105
 07/21  19:00:00,27.695249999999999,21.778426685548369,1804.0168617671937,936.608300907912,0.0,25.555617524492065,34.34465868017332,23.578088836938549,0.0,358.63669697525895,421.57562371452857
 07/21  20:00:00,25.78725,21.778426685548369,1999.2567818718683,966.763942931258,0.0,25.55559715479128,28.784213443712035,15.323499350608366,0.0,222.91014463741625,422.80280713180158
 07/21  21:00:00,24.276749999999998,21.778426685548369,1999.2567818718683,1000.0,0.0,25.555618492696433,24.735368454770268,10.480693194060404,0.0,147.2984260743635,420.2619146179544
 07/21  22:00:00,22.845749999999997,21.778426685548369,1511.9379412906004,976.653696498055,0.0,25.555557453884466,22.17266119623816,4.594739943448568,0.0,62.699414289069299,0.0
 07/21  23:00:00,21.653249999999998,21.778426685548369,841.874535491357,845.168612191959,0.0,25.43865295580256,20.341013032262024,0.0,0.0,0.0,410.37128739473749
 07/21  24:00:00,20.54025,21.778426685548369,343.62225938422736,734.43579766537,0.0,24.87659082123139,18.861289314605945,0.0,0.0,0.0,403.95895055782946
 12/21  01:00:00,-14.1,11.628460802149517,137.44890375369097,607.4902723735411,0.0,20.542699089676135,-6.7024157667136798,16.101770632340295,1343.8543792943543,0.0,0.0
 12/21  02:00:00,-14.1,11.628460802149517,137.44890375369097,559.338521400778,0.0,20.521720182253927,-6.704275625866996,22.9789272496005,1917.8221278248166,0.0,0.0
 12/21  03:00:00,-14.1,11.628460802149517,137.44890375369097,552.853437094682,0.0,20.524082147975759,-6.707928388243213,27.725496145676276,2313.9709454462915,0.0,0.0
 12/21  04:00:00,-14.1,11.628460802149517,137.44890375369097,545.071335927367,0.0,20.525824174693136,-6.712201241297266,31.116553869648607,2596.9887499383814,0.0,396.48170348105028
 12/21  05:00:00,-14.1,11.628460802149517,412.3467112610728,524.481193255512,0.0,20.53180630040534,-6.716626905616003,31.961345950869636,2667.495128638242,0.0,0.0
 12/21  06:00:00,-14.1,11.628460802149517,859.0556484605684,585.278858625162,0.0,20.537999423795747,-6.720809600144649,30.57596414405836,2551.87111121877,0.0,332.2799114193695
 12/21  07:00:00,-14.1,11.628460802149517,962.1423262758366,676.2321660181581,0.0,20.5351733314358,-6.72489551842297,30.316357377227264,2530.204320747931,0.0,519.3891522145406
 12/21  08:00:00,-14.1,11.628460802149517,859.0556484605684,718.547341115435,0.0,20.530712727711739,-6.728904881582707,31.497272866185307,2628.7635716308975,0.0,447.47664670067686
 12/21  09:00:00,-14.1,11.628460802149517,377.9844853226501,607.4902723735411,0.0,20.520836796475224,-6.732898930529885,35.740952055868238,2982.9411955452208,0.0,903.0366915636907
 12/21  10:00:00,-14.1,11.628460802149517,257.71669453817057,517.023346303502,0.0,20.522854505531379,-6.735917704241099,38.7060841851967,3230.4112339757277,0.0,896.6756759109248
 12/21  11:00:00,-14.1,11.628460802149517,257.71669453817057,529.1828793774321,0.0,20.525679981674857,-6.737960905601025,40.29410277406001,3362.9473248053,0.0,441.3556479064216
 12/21  12:00:00,-14.1,11.628460802149517,257.71669453817057,529.345006485084,0.0,20.526466896996987,-6.740030083319269,41.370164733234989,3452.755496170313,0.0,433.75775657945288
 12/21  13:00:00,-14.1,11.628460802149517,257.71669453817057,520.428015564202,0.0,20.52654553069748,-6.74222130086319,42.271554608694447,3527.9855288944675,0.0,448.1171287186863
 12/21  14:00:00,-14.1,11.628460802149517,257.71669453817057,538.424124513619,0.0,20.5266324591461,-6.744322609058306,43.024044915348458,3590.7883980362296,0.0,599.9959634026907
 12/21  15:00:00,-14.1,11.628460802149517,257.71669453817057,568.741893644617,0.0,20.5267192993102,-6.7461577903755389,43.636984220754118,3641.9443353936187,0.0,227.18355799302308
 12/21  16:00:00,-14.1,11.628460802149517,446.7089371994956,600.356679636835,0.0,20.530182172372738,-6.747545417102669,42.96882232920376,3586.1795189308816,0.0,419.61997027294526
 12/21  17:00:00,-14.1,11.628460802149517,962.1423262758366,710.11673151751,0.0,20.538291478648345,-6.748109112006054,39.627972698756057,3307.3520838024917,0.0,423.53403705207696
 12/21  18:00:00,-14.1,11.628460802149517,1340.1268115984868,862.6783398184181,0.0,20.540074584918984,-6.748212034758678,36.17368587843352,3019.0571765638017,0.0,750.8402531142591
 12/21  19:00:00,-14.1,11.628460802149517,1804.0168617671937,936.608300907912,0.0,20.54315042851362,-6.7478978508306579,32.228371189012637,2689.781065002274,0.0,547.8145992818154
 12/21  20:00:00,-14.1,11.628460802149517,1999.2567818718683,966.763942931258,0.0,20.54003570223811,-6.747266467991459,29.91891313473664,2497.0336094024598,0.0,438.8786675265157
 12/21  21:00:00,-14.1,11.628460802149517,1999.2567818718683,1000.0,0.0,20.536056397108746,-6.746502290063647,29.256348366402447,2441.7359290527158,0.0,840.6325214214787
 12/21  22:00:00,-14.1,11.628460802149517,1511.9379412906004,976.653696498055,0.0,20.52501212723316,-6.745992327309599,32.17343174387854,2685.1958168562625,0.0,458.1235685639093
 12/21  23:00:00,-14.1,11.628460802149517,841.874535491357,845.168612191959,0.0,20.515915015230854,-6.746006955148895,37.6169709765518,3139.5138048417459,0.0,419.55993124456537
 12/21  24:00:00,-14.1,11.628460802149517,343.62225938422736,734.43579766537,0.0,20.514312393831056,-6.746124843747887,42.947165202671367,3584.372014340359,0.0,0.0
