Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.47387679466116994,1.2313043501054426,0.8489310003981472,0.0,0.0,1774302685.1765704,2368373293.706751,1774302685.1765687,21259308.53018479,0.0,0.0,572811299.9999994,572811299.9999994,0.0,0.0,0.0
 August,0.21196875367140297,0.9186376726318244,0.6481700237755303,0.0,167.99999999999997,0.0,552983399.9999992,0.0,0.0,0.0,0.0,552983399.9999992,552983399.9999992,0.0,0.0,0.0
 December,0.37401718847258164,1.1230970071425,0.8665396172517019,0.0,3271.666666666666,43657015295.983444,76086818302.73341,43657015295.98363,523088853.6878577,0.0,0.0,31906714153.062675,31906714153.062675,0.0,0.0,0.0
