Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.44931350590271063,0.1329259419300683,0.40416145467477615,0.0,0.0,1149157740.7077634,1664836898.5995915,1149157740.70776,13768957.89182962,0.0,0.0,501910199.9999987,501910199.9999987,0.0,0.0,0.0
 August,0.182694224878639,0.035867138373722386,0.0707145388141804,0.0,161.66666666666666,0.0,643414499.9999982,0.0,0.0,0.0,0.0,643414499.9999982,643414499.9999982,0.0,0.0,0.0
 December,0.2847624175864348,0.08240374868766605,0.1647083063176549,0.0,2914.833333333331,19938964878.164722,46289004434.244194,19938964878.164658,238904336.70579457,0.0,0.0,26111135219.373814,26111135219.373814,0.0,0.0,0.0
