Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,1.0333333333333334,18.315616224917246,6.695841495783099,19.258385404768713,23.87961827164086,1992.9938342164714
 01/01  02:00:00,2.5500000000000003,18.315390178953383,7.551272135179759,19.193994946967134,23.583503930984012,1968.2801202684966
 01/01  03:00:00,2.8000000000000003,18.315416712296244,8.774870714405818,18.60615700462139,24.612398913369177,2054.1517339862557
 01/01  04:00:00,2.4499999999999997,18.314947412436492,9.581911411374124,18.20620281402856,26.1095344443309,2179.102721403698
 01/01  05:00:00,2.1999999999999997,18.31504861842962,9.707581226501544,17.93940873306486,26.957875538553893,2249.9053008614596
 01/01  06:00:00,1.9083333333333332,18.315783026662256,9.49543133218276,18.31391029696411,26.443263577722387,2206.9557673603626
 01/01  07:00:00,1.9916666666666671,18.318636222623738,8.461483274574418,17.96990846598683,27.657342449426597,2308.282835407868
 01/01  08:00:00,2.1999999999999997,18.31560103833307,7.913816361847942,17.66257809474698,27.256596830980936,2274.8365911016936
 01/01  09:00:00,3.1916666666666664,18.31626143277738,8.123673043420276,17.312083737614874,25.5922837029072,2135.9329551756678
 01/01  10:00:00,4.191666666666666,18.323886711749733,9.94962055559476,16.769177855282543,22.328479044122457,1863.5356962642911
 01/01  11:00:00,4.3999999999999995,18.324695969638654,12.332422212721426,16.503226692760233,18.33613072029848,1530.3341558160946
 01/01  12:00:00,4.3999999999999995,18.320276861610626,12.963735240303826,16.533938478740676,17.706401349647063,1477.7769189852286
 01/01  13:00:00,5.1000000000000005,18.32094687759134,12.16655927720907,16.763440237073496,16.177517087033614,1350.1761812365082
 01/01  14:00:00,5.191666666666666,18.320095633107368,11.63453711761531,16.609157741037066,16.198951229236794,1351.9650755465734
 01/01  15:00:00,4.55,18.320331315130968,11.530814614860091,16.58508942235971,16.6528665579886,1389.848865863818
 01/01  16:00:00,3.891666666666666,18.319834285804767,11.010389630232533,16.40753426748112,17.195741388774028,1435.1572195484987
 01/01  17:00:00,3.25,18.3189937717749,10.083415034678408,16.221833408137275,18.03205674088051,1504.9561301193696
 01/01  18:00:00,2.591666666666667,18.317309846239628,8.970044262429232,16.062778065847212,20.53910354661576,1714.1943503071798
 01/01  19:00:00,1.95,18.31637056702144,8.147440446189881,15.914839758747545,22.11851145658255,1846.0117935539492
 01/01  20:00:00,1.2916666666666667,18.315609497926243,7.662936961060226,15.798747233187699,24.11586884458582,2012.7113158718869
 01/01  21:00:00,1.5833333333333333,18.317675532271636,7.457685698101174,16.14630415430093,23.332642251834457,1947.3431951426867
 01/01  22:00:00,1.1833333333333333,18.31564290534889,7.907857673591024,16.10796644179584,25.026752957052196,2088.73373797179
 01/01  23:00:00,-0.15833333333333333,18.316167541215346,7.552898842569358,16.294298484490387,25.35435387484338,2116.0753228252156
 01/01  24:00:00,-0.6416666666666667,18.31496105680915,6.9410466874975185,16.815055120766345,26.85309167007217,2241.160035278323
 01/02  01:00:00,-0.7166666666666667,18.3141335119783,6.398066754601351,16.759360106312965,28.726624611182633,2397.5251646266843
 01/02  02:00:00,-1.0333333333333334,18.313267181656553,6.03890907289258,16.57649883718267,30.94649898448057,2582.795962861012
 01/02  03:00:00,-1.0833333333333333,18.31311184381581,5.58689138140918,16.415009627319282,32.364759415876016,2701.1640315181708
 01/02  04:00:00,-0.8833333333333333,18.312822531324823,5.404552934525044,16.432337926358482,33.17109288892531,2768.460653341395
 01/02  05:00:00,-1.0916666666666666,18.311744036350813,5.439753955990813,16.380019901251956,34.97095423142851,2918.67714831416
 01/02  06:00:00,-1.1833333333333333,18.312028528103607,5.67297796150861,16.481749648930705,35.70675556801326,2980.0871553896573
 01/02  07:00:00,-1.3916666666666666,18.311666127407147,6.805072324686056,16.525614490273814,35.90268417491355,2996.4393642506607
 01/02  08:00:00,-1.6583333333333332,18.31192818872923,6.786082047644997,16.374277269126498,36.00311264790296,3004.821128363086
 01/02  09:00:00,-1.6416666666666666,18.313072740537223,7.538566127350532,16.125745345221038,34.048471624628434,2841.6867154433007
 01/02  10:00:00,-0.8416666666666668,18.317010107046826,8.31130730040446,15.801544217219492,30.55329496051446,2549.9791403122094
 01/02  11:00:00,0.4583333333333333,18.325207243636797,11.04552279335453,15.655358573897212,23.61283904934751,1970.728430344453
 01/02  12:00:00,1.5833333333333333,18.324194204575864,13.85946034685408,15.667302588241164,18.35950932728525,1532.2853352297343
 01/02  13:00:00,2.5833333333333335,18.323595801847162,15.132838860297532,15.795208495775514,14.216360383101332,1186.4979693652947
 01/02  14:00:00,2.9416666666666664,18.3257778593206,15.573166322217403,15.747686631839644,10.466541767715476,873.5379674556565
 01/02  15:00:00,2.841666666666667,18.32907340276539,15.37914281745059,15.843888222496096,6.226039202910795,519.6254647724993
 01/02  16:00:00,2.8000000000000003,18.328856262659528,13.978427909741574,15.737965891465137,9.03231160245111,753.8370642124181
 01/02  17:00:00,2.8000000000000003,18.32842228014947,11.416989777960774,16.058651488539407,10.584140886782945,883.3527943320597
 01/02  18:00:00,2.158333333333333,18.32568437783728,9.444254152592917,16.5051970586903,11.15891677807445,931.3236117199014
 01/02  19:00:00,1.3500000000000003,18.324427657131906,7.815277007564714,16.26639456313018,13.396533228413944,1118.0751643677957
 01/02  20:00:00,0.8083333333333332,18.320206587915752,7.033310625976218,16.176182161672,15.59752192777866,1301.7697635492002
 01/02  21:00:00,-0.09999999999999998,18.317925165101865,6.657166950505444,16.07518052234633,19.386769997041878,1618.0205491543813
 01/02  22:00:00,-0.25,18.317877730211652,6.7886396612419615,16.204657564385915,21.61691828421751,1804.1488086252582
 01/02  23:00:00,0.6416666666666667,18.318520663409938,7.673251901748288,16.208686383079236,21.368562645094045,1783.4210376937697
 01/02  24:00:00,1.0999999999999999,18.316968503321842,7.1844890852160175,15.984269000749423,23.216562318437013,1937.6551595591325
 01/03  01:00:00,1.0999999999999999,18.315720221684888,6.4240788740069705,16.013039495065566,26.365547697632696,2200.4695971009583
 01/03  02:00:00,1.0999999999999999,18.31516075697385,5.919880498053215,16.324495178898808,28.279353901584745,2360.1959344725806
 01/03  03:00:00,1.0999999999999999,18.314111945102763,5.50400288641697,16.303772789443208,30.241048245581908,2523.919017803721
 01/03  04:00:00,2.091666666666667,18.31467926127632,5.553488678679702,16.237873665514815,30.626238046153208,2556.0669729682036
 01/03  05:00:00,2.158333333333333,18.313700199759406,5.627616696408924,15.937275959119026,31.58225269457311,2635.8559912869864
 01/03  06:00:00,1.9916666666666671,18.313269153647457,5.909334660499141,15.330341540763373,33.21919095337958,2772.4749195999543
 01/03  07:00:00,1.9083333333333332,18.3135090623765,6.302733478749675,15.298168308860872,33.55788941315175,2800.742705722239
 01/03  08:00:00,1.9916666666666671,18.314239199673576,6.241692081409872,15.438141132904319,32.507909711097376,2713.1113605121704
 01/03  09:00:00,2.1999999999999997,18.31588153446403,6.640193373217444,15.488951499629515,29.642481719351803,2473.962633133967
 01/03  10:00:00,2.841666666666667,18.318120630470663,8.00435986471672,15.494951587341475,26.3210126794248,2196.752702815405
 01/03  11:00:00,3.9416666666666664,18.326731655487038,10.623718855470031,15.522806985682392,19.612917671291775,1636.8948425067877
 01/03  12:00:00,5.1000000000000005,18.32776413385359,14.219224610831015,15.578044340870234,13.531326569482571,1129.3250216556003
 01/03  13:00:00,6.533333333333332,18.329988786591528,16.830930742877158,15.86426932792021,7.506851847370228,626.5221359904662
 01/03  14:00:00,7.2,18.330596444661328,18.28050599393075,16.18960022931508,3.5364301645223217,295.15059381834186
 01/03  15:00:00,7.841666666666666,18.331630415850338,16.997843188370602,16.381772780531595,3.4913949661314945,291.39195447601105
 01/03  16:00:00,8.299999999999999,18.330518791473956,15.570962642881915,16.55620359598124,3.0338639237654683,253.20639656527024
 01/03  17:00:00,7.658333333333334,18.331671612648528,13.560832390954324,16.796080274092457,5.1401198404178015,428.9945941578283
 01/03  18:00:00,5.566666666666666,18.328740297795786,10.241263570302932,16.726510257509442,9.011118024904896,752.0682474376223
 01/03  19:00:00,3.116666666666667,18.32185958025698,8.505012659057426,16.323590383037015,12.677729683362763,1058.0837936095265
 01/03  20:00:00,1.9083333333333332,18.32041439605083,7.668720412169141,16.187702419897665,15.607799838528798,1302.6275583648726
 01/03  21:00:00,1.3500000000000003,18.31948468649492,6.913033003431555,15.975181450673555,18.159185254350515,1515.566280609075
 01/03  22:00:00,2.733333333333333,18.319985034205427,6.589500350300393,16.14182743608008,18.939708348773152,1580.7087672666303
 01/03  23:00:00,2.6166666666666667,18.31850445300194,6.476971860064595,16.23486799829054,20.40910505589519,1703.3446714087852
 01/03  24:00:00,1.9916666666666671,18.317433189246547,5.871771041477833,16.24006487786841,23.066178889861536,1925.1041529848271
 01/04  01:00:00,1.5583333333333336,18.31596080732813,5.407805118337374,16.17288296749821,25.7854090893335,2152.0512071510516
 01/04  02:00:00,-0.5333333333333332,18.3136595999458,5.0651739066093,16.011550644810754,30.13526602066101,2515.090429354825
 01/04  03:00:00,-1.9916666666666671,18.312560924593402,4.493821848895476,16.023923464506804,33.60056897052848,2804.3047431774153
 01/04  04:00:00,-2.1999999999999997,18.312210361772205,3.8741169888022746,16.038178097475228,35.0527209979087,2925.501405703247
 01/04  05:00:00,-2.1999999999999997,18.311823951289814,3.42524557073491,16.14571935166988,36.33888586043932,3032.844773241646
 01/04  06:00:00,-2.5500000000000003,18.31087254573003,2.663046904226512,16.187388382809914,37.95454209325766,3167.6875028695463
 01/04  07:00:00,-3.0916666666666663,18.310367028263983,2.174633022702616,15.902521238764805,39.48729724139944,3295.6113048692605
 01/04  08:00:00,-3.3000000000000003,18.31059714298476,2.28572697522997,15.655291228595265,39.95462576481746,3334.614560915094
 01/04  09:00:00,-3.008333333333333,18.315812510117393,2.8212227120956364,15.75510620896676,37.6823119156773,3144.967162065371
 01/04  10:00:00,2.0999999999999996,18.321369138039255,4.897200074253776,15.300048529139284,31.14416292852454,2599.2930030249404
 01/04  11:00:00,5.25,18.321606011732804,8.079764518986336,14.804444178928867,26.18642204875663,2185.519763745205
 01/04  12:00:00,4.3583333333333325,18.31877088805715,9.775712627302278,14.945473623012548,23.89140146460512,1993.9772599420423
 01/04  13:00:00,4.541666666666667,18.320172426745078,10.670175599514033,14.925356149154128,21.249744820869708,1773.5044976393858
 01/04  14:00:00,5.3500000000000005,18.319583628628674,11.166509365609206,14.660259788156148,20.3510003500982,1698.4952504894447
 01/04  15:00:00,4.608333333333333,18.32197920729842,12.44077823598077,14.26242777221681,17.172132430318904,1433.1868149926931
 01/04  16:00:00,3.5500000000000003,18.323558102238735,12.925604122894654,14.187322104829377,15.051567783119472,1256.204410213427
 01/04  17:00:00,3.3000000000000003,18.323802379570623,11.822156976786134,14.472676767040161,12.893396721165843,1076.0833726520325
 01/04  18:00:00,2.3666666666666667,18.327503262159293,9.79515093616938,14.585631565504704,13.70863509290673,1144.1231976531637
 01/04  19:00:00,1.0583333333333333,18.32129101935382,8.120809401721251,14.779407519395262,14.588461435971453,1217.553537157026
